,char,movie,mbti,votes
757,Diego,La Leyenda de la Nahuala,ENTP,26 Pdb Votes
758,Danny Moore,Gran Turismo (2023),ENTP,8 Pdb Votes
759,The Dummy,It Couldn't Happen Here (1987),ENTP,8 Pdb Votes
760,Uncle Dredge,It Couldn't Happen Here (1987),ENTP,4 Pdb Votes
761,Alan Shemper,Wet Hot American Summer,ENTP,4 Pdb Votes
762,Caped Boy / Keith,Wet Hot American Summer,ENTP,4 Pdb Votes
763,Arty,Wet Hot American Summer,ENTP,4 Pdb Votes
764,McKinley,Wet Hot American Summer,ENTP,2 Pdb Votes
765,Jackson,Death Game,ENTP,2 Pdb Votes
766,Sean Fletcher,Nine Months,ENTP,17 Pdb Votes
767,Ma Bangde,Let the Bullets Fly (2010) (让子弹飞),ENTP,21 Pdb Votes
768,"""Poxy"" Zhang ",Let the Bullets Fly (2010) (让子弹飞),ENTP,49 Pdb Votes
769,Little red riding hood,Once Upon a Crime,ENTP,1 Pdb Vote
770,David,The Thirteenth Floor,XXXX,31 Pdb Votes
771,Alex Clairemont-Diaz,"Red, White & Royal Blue",ENTP,2 Pdb Votes
772,Richard Chance,To Live and Die in L.A. (1985),ENTP,9 Pdb Votes
773,Dr. Ethan Powell,Instinct (1999),ENTP,1 Pdb Vote
774,Detective Walenski,Dark City,XXXX,2 Pdb Votes
775,Selma,Şaban Oğlu Şaban,ENTP,8 Pdb Votes
776,Shen Gongbao,封神 第一部：朝歌风云 Creation of the Gods,ENTP,19 Pdb Votes
777,Jiang Ziya,封神 第一部：朝歌风云 Creation of the Gods,XXXX,1 Pdb Vote
778,Bradley,Mother's Day,XXXX,2 Pdb Votes
779,Mayor George W. Buckman,2001 Maniacs (Series),ENTP,3 Pdb Votes
780,Rupertino,La Leyenda de la Nahuala,XXXX,1 Pdb Vote
781,Alex Mann,Last Night (2010),XXXX,15 Pdb Votes
782,Peter,Extinction (2018),ISTJ,1 Pdb Vote
783,Seon woo,Metamorphosis (2019),XXXX,1 Pdb Vote
784,Scarsdale,Plane,XXXX,5 Pdb Votes
785,Talleyrand,"Napoleon ""Kitbag"" (2023)",ENTP,2 Pdb Votes
786,Ethan,1700s ft,ENTP,3 Pdb Votes
787,Barbara Dooradavic,1700s ft,ENTP,9 Pdb Votes
788,Mrs. Afton,1700s ft,ENTP,5 Pdb Votes
789,Simon Tarnum,Maximum Truth,ENTP,22 Pdb Votes
790,Vampiro,Sound of Freedom (2023),ENTP,1 Pdb Vote
791,Freud,The Hotel New Hampshire (1984),XXXX,6 Pdb Votes
792,Yellow Tok,Javier: el Despertar de Poruni,ENTP,1 Pdb Vote
793,Ellen Burroughs,Class (1983),XXXX,1 Pdb Vote
794,Mike Delmarco,Twisted (2004),XXXX,5 Pdb Votes
795,Furumachi Yukiya,Kimi no Hana ni Naru (I will be your bloom),ENTP,1 Pdb Vote
796,High Priestess,Kung Fu Panda (Franchise),XXXX,4 Pdb Votes
797,Winsor,Scooby Doo! Legend of the Phantosaur,ENTP,189 Pdb Votes
798,Kip Lurie,Adam's Rib (1949),XXXX,0
799,Helena Shaw,Indiana Jones (Series),ENTP,0
800,Jeff Douglas ,Brigadoon (1954),ENTP,5 Pdb Votes
801,Alcott,Extraction 2 (2023),ENTP,2 Pdb Votes
802,Childe,The Childe,ENTP,50 Pdb Votes
803,Evil Corruptors,Mune: Guardian of the Moon,ENTP,6 Pdb Votes
804,Victoria Thorne,Apocalypse (film series),ENTP,4 Pdb Votes
805,Jason Quincy,Apocalypse (film series),ENFP,2 Pdb Votes
806,Willie Spino,Apocalypse (film series),ENTP,4 Pdb Votes
807,Conal Cochran,Halloween 3: Season of the Witch,ENTP,3 Pdb Votes
808,Piii,Mascarpone the bounty hunter,ENTP,11 Pdb Votes
809,Castor/Zuse,Tron: Legacy (2010),ENTP,20 Pdb Votes
810,Clément,One Fine Morning (2022),ENTP,2 Pdb Votes
811,Jar'Kai,Star Wars: Lightsabers,ENTP,2 Pdb Votes
812,Groucho ,Monkey Business (1931),XXXX,2 Pdb Votes
813,Nick Charles Jr.,The Thin Man (Series),ENTP,3 Pdb Votes
814,Alicia Billington,Confessions of a Shopaholic (2009),ENTP,4 Pdb Votes
815,Benjamin Blake,Son of Fury: The Story of Benjamin Blake (1942),XXXX,7 Pdb Votes
816, Albert Feather,Ladies in Retirement (1941),ENTP,3 Pdb Votes
817,Captain Spaulding (Cutter),3 from Hell,ENTP,3 Pdb Votes
818,Otis B. Driftwood,3 from Hell,ENTP,20 Pdb Votes
819,Spider-Popsicle,Spider-Man: Across the Spider-Verse (2023),ENTP,26 Pdb Votes
820,Ricky Cho,Asteroid City,ENTP,20 Pdb Votes
821,Schubert Green,Asteroid City,ENTP,143 Pdb Votes
822,Bagel,Spider-Man: Across the Spider-Verse (2023),ENTP,4 Pdb Votes
823,Dr. Sunny Joseph,Manichitrathazhu,XXXX,8 Pdb Votes
824,Ronnie Hastings,My Dear Secretary (1948),ENTP,10 Pdb Votes
825,Owen Waterbury ,My Dear Secretary (1948),XXXX,7 Pdb Votes
826,Richard Jemmons,Primary Colors (1998),ENTP,27 Pdb Votes
827,"Charlotte Webber ""Sun-Spider""",Spider-Man: Across the Spider-Verse (2023),ENTP,2 Pdb Votes
828,Montgomery Rush,Finding You (2021),ENTP,1 Pdb Vote
829,Jasper,Elsewhere (2009),XXXX,1 Pdb Vote
830,"E.J. ""Space"" Hanlon",Bombshell (1933),XXXX,6 Pdb Votes
831,Casey,Simulant (2023),XXXX,2 Pdb Votes
832,Peter,Your Place or Mine (2023),ENTP,4 Pdb Votes
833,Nesbit,Everybody wants some!! (2016),ENTP,78 Pdb Votes
834,Finnegan,Everybody wants some!! (2016),ENTP,6 Pdb Votes
835,Spider-Cat,Spider-Man: Across the Spider-Verse (2023),ENTP,1 Pdb Vote
836,Carlos Perro,3 from Hell,ENTP,6 Pdb Votes
837,Robert,Red Dawn (1984),XXXX,2 Pdb Votes
838,	Arsène Lupin,Arsène Lupin (1932),ENTP,2 Pdb Votes
839,Ted Bundy,Murders in Sch,ENTP,3 Pdb Votes
840,Kang Soo,One Day (2017),XXXX,2 Pdb Votes
841,Zoe Monet,Murders in Sch,ENTP,2 Pdb Votes
842,Lawrence Kennard,Evelyn Prentice (1934),ESTP,7 Pdb Votes
843,Chaos,Aladdin (1992),XXXX,1 Pdb Vote
844,Talleyrand,Conquest (1937),ENTP,1 Pdb Vote
845,John Silver,Treasure Island (1982),ENTP,2 Pdb Votes
846,Rose Hovick,Gypsy (1962),XXXX,2 Pdb Votes
847,Catherine the Great,John Paul Jones (1959),XXXX,6 Pdb Votes
848,Aunt Kelly,My Sister's Keeper (2009),ENTP,2 Pdb Votes
849,Daniel Culp,The Stanford Prison Experiment,ENTP,1 Pdb Vote
850,Sander Sanderson,Detention (2011),ENTP,1 Pdb Vote
851,Edd Byrnes,Grease (1978),ENTP,8 Pdb Votes
852,Evan Wheeler,"Are You There God? It's Me, Margaret (2023)",XXXX,2 Pdb Votes
853,Victoria Parker,There's No Business Like Show Business (1954),XXXX,2 Pdb Votes
854,Bruce Elcott,"Sleep, My Love (1948)",XXXX,7 Pdb Votes
855,Septimus Podgers,Flesh and Fantasy (1943),ENTP,45 Pdb Votes
856,Michael,Flesh and Fantasy (1943),ENTP,1 Pdb Vote
857,Ori Sivan,Waltz with Bashir (2008),ENTP,1 Pdb Vote
858,Brad Roberts,Gold Diggers of 1933 (1933),XXXX,1 Pdb Vote
859,Richard Feynman,Oppenheimer (2023),ENTP,1 Pdb Vote
860,"Benjamin ""Ben"" Hubbard",The Little Foxes (1941),ENTP,2 Pdb Votes
861,"Scott ""Scotty"" Blair",Footlight Parade (1933),XXXX,1 Pdb Vote
862,Chester Kent,Footlight Parade (1933),XXXX,1 Pdb Vote
863,Vágó Hanna,Az örökség/The heritage,ESTP,3 Pdb Votes
864,Annabel Jones Norris,We're Not Married! (1952),XXXX,1 Pdb Vote
865,Francis Percival (The Manager),The Smudger Movie (2021),ESTP,1 Pdb Vote
866,"Emma, Lady Hamilton ",That Hamilton Woman (1941),ENTP,2 Pdb Votes
867,Jervis Pendleton III,Daddy Long Legs (1955),XXXX,1 Pdb Vote
868,Dr. Henry Jekyll / Mr. Edward Hyde,Dr. Jekyll and Mr. Hyde (1941),XXXX,12 Pdb Votes
869,Jenny Hager,The Strange Woman (1946),ENTP,1 Pdb Vote
870,Lee Hyun Sung,Omniscient Reader's Viewpoint,XXXX,2 Pdb Votes
871,Francis Bacon ,The Private Lives of Elizabeth and Essex (1939),XXXX,1 Pdb Vote
872,Princess Sophie Friederike/Empress Catherine II,The Scarlet Empress (1934),XXXX,1 Pdb Vote
873,Alojzy Bąbel,Mister Blot's Academy (Akademia Pana Kleksa; 1983),ENTP,3 Pdb Votes
874,Tod Newton,Dancing Lady (1933),XXXX,1 Pdb Vote
875,Miller Banks,Stay Alive (2006),XXXX,1 Pdb Vote
876,Therapist,Beau is Afraid,ENTP,1 Pdb Vote
877,Gordon Miller,Room Service (1938),XXXX,3 Pdb Votes
878,App,Trendy & The Multiverse,ENTP,12 Pdb Votes
879,Scott Miller,Love Before Breakfast (1936),XXXX,1 Pdb Vote
880,Cicero,Julius Caesar (1953),XXXX,1 Pdb Vote
881,Small Troll,Tinker Bell (2008),XXXX,1 Pdb Vote
882, Mayer Rothschild / Nathan Rothschild,The House of Rothschild (1934),XXXX,1 Pdb Vote
883,Prince Albert ,The Swan (1956),XXXX,2 Pdb Votes
884,Sir Percy Blakeney,The Scarlet Pimpernel (1934),ENTJ,2 Pdb Votes
885,Virginia Stuart Cunningham,The Snake Pit (1948),XXXX,1 Pdb Vote
886,Lois Laurel,Monkey Business (1952),XXXX,0
887,"Vital Dutour, Imperial Prosecutor",The Song of Bernadette (1943),XXXX,0
888,George M. Cohan ,Yankee Doodle Dandy (1942),ENTP,0
889,Leopold Dilg - Joseph,The Talk of the Town (1942),XXXX,0
890,Johnnie Aysgarth,Suspicion (1941),ENTP,0
891,Captain Harville,Persuasion (2022),XXXX,0
892,"William ""Rocky"" Sullivan",Angels with Dirty Faces (1938),XXXX,0
893,Charley Jasper,True Confession (1937),XXXX,0
894,Bill Chandler ,Libeled Lady (1936),XXXX,0
895,Otis B. Driftwood,A Night at the Opera (1935),XXXX,0
896,Larry Renault,Dinner at Eight (1933),XXXX,0
897,Doc Boone,Stagecoach (1939),ENTP,0
898,Bill Sampson,All About Eve (1950),ENTP,0
899,Yakuza Leader with butterfly knife,Versus,XXXX,0
900,Hong Gil Dong,Phantom Detective,XXXX,2 Pdb Votes
901,Şefik Özükötü,Şevkat Yerimdar,ENTP,3 Pdb Votes
902,Cuma Ertesi,Şevkat Yerimdar,ENTP,6 Pdb Votes
903,Shadow Dan,Me and My Shadow,ENTP,12 Pdb Votes
904,Kanchan Adhia,Maja Ma,XXXX,3 Pdb Votes
905,צ'רלי בן-חנניה (Charlie Ben Chanania),צ'רלי וחצי | Charlie and a Half (1974),XXXX,1 Pdb Vote
906,Willi Herold,The Captain (2017 film),ENTP,14 Pdb Votes
907,Lord Macintosh,Brave (2012),ENTP,10 Pdb Votes
908,Evil Ash,Evil Dead Series,ENTP,3 Pdb Votes
909,The Evil,Evil Dead Series,ENTP,21 Pdb Votes
910,Baal,Evil Dead Series,XXXX,5 Pdb Votes
911,Necronomicon Ex-Mortis,Evil Dead Series,ENTP,7 Pdb Votes
912,Danger D’Amo “Tick Tock”,Spy Kids 4: All the Time in the World,ENTP,2 Pdb Votes
913,Eddie,Dancing at the Blue Iguana (2000),XXXX,1 Pdb Vote
914,Jonas,Ghosted (2023),ENTP,5 Pdb Votes
915,Goanna,FernGully: The Last Rainforest (1992),XXXX,4 Pdb Votes
916,Coirana,O Dragão da Maldade Contra o Santo Guerreiro,ENTP,5 Pdb Votes
917,Master Vampire,Dracula Untold,ENTP,2 Pdb Votes
918,Benny,Somebody I Used to Know (2023),XXXX,6 Pdb Votes
919,Lightning,"Blood in, Blood Out",XXXX,1 Pdb Vote
920,Slightly,Peter Pan (2003),ENTP,9 Pdb Votes
921,Alfredo Grossi,The Stendhal Syndrome(1996),ENTP,10 Pdb Votes
922,Zoya Haider,Raanjhanaa,ENTP,2 Pdb Votes
923,Sultan,The Adventures of Baron Munchausen (1988),ENTP,2 Pdb Votes
924,Branwell Brontë ,To Walk Invisible: The Brontë Sisters,ENTP,4 Pdb Votes
925,Top Clown,Toy Story (Franchise),XXXX,1 Pdb Vote
926,Dr. Leslie Rosen,The First Wives Club (1996),XXXX,1 Pdb Vote
927,Ed Fenech,Inglourious Basterds (2009),ENTP,13 Pdb Votes
928,Tommy,Friends with Benefits,XXXX,1 Pdb Vote
929,Sean,SLC Punk! (1998),XXXX,13 Pdb Votes
930,Bill Pope,Criminal (2016),ENTP,1 Pdb Vote
931,necati,aaahh belinda,ENFP,1 Pdb Vote
932,Eve,The Adventures Of Mark Twain,ENTP,5 Pdb Votes
933,Mark Twain,The Adventures Of Mark Twain,ENTP,8 Pdb Votes
934,Tony Pope,Predator,XXXX,1 Pdb Vote
935,Komet,Alangkah Lucunya (Negeri Ini) (2010),ENTP,9 Pdb Votes
936,Hwang Yeo-Rae,Killing Romance (2023),XXXX,1 Pdb Vote
937,W.E. Slaughter,The Texas Chainsaw Massacre (Franchise),ENTP,7 Pdb Votes
938,Erik Baumann,Balloon (2018),ENFJ,2 Pdb Votes
939,Edgin Darvis - The Bard,Dungeons & Dragons: Honor Among Thieves,ENTP,4 Pdb Votes
940,Travis,The Rundown (2003),ENTP,6 Pdb Votes
941,Mete,canim ailem,XXXX,1 Pdb Vote
942,Chunnilal,Devdas,ENTP,2 Pdb Votes
943,Wizard,An Ordinary Miracle (1978) - Soviet Film,XXXX,5 Pdb Votes
944,Discord,My Little Pony: A New Generation (2021),ENTP,16 Pdb Votes
945,Caleb Sinclaire,The Vicious Kind,ENTP,4 Pdb Votes
946,Sandy Parker,A Christmas Story Christmas (2022),XXXX,2 Pdb Votes
947,Lolo,Joy Ride (2023),ENTP,24 Pdb Votes
948,Manouchehr,Leila's Brothers,ENTP,51 Pdb Votes
949,"Ralph ""Ralphie"" Parker",My summer story (1994),ENTP,1 Pdb Vote
950,The Kaiser,The Exception,ENTP,3 Pdb Votes
951,Bobby Lieber,Bros (2022 film),ENTP,26 Pdb Votes
952,Veena,Missing (2023),XXXX,12 Pdb Votes
953,Gits Hegarty,The belly of the whale,XXXX,1 Pdb Vote
954,Yeon Su,Decision To Leave (2022),XXXX,1 Pdb Vote
955,Arthur Stegman,Payback (1999),ENTP,2 Pdb Votes
956,Samson,Sleeping Beauty (1959),ENTP,7 Pdb Votes
957,Deacon,Little Nicky (2000),ENTP,10 Pdb Votes
958,Lucifer,Little Nicky (2000),XXXX,1 Pdb Vote
959,Cassius,Little Nicky (2000),XXXX,1 Pdb Vote
960,Gregory,Die drei Räuber (2007),ENTP,2 Pdb Votes
961,Frank Presley,We Have a Ghost,ENTP,1 Pdb Vote
962,Jesse Montgomery III,"Dude, Where's My Car? (2000)",ENTP,22 Pdb Votes
963,Vikram Jaisingh,Luck By Chance,ENTP,2 Pdb Votes
964,Scarlet Centurion,Ant-Man and the Wasp: Quantumania,ENTP,14 Pdb Votes
965,Dale,Ant-Man and the Wasp: Quantumania,XXXX,1 Pdb Vote
966,Space Elevator Attackers,The Wandering Earth 2,ENTP,2 Pdb Votes
967,Yan Lepentrec (The Dobermann) ,Dobermann (1997),XXXX,1 Pdb Vote
968,Osman Şaşmaz,Osman Pazarlama (2016),XXXX,1 Pdb Vote
969,"Stanisław Witkiewicz ""Witkacy""",Niebezpieczni Dżentelmeni (2023),ENTP,4 Pdb Votes
970,Alex Pruitt,Home Alone 3 (1997),ENTP,15 Pdb Votes
971,Karl Marx,Persepolis (2007),ENTP,1 Pdb Vote
972,The Earl of Croydon,Bill(2015),XXXX,3 Pdb Votes
973,Roy(Iroicos) Lypimenos,Harry Potter / Wizarding World Films,XXXX,1 Pdb Vote
974,Barry Champlain,Talk Radio (1988),XXXX,9 Pdb Votes
975,Fred Ritter,Short Circuit (1986),ENTP,1 Pdb Vote
976,Chad,In the Company of Men (1997),XXXX,7 Pdb Votes
977,Victor Pivert,Les Aventures de Rabbi Jacob (1973),ENTP,7 Pdb Votes
978,Liz,"Crazy, Stupid, Love (2011)",ENTP,13 Pdb Votes
979,Mari,My Name is Loh Kiwan (2024),XXXX,1 Pdb Vote
980,Javad,"Enferadi ""Solitary"" (2022)",ENTP,5 Pdb Votes
981,Omid,"Zire Nazar ""Under the Supervision"" (2019)",XXXX,5 Pdb Votes
982,Nick Easter,Runaway Jury (2003),ENTP,2 Pdb Votes
983,Jesse,"For A Good Time, Call... (2012)",ENTP,1 Pdb Vote
984,Lang Cheng Zhou,When I See Your Face,ENTP,14 Pdb Votes
985,Angelo Carati,La meglio gioventù (the best of youth),XXXX,4 Pdb Votes
986,Han Hee-Sung,Kill Boksoon (2023),ENTP,12 Pdb Votes
987,Dr Tangalanga (Persona),El Método Tangalanga,ENTP,21 Pdb Votes
988,The Chemist,Mandy (2018),ENTP,4 Pdb Votes
989,Thut,Mummies (2023),ENTP,1 Pdb Vote
990,NOBODY IN PARTICULAR,Life,ENTP,4 Pdb Votes
991,The man,Carnival of souls (1962),XXXX,14 Pdb Votes
992,Shen Gongbao (申公豹),New Gods: Yang Jian,XXXX,23 Pdb Votes
993,Sylvia,"Are You There God? It's Me, Margaret (2023)",ENTP,1 Pdb Vote
994,Parker Mason,Sick (2022),ENTP,13 Pdb Votes
995,Joe Lynch,Frozen (2010),XXXX,6 Pdb Votes
996,Veruca Dumont,Kung Fu Panda (Franchise),ENTP,3 Pdb Votes
997,Rukhmini,Kung Fu Panda (Franchise),ENTP,2 Pdb Votes
998,Bennie,The Fabelmans (2022),XXXX,0
999,Ash’s chopped off hand,Evil Dead Series,ENTP,0
1000,alpha,the big 4,ENTP,5 Pdb Votes
1001,Valery Zavgorodny,Cheburashka (2023),ENTP,32 Pdb Votes
1002,Juba,The Wall (2017),ENTP,2 Pdb Votes
1003,Ammar b. Yaasir,Al ressalah the message,XXXX,1 Pdb Vote
1004,Célia ,Boa sorte (2014),XXXX,2 Pdb Votes
1005,Sherlock Holmes ,Sherlock Holmes (Hallmark film series),ENTP,1 Pdb Vote
1006,"Shirley ""Shirl"" Kendrick",Saints and soldiers (2003),XXXX,1 Pdb Vote
1007,Red,A Wrinkle in Time (2018),XXXX,1 Pdb Vote
1008,Head Surgeon,Monkeybone (2001),XXXX,4 Pdb Votes
1009,Monkeybone,Monkeybone (2001),XXXX,5 Pdb Votes
1010,"Charlie ""C.D."" Bales",Roxanne,ENTP,3 Pdb Votes
1011,Murray,Barbie: The Pearl Princess,ENTP,2 Pdb Votes
1012,DJ Herzogenaurach,Chip 'n Dale Rescue Rangers (2022),ENTP,2 Pdb Votes
1013,Lyschko,Krabat and the Legend of the Satanic Mill,ENTP,8 Pdb Votes
1014,Koyanagi Hanako,Wotakoi: Love Is Hard for Otaku,XXXX,1 Pdb Vote
1015,Paul Biegler,Anatomy of a Murder,XXXX,2 Pdb Votes
1016,Ostap Bender,12 стульев,ENTP,25 Pdb Votes
1017,Юрий Смирнов \ Yuri Smirnov,Grom: Boyhood (Гром: Трудное детство),ENTP,39 Pdb Votes
1018,"Lucretius ""Lucky"" Flickerman",The Ballad of Songbirds and Snakes (2023),ENTP,2 Pdb Votes
1019,Troy Wedberg,Angus (1995),ENTP,4 Pdb Votes
1020,Harmony,Ernest P. Worrell (Franchise),ENTP,4 Pdb Votes
1021,Sarina,Bi gonah (2022),ENTP,7 Pdb Votes
1022,Sal Nealon,Last Flag Flying,ENTP,4 Pdb Votes
1023,Quentin Spivey,The Best Man,ENTP,8 Pdb Votes
1024,Rana Chaudhary,Piku,ENTP,10 Pdb Votes
1025,Jamal,Slumberland (2022),ENTP,3 Pdb Votes
1026,Cole Burris,Anaconda,ENTP,1 Pdb Vote
1027,Red,All the Boys Love Mandy Lane,XXXX,11 Pdb Votes
1028,Uriáš,Anděl Páně (2005),ENTP,8 Pdb Votes
1029,Charles Dickens(Gonzo),The Muppet Christmas Carol (1992),ENTP,3 Pdb Votes
1030,Psychiatrist,The Face of Another (1966),ENTP,33 Pdb Votes
1031,Maurice,The Amazing Maurice (2022),ENTP,1 Pdb Vote
1032,"Louise ""Barnstormer"" Nash",Cars (Franchise),ENTP,1 Pdb Vote
1033,Keith Butterfield,Endless Love (2014),XXXX,1 Pdb Vote
1034,Edu,RPG - Fênix Negra,XXXX,5 Pdb Votes
1035,Master Kenshin,Sadako DX (2022),ENTP,1 Pdb Vote
1036,Preston Hill,The Land of Steady Habits (2018),ENTP,40 Pdb Votes
1037,Dr. Johannes Pfeiffer,Die Feuerzangenbowle (1944),XXXX,1 Pdb Vote
1038,Yard,4Kings,ENTP,3 Pdb Votes
1039,Dexter The Monkey,Night at the Museum: Kahmunrah Rises Again (2022),XXXX,2 Pdb Votes
1040,Larry Daley,Night at the Museum: Kahmunrah Rises Again (2022),ENTP,1 Pdb Vote
1041,King Tai,A Christmas Prince (Trilogy),XXXX,1 Pdb Vote
1042,Chuck Browning,Futureworld (1976 film),XXXX,46 Pdb Votes
1043,Flame Thrower,How to Train Your Dragon (Franchise),ENTP,1 Pdb Vote
1044,Tom Jenkins,Scrooge: A Christmas Carol (2022),XXXX,1 Pdb Vote
1045,Ghost of Christmas Past,Scrooge: A Christmas Carol (2022),ENTP,1 Pdb Vote
1046,Dr. Graves,Re-Animator (1985),ENTP,1 Pdb Vote
1047,Crouton,The Santa Clauses,ENTP,1 Pdb Vote
1048,Sergei Eisenstein ,Eisenstein in Guanajuato (2015 film),ENTP,1 Pdb Vote
1049,Claude,The Sacrament (1989 film),ENTP,6 Pdb Votes
1050,Max,Brussels by night (1983 film),XXXX,32 Pdb Votes
1051,Charles Richardson,Chilly scenes of winter (1979 film),XXXX,2 Pdb Votes
1052,Shunsuke Seida,Kyarakuta,XXXX,4 Pdb Votes
1053,Modaberolmolk,Shabake makhfi zanan (Secret network of women),ENTP,8 Pdb Votes
1054,The Black Rabbits,Guillermo del Toro’s Pinocchio,ENTP,5 Pdb Votes
1055,Aunt Mimi,Rio 2,ENTP,58 Pdb Votes
1056,Jesse,High and Low,XXXX,11 Pdb Votes
1057,Dick Harper,Fun with Dick and Jane,ENTP,4 Pdb Votes
1058,Accordion Salesman,Weird: The Al Yankovic Story (2022),ENTP,18 Pdb Votes
1059,Sophie Paterson,Aftersun (2022),ENTP,9 Pdb Votes
1060,Mr. Medulla,Sky High (2005),ENTP,1 Pdb Vote
1061,Lee,High and Low,ENTP,1 Pdb Vote
1062,Petya Vasechkin,Vacations of Petrov and Vasechkin (1984),ENTP,13 Pdb Votes
1063,Bhaskar Sharma,Bhediya (2022),ENTP,9 Pdb Votes
1064,Katagai,Rurouni Kenshin: The Beginning (2021),XXXX,26 Pdb Votes
1065,Park Jang-goon,Master 2016,XXXX,3 Pdb Votes
1066,Boris Schildkraut,The Fabelmans (2022),ENTP,1 Pdb Vote
1067,Edgar,Electric Dreams (1984),ENTP,61 Pdb Votes
1068,"Hector P. Valenti, ","Lyle, Lyle, Crocodile",ENTP,5 Pdb Votes
1069,Irwin M. Fletcher,"Confess, Fletch",ENTP,18 Pdb Votes
1070,Pierre,Pauline at the Beach (1983),ENTP,1 Pdb Vote
1071,Clint Briggs,Spirited (2022),ENTP,1 Pdb Vote
1072,Tío Oscar &amp; Tío Felipe,Coco (2017),ENTP,2 Pdb Votes
1073,Prima Rosa,Coco (2017),ENTP,3 Pdb Votes
1074,Manticore,Fantastic Beasts,ENTP,2 Pdb Votes
1075,Swooping Evil,Fantastic Beasts,XXXX,19 Pdb Votes
1076,Henrietta Fischer,Fantastic Beasts,ENTP,60 Pdb Votes
1077,Liu Tao (劉洮),Fantastic Beasts,ENTP,3 Pdb Votes
1078,Ashley,Oldboy (2013),XXXX,5 Pdb Votes
1079,Owen,STARFALL (2022),ENTP,2 Pdb Votes
1080,Katherine,The Menu,ENTP,2 Pdb Votes
1081,Elf on The Shelf,The Santa Clause (trilogy),ENTP,2 Pdb Votes
1082,Hobgobbler,How to Train Your Dragon (Franchise),ENTP,7 Pdb Votes
1083,Dramillion,How to Train Your Dragon (Franchise),ENTP,4 Pdb Votes
1084,Slitherwing,How to Train Your Dragon (Franchise),XXXX,3 Pdb Votes
1085,Bubblehorn,How to Train Your Dragon (Franchise),ENTP,1 Pdb Vote
1086,Tracker Class,How to Train Your Dragon (Franchise),ENTP,3 Pdb Votes
1087,Thunder,How to Train Your Dragon (Franchise),ENTP,6 Pdb Votes
1088,Gruffnut Thorston,How to Train Your Dragon (Franchise),ENTP,4 Pdb Votes
1089,Snuffnut,How to Train Your Dragon (Franchise),XXXX,6 Pdb Votes
1090,Sleuther,How to Train Your Dragon (Franchise),XXXX,15 Pdb Votes
1091,Abraham,Midnight (1982),XXXX,4 Pdb Votes
1092,Zack Brown,View Askewniverse,ENTP,1 Pdb Vote
1093,Rufus,View Askewniverse,ENTP,4 Pdb Votes
1094,Anna jelick,Horror,ENTP,9 Pdb Votes
1095,Jesse Jackson,She's All That (1999),ENTP,1 Pdb Vote
1096,Felix Leiva,The Invisible Guest (Contratiempo; 2016),XXXX,0
1097,Drunken Doomsayer,The Birds (1963),ENTP,0
1098,אפס,סרט אפס,ENTP,0
1099,Trevor Kemp,A Maple Valley Christmas,XXXX,0
1100,Elvis Cooney,On the line (2022),XXXX,1 Pdb Vote
1101,Steven (The Devil emoji),The Emoji Movie (2017),ENTP,11 Pdb Votes
1102,Sammy Jankis,Memento (2000),ENTP,6 Pdb Votes
1103,Thigpen,The Ballad of Buster Scruggs (2018),ENTP,16 Pdb Votes
1104,Marquis de Chassagne,Mrs. Harris Goes to Paris (2022),ENTP,1 Pdb Vote
1105,Hunter,Boys and Girls (2000),ENTP,3 Pdb Votes
1106,Julia Brystiger,Blindness (2016 film),ENTP,12 Pdb Votes
1107,Martin,Four More Years (2010),ENTP,2 Pdb Votes
1108,Devil,The Night Before Christmas,XXXX,1 Pdb Vote
1109,The Scout,Significant Other (2022),XXXX,1 Pdb Vote
1110,Albert Kropp,All Quiet on the Western Front (2022),ENTP,7 Pdb Votes
1111,Federico,"Argentina, 1985",ENTP,2 Pdb Votes
1112,Ruso,"Argentina, 1985",XXXX,2 Pdb Votes
1113,Alien Zarab,Shin Ultraman,ENTP,11 Pdb Votes
1114,Yumi Funaberi,Shin Ultraman,ENTP,4 Pdb Votes
1115,Red Phoenix,Kung Fu Panda (Franchise),ENTP,4 Pdb Votes
1116,Kang Zi,Kung Fu Panda (Franchise),XXXX,1 Pdb Vote
1117,Captain Thomas Smith,Triangle of Sadness (2022),ENTP,52 Pdb Votes
1118,Dimitry,Triangle of Sadness (2022),ENTP,45 Pdb Votes
1119,Jeff,Terrifier 2,XXXX,34 Pdb Votes
1120,The Little Pale Girl,Terrifier,ENTP,3 Pdb Votes
1121,Uncle Klauss,Birdboy: The Forgotten Children,ENTP,12 Pdb Votes
1122,Martha Manganiello,Deep Red,ENTP,13 Pdb Votes
1123,Neil deBuck Weasel,Ice Age (Franchise),ENTP,4 Pdb Votes
1124,Sonu,Sonu Ke Titu Ki Sweety,ENTP,11 Pdb Votes
1125,Johnny,Night of the Living Dead (1968),ENTP,5 Pdb Votes
1126,Mick,Idle Hands,ENTP,1 Pdb Vote
1127,Billy,Halloween Ends,XXXX,10 Pdb Votes
1128,Jv,Minecraft: FUGA IMPOSSÍVEL - O FILME,XXXX,7 Pdb Votes
1129,Mike,Minecraft: FUGA IMPOSSÍVEL - O FILME,ENTP,4 Pdb Votes
1130,Lord Rollo,Catherine Called Birdy,ENTP,20 Pdb Votes
1131,Arthur Finnerman,Luckiest Girl Alive (2022),ENTP,4 Pdb Votes
