,char,movie,mbti,votes
755,Mermaid,Red Shoes & The Seven Dwarfs (2019),ISTJ,3 Pdb Votes
756,Marshall Tyler,Flesh and Fantasy (1943),ISTP,2 Pdb Votes
757,Queen,A Frozen Flower (2008),XXXX,7 Pdb Votes
758,Scorponok,Transformers: Rise of the Beasts,ISTJ,5 Pdb Votes
759,Transit,Transformers: Rise of the Beasts,ISTJ,31 Pdb Votes
760,Arcee,Transformers: Rise of the Beasts,ISTJ,2 Pdb Votes
761,Edward Beddoes,Murder on the Orient Express (1974),ISTJ,6 Pdb Votes
762,Abigail Wells,Dragonwyck (1946),ISTJ,2 Pdb Votes
763,Ephraim Wells,Dragonwyck (1946),XXXX,10 Pdb Votes
764,Vannevar Bush,Oppenheimer (2023),ISTJ,56 Pdb Votes
765,Margit Agnew,Double Wedding (1937),XXXX,18 Pdb Votes
766,Officer Rooney ,Little Annie Rooney (1925),XXXX,1 Pdb Vote
767,Agatha Gillman,"Ruby Gillman, Teenage Kraken (2023)",ISTJ,9 Pdb Votes
768,Detective Fontieri,Nightcrawler (2014),ISTJ,5 Pdb Votes
769,Albert,The Smudger Movie (2021),XXXX,1 Pdb Vote
770,Jasmine,Unforgettable,XXXX,1 Pdb Vote
771,Katherine Brooke,Anne of Green Gables (1985),ISTJ,1 Pdb Vote
772,Newland Archer,The Age of Innocence (1934),XXXX,3 Pdb Votes
773,Clarence Day Sr.,Life with Father (1947),XXXX,24 Pdb Votes
774,Mrs. Myrtle Webb,Our Town (1940),XXXX,18 Pdb Votes
775,Inspector Émile Javert,Les Misérables (1935),ISTJ,1 Pdb Vote
776,Journalist Barbie,Barbie (2023),ISTJ,2 Pdb Votes
777,Judge Barbie,Barbie (2023),ISTJ,4 Pdb Votes
778, Police Inspector Lewis Lane,The Amazing Dr. Clitterhouse (1938),XXXX,2 Pdb Votes
779,Mrs. Morehead,The Women (1939),XXXX,3 Pdb Votes
780,Henry Berton,Solaris (1972) (Солярис),ISTJ,2 Pdb Votes
781,Sister Sarah Brown ,Guys and Dolls (1955),ISTJ,11 Pdb Votes
782,Cosmo Topper,Topper (1937),ISTJ,2 Pdb Votes
783,Margot Frank,The Diary of Anne Frank (1959),ISTJ,1 Pdb Vote
784,Chase,Tinker Bell (2008),XXXX,1 Pdb Vote
785,Gelata,Tinker Bell (2008),ISTJ,3 Pdb Votes
786,Madge Hardwick,Top Hat (1935),XXXX,1 Pdb Vote
787,Sam Dodsworth ,Dodsworth (1936),XXXX,1 Pdb Vote
788,Margaret Turner,The Bachelor and the Bobby-Soxer (1947),XXXX,1 Pdb Vote
789,Lorenzo Charlton,The Mating Game (1959),XXXX,1 Pdb Vote
790,August Henshler,Unfaithfully Yours (1948),ISTJ,11 Pdb Votes
791, Bishop Henry Brougham,The Bishop's Wife (1947),XXXX,0
792,Earl of Westmoreland,Henry V (1944),XXXX,0
793,Archbishop of Canterbury ,Henry V (1944),XXXX,0
794, Abbé Dominique Peyramale,The Song of Bernadette (1943),XXXX,0
795,John D. Hackensacker III,The Palm Beach Story (1942),XXXX,0
796,Mrs. Windle Vale,"Now, Voyager (1942)",ISTJ,0
797,General McLaidlaw,Suspicion (1941),ISFJ,0
798,Dániel Zoltán,A tanú (1979),XXXX,0
799," Nina Ivanovna ""Ninotchka"" Yakushova",Ninotchka (1939),ISTJ,0
800,Warren Hagerty ,Libeled Lady (1936),XXXX,1 Pdb Vote
801,Dr. Arthur Kemp,The Invisible Man (1933),XXXX,1 Pdb Vote
802,François Filiba,Trouble in Paradise (1932),XXXX,2 Pdb Votes
803,Alfred Munson,Indiscreet (1958),XXXX,2 Pdb Votes
804,Joseph,Wuthering Heights (1939),ISTJ,1 Pdb Vote
805,Chris Jorgenson,The Thin Man (Series),ISTJ,11 Pdb Votes
806,Alexander Bullock,My Man Godfrey (1936),XXXX,1 Pdb Vote
807,Lizzie Q,Killers of the Flower Moon,ISTJ,1 Pdb Vote
808,Motorcycle yakuza with revolver,Versus,XXXX,4 Pdb Votes
809,Gang Seong Il,Phantom Detective,XXXX,6 Pdb Votes
810,Mrs. Matienne,The Magician's Elephant,ISTJ,1 Pdb Vote
811,Daniel Grubb,Me and My Shadow,ISTJ,2 Pdb Votes
812,רוברט (Robert),צ'רלי וחצי | Charlie and a Half (1974),XXXX,3 Pdb Votes
813,Yasoda,Ala Vaikunthapurramuloo (2020),ISTJ,1 Pdb Vote
814,Butcher,Mirror Mirror (Parody),ISTJ,9 Pdb Votes
815,Matt Cordell,Maniac Cop (Trilogy),ISTJ,6 Pdb Votes
816,Dan,Isolation (2005),XXXX,7 Pdb Votes
817,Amanda Riley,A Tourist's Guide to Love (2023),ISTJ,2 Pdb Votes
818,Nestor Petrovich Severov,Bolshaya Peremena (The Long Recess),XXXX,1 Pdb Vote
819,Jeeves,Beau is Afraid,ISTJ,1 Pdb Vote
820,Grandson of Sam,Ghosted (2023),XXXX,2 Pdb Votes
821,Innokentiy Shniperson,Shirli-myrli,XXXX,1 Pdb Vote
822,Dr Albert Hirsch,Jason Bourne,XXXX,3 Pdb Votes
823,Jeremy / Gustavus,The Adventures of Baron Munchausen (1988),XXXX,1 Pdb Vote
824,Chuy,"Blood in, Blood Out",XXXX,2 Pdb Votes
825,Geronimo,"Blood in, Blood Out",ISTJ,2 Pdb Votes
826,Tin Robot,Toy Story (Franchise),XXXX,1 Pdb Vote
827,Gunilla Garson Goldberg,The First Wives Club (1996),ISTJ,3 Pdb Votes
828,Martine,Spanish Apartment / Russian Dolls,ISTJ,1 Pdb Vote
829,Rosaleen's Grandmother,The Company of Wolves,XXXX,1 Pdb Vote
830,Sasha,Tetris (2023),ISTJ,2 Pdb Votes
831,Andy,Cargo (2017),ISTJ,5 Pdb Votes
832,Leona Cantrell,Predator,XXXX,3 Pdb Votes
833,Danny Archuleta,Predator,XXXX,1 Pdb Vote
834,The Thin Man (Der Schmale),Metropolis (1927),XXXX,2 Pdb Votes
835,Aunt Branwell,Emily,ISTJ,2 Pdb Votes
836,Patrick Brontë,Emily,ISTJ,2 Pdb Votes
837,Sybil,Far from Heaven (2002),ISTJ,4 Pdb Votes
838,Bonnie,Cake (2014),ISTJ,1 Pdb Vote
839,Jason Bennett,Cake (2014),XXXX,2 Pdb Votes
840,Elena Hood,The Ice Storm (1997),XXXX,1 Pdb Vote
841,Kazehaya Shouta,From Me to You: Kimi ni Todoke (2010),XXXX,1 Pdb Vote
842,General Serpiente,TMNT (2007),XXXX,4 Pdb Votes
843,"Yaotl ""Max Winters""",TMNT (2007),ISTJ,1 Pdb Vote
844,Arthur Holmwood,Horror of Dracula (1958),XXXX,1 Pdb Vote
845,Lenora Cruz,Akron (2015),XXXX,3 Pdb Votes
846,Doris Strelzyk,Balloon (2018),ISFJ,0
847,Ryu Hayabusha,DOA: Dead or Alive (2006),XXXX,0
848,Ayane,DOA: Dead or Alive (2006),XXXX,0
849,Mariana,The Rundown (2003),ISTJ,0
850,Haven,To All the Boys (trilogy),ISTJ,4 Pdb Votes
851,Salma,Omar we Salma عمر و سلمه,ISTJ,3 Pdb Votes
852,Lt. Richard M. Colby,Apocalypse Now (1979),ISTJ,1 Pdb Vote
853,Ifj. Rádi János,A mi kis falunk,ISTJ,5 Pdb Votes
854,King,An Ordinary Miracle (1978) - Soviet Film,ESTJ,36 Pdb Votes
855,Akira,John Wick,ISTJ,13 Pdb Votes
856,The Bee,The Lost Little Caterpillar (Litla lirfan ljóta),ISTJ,6 Pdb Votes
857,Arthur Moody,The belly of the whale,ISTJ,7 Pdb Votes
858,The Player,The Driver (1978),ISTJ,1 Pdb Vote
859,Dante,Era ora (Still time),XXXX,9 Pdb Votes
860,Laird Becker,No Hard Feelings (2023),ISTJ,4 Pdb Votes
861,Ransom Stoddard,The Man Who Shot Liberty Valance,ISTJ,1 Pdb Vote
862,Junkyard Magnet,The Brave Little Toaster (1987),XXXX,1 Pdb Vote
863,Wayne Brown,Red Rock West (1993),INTJ,1 Pdb Vote
864,Alain Mangel,Resistance (2020),ISTJ,1 Pdb Vote
865,Miki Saegusa,MonsterVerse,XXXX,1 Pdb Vote
866,Elmer Drimsdale,Bruno And Boots,XXXX,10 Pdb Votes
867,Abed,Bokharest بخارست,XXXX,81 Pdb Votes
868,Landlord,The Farm,ISTJ,2 Pdb Votes
869,Master Splinter,Teenage Mutant Ninja Turtles: Mutant Mayhem,ISTJ,1 Pdb Vote
870,Nick Cassidy,Reindeer Games (2000),XXXX,1 Pdb Vote
871,Father Brennan,The Stepfather (1987),ISTJ,3 Pdb Votes
872,Ah Ma,Crazy Rich Asians (2018),XXXX,1 Pdb Vote
873,Carter,Payback (1999),XXXX,3 Pdb Votes
874,Hector,Saturn 3 (1980),ISTJ,2 Pdb Votes
875,Choi Hak-sung,Gongjak (2018),ISTJ,2 Pdb Votes
876,Inspector Doppler,Sleuth (1972),ISTJ,8 Pdb Votes
877,Palanquin,Beauty and the Beast (Franchise),XXXX,5 Pdb Votes
878,Eliot Kaplan,Tár,ISTJ,4 Pdb Votes
879,Young-sook's stepmother,The Call (2020),ISTJ,21 Pdb Votes
880,Scarface Janz,Women Talking (2022),ISTJ,5 Pdb Votes
881,Dr. Leslie Monroe,We Have a Ghost (2023),ISTJ,4 Pdb Votes
882,Jesse,The Hold (Short Film),ISTJ,1 Pdb Vote
883,Andrew MCGowens,Rags,ISTJ,2 Pdb Votes
884,lieutenant Danny Gilmartin,Calamity Jane,XXXX,1 Pdb Vote
885,Sona Mishra,Luck By Chance,ISTJ,4 Pdb Votes
886,Dr. Bondurant,The Stepfather (1987),ESFJ,2 Pdb Votes
887,Jonas,Barbie & Her Sisters in a Pony Tale (2013),ISTJ,2 Pdb Votes
888,Max Roberts,Barbie & Her Sisters in a Pony Tale (2013),ISTJ,2 Pdb Votes
889,The Night Cleaners,Sing 2 (Franchises),ISTJ,1 Pdb Vote
890,Mrs. Hess,Home Alone 3 (1997),ISTJ,2 Pdb Votes
891,Burton Jernigan,Home Alone 3 (1997),ISTJ,1 Pdb Vote
892,Spanish Commander,Pirates of the Caribbean (Ride),XXXX,1 Pdb Vote
893,Mr. Sivana,Shazam!,ISTJ,16 Pdb Votes
894,Kagami,Shin Ultraman,XXXX,2 Pdb Votes
895,Gabora,Shin Ultraman,XXXX,9 Pdb Votes
896,Laras,Dear David (2023),ISTJ,2 Pdb Votes
897,La Générale,Les Aventures de Rabbi Jacob (1973),XXXX,0
898,Paul's Brain,Inner Workings (2016),ISTJ,0
899,Reyes (Scepter 1-2),SCP: Overlord,ISTJ,0
900,Semyon Petrovich,Courier (1986),ISTJ,3 Pdb Votes
901,Frank Herrera,Runaway Jury (2003),XXXX,1 Pdb Vote
902,Akbar Mohammed,You People (2023),ISTJ,6 Pdb Votes
903,Jason,Even Lambs Have Teeth,ISTJ,5 Pdb Votes
904,Annabel,Chicken (2015),XXXX,1 Pdb Vote
905,Lola Quincey,Atonement (2007),ISTJ,5 Pdb Votes
906,Rubina,Pathaan (2023),ISTJ,10 Pdb Votes
907,John du Pont,Foxcatcher (2014 film),ISTJ,14 Pdb Votes
908,Sir Joseph Whemple,The Mummy (1932),ISTJ,1 Pdb Vote
909,Everett Lewis,Maudie (2016),ISTJ,11 Pdb Votes
910,Hao Xiaoxi,The Wandering Earth 2,ISTJ,8 Pdb Votes
911,He Lianke,The Wandering Earth,XXXX,1 Pdb Vote
912,Arthur Reinhard,Hiebfest (Short 2016),ISTJ,1 Pdb Vote
913,Andre Völker,Hiebfest (Short 2016),XXXX,1 Pdb Vote
914,Doctor Christopher Stone,Scream (Franchise),ISTJ,24 Pdb Votes
915,Detective Wayne Bailey,Scream (Franchise),ISTJ,60 Pdb Votes
916,President of the Bank,Fateful Findings,ISTJ,2 Pdb Votes
917,J. P. Prewitt,Zoolander (2001),ISTJ,3 Pdb Votes
918,David Reynolds,Croupier (1998),ISTJ,1 Pdb Vote
919,Pharaoh,Mummies (2023),XXXX,1 Pdb Vote
920,Brian Zeller,Manhunter (1986),INTP,1 Pdb Vote
921,Detective Thresh,Infinity Pool (2023),ISTJ,9 Pdb Votes
922,Radovan,Pusher Trilogy,ISTJ,13 Pdb Votes
923,Larion,Cheburashka (2023),ISTJ,13 Pdb Votes
924,Wang Chu Qi,Home Sweet Home (2021),ISTJ,5 Pdb Votes
925,jenggo,the big 4,ISTJ,2 Pdb Votes
926,Gennady Petrovich,Cheburashka (2023),ISTJ,33 Pdb Votes
927,Mrs. Snow,Pollyanna (1960),ISTJ,6 Pdb Votes
928,Angelica,Pollyanna (1960),ISTJ,4 Pdb Votes
929,Polly Harrington,Pollyanna (1960),XXXX,1 Pdb Vote
930,Vanessa,Litle Man - (2006),ISTJ,4 Pdb Votes
931,Max ,Le sens de la fête,XXXX,1 Pdb Vote
932,Special Agent Garcia,The Commuter (2018),ISTJ,2 Pdb Votes
933,Sheriff Hadley,The Wolf of Snow Hollow,XXXX,1 Pdb Vote
934,Rebel,Ready Player One (2018),XXXX,1 Pdb Vote
935,Maria,7 Women And A Murder,XXXX,2 Pdb Votes
936,Anne Laurent,Cache (2005),ISTJ,1 Pdb Vote
937,Sonia,I migliori giorni (2023),ESTJ,4 Pdb Votes
938,Shimizu,Letters from Iwo Jima,ISTJ,3 Pdb Votes
939,Samuel,windstorm,ISTJ,27 Pdb Votes
940,Dean Casca Highbottom,The Ballad of Songbirds and Snakes (2023),ISTJ,3 Pdb Votes
941,Freeze Girl,Sky High (2005),ISTJ,1 Pdb Vote
942,Sonny,Coonskin (1975),INTP,2 Pdb Votes
943,Mario the Clown,Coonskin (1975),ISTJ,1 Pdb Vote
944,Mother,Raw/Grave (2016),XXXX,4 Pdb Votes
945,Miroslav Hájek,Občanský průkaz (Identity Card),ISTJ,7 Pdb Votes
946,Estelle Conrad,Babylon,XXXX,4 Pdb Votes
947,Janah,Bi gonah (2022),ISTJ,6 Pdb Votes
948,Rashid,Bi gonah (2022),ISTJ,1 Pdb Vote
949,Washington,Last Flag Flying,XXXX,0
950,Garth,All the Boys Love Mandy Lane,ISTJ,2 Pdb Votes
951,Greg White,Safe (1995),XXXX,5 Pdb Votes
952,Ebenezer Scrooge,The Muppet Christmas Carol (1992),ISTJ,10 Pdb Votes
953,Asun,Cerdita (Piggy),ISTJ,2 Pdb Votes
954,Indria Jeksembaeva,Kaïrat,ISTJ,2 Pdb Votes
955,Native Chief,King Kong (1933),ISTJ,2 Pdb Votes
956,Koslov,Zootopia (2016),ISTJ,4 Pdb Votes
957,Larry Zoolander,Zoolander (2001),ISTJ,10 Pdb Votes
958,Ackermann,Die Feuerzangenbowle (1944),XXXX,1 Pdb Vote
959,Mr.primm,"Lyle, Lyle, Crocodile",XXXX,17 Pdb Votes
960,Dr. Simon Ward,Georgia Rule (2007),ISTJ,3 Pdb Votes
961,Queen Ming,A Christmas Prince (Trilogy),ISTJ,3 Pdb Votes
962,Grapple Grounder,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
963,Ebenezer Scrooge,Scrooge: A Christmas Carol (2022),ISTJ,105 Pdb Votes
964,Melchor,Santa Vs Reyes (2022),XXXX,6 Pdb Votes
965,Thelonious,Shrek (Franchise),ISTJ,21 Pdb Votes
966,Jellyfish,Finding Nemo (Franchise),XXXX,1 Pdb Vote
967,Лили Линч,Linch,XXXX,9 Pdb Votes
968,Bernard,The Santa Clauses,ISTJ,1 Pdb Vote
969,Andrew Jackson Borden,Lizzie (2018 film),XXXX,5 Pdb Votes
970,Soundwave,Bumblebee (2018),XXXX,7 Pdb Votes
971,Daniel Marquis,The Pale Blue Eye (2022),ISTJ,19 Pdb Votes
972,The Priest,Guillermo del Toro’s Pinocchio,ISTJ,141 Pdb Votes
973,Death,Guillermo del Toro’s Pinocchio,ISTJ,3 Pdb Votes
974,James Foster,Infinity Pool,ISTJ,3 Pdb Votes
975,John Deacon,Weird: The Al Yankovic Story (2022),ISTJ,4 Pdb Votes
976,Tony Scotti,Weird: The Al Yankovic Story (2022),ISTJ,2 Pdb Votes
977,Irving Graff,Armageddon Time,ISTJ,4 Pdb Votes
978,The River Tribe Elder,Wakanda Forever (2022),XXXX,3 Pdb Votes
979,Griot,Wakanda Forever (2022),ISTJ,3 Pdb Votes
980,Mrs. Grose,The Turning (2020),ISTJ,1 Pdb Vote
981,Katsura Kogoro,Rurouni Kenshin: The Beginning (2021),XXXX,20 Pdb Votes
982,Kim Mi-yong,Master 2016,XXXX,6 Pdb Votes
983,Koopa Troopa,The Super Mario Bros. Movie (2023),ISTJ,3 Pdb Votes
984,Roger Katz,When You Finish Saving the World,ISTJ,3 Pdb Votes
985,Dr. Sterling,Prozac Nation (2001),ISTJ,1 Pdb Vote
986,Greer,Ghost ship,ISTJ,1 Pdb Vote
987,Ted Bedworth,It's a Boy Girl Thing,ISTJ,44 Pdb Votes
988,Hugh Wentworth,Passing (2021),ISTJ,4 Pdb Votes
989,Ludy,Insiang (1976),XXXX,9 Pdb Votes
990,Philip,Slumberland (2022),ISTJ,2 Pdb Votes
991,Sebastian Graves,The Brothers Grimsby (2016),ISTJ,1 Pdb Vote
992,Kate,V for Vengeance (2022),ISTJ,1 Pdb Vote
993,Carrow,Fantastic Beasts,XXXX,2 Pdb Votes
994,Mrs. Johnson,The Breakfast Club (1985),XXXX,2 Pdb Votes
995,Akerman,Anthony Zimmer (2005),XXXX,2 Pdb Votes
996,Richard Grant,Fair Haven (2016),ISTJ,2 Pdb Votes
997,Amanda Pryce,Oldboy (2013),XXXX,0
998,Nazi Abortion Doctor,Render unto Obama,ISTJ,0
999,Tax-Payer,Render unto Obama,ISTJ,0
1000,Richard,The Menu,ISTJ,10 Pdb Votes
1001,Tidal Class,How to Train Your Dragon (Franchise),XXXX,10 Pdb Votes
1002,Plowhorn,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
1003,Groundsplitter,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
1004,Windshear,How to Train Your Dragon (Franchise),XXXX,3 Pdb Votes
1005,Oswald the Agreeable,How to Train Your Dragon (Franchise),XXXX,4 Pdb Votes
1006,Kingstail,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
1007,Sharpshot,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
1008,Mildew,How to Train Your Dragon (Franchise),XXXX,3 Pdb Votes
1009,Gabriella,Madea,ISTJ,3 Pdb Votes
1010,Kwan the Macaque,My Father's Dragon (2022),ISTJ,4 Pdb Votes
1011,Frith,The Immaculate room (2022).,ISTJ,10 Pdb Votes
1012,Hanae,Street of Shame,XXXX,1 Pdb Vote
1013,Virginia Goodman (Real),The Invisible Guest (Contratiempo; 2016),ISFJ,1 Pdb Vote
1014,Stella Evans,"Lights, Camera, Christmas!",XXXX,87 Pdb Votes
1015,Emre,Kurak Günler,ISTJ,3 Pdb Votes
1016,Ryan Walker,Boys and Girls (2000),ISTJ,12 Pdb Votes
1017,Sam Sharpnose,Big Jake (1971),ISTJ,2 Pdb Votes
1018,Sigmund Freud,When Nietzsche Wept (2007),ISTJ,8 Pdb Votes
1019,The supervisor,Exam (2009),XXXX,4 Pdb Votes
1020,Mr. Tengu,Oni: Thunder God's Tale,ISTJ,1 Pdb Vote
1021,Opositor de Dan,Versões de Dan,ISTJ,10 Pdb Votes
1022,Dave Hanson,Killer Klowns from Outer Space (1988),ISTJ,6 Pdb Votes
1023,Josef,Four More Years (2010),XXXX,9 Pdb Votes
1024,Boya,The Yin-Yang Master: Dream Of Eternity,ISTJ,2 Pdb Votes
1025,Neutron,The Basketball Diaries (1995),ISTJ,10 Pdb Votes
1026,Paty,Sexta Feira 12 (2022),ISTJ,3 Pdb Votes
1027,The Gasp,Hellraiser (2022),ISTJ,1 Pdb Vote
1028,Headmistress,Phenomena,ISTJ,2 Pdb Votes
1029,Cardinal Matthews,Prey for the Devil (2022),ISTJ,11 Pdb Votes
1030,Aheste,Maidenin Altın Günü,XXXX,3 Pdb Votes
1031,Mr. Fong Srisai,The Hangover Trilogy,ISTJ,2 Pdb Votes
1032,Jeanne Dielman,"Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelle",ISTJ,14 Pdb Votes
1033,Gvozden,"Pretty Village, Pretty Flame (1996)",XXXX,1 Pdb Vote
1034,Director Gordon,Step Up (2006),ISTJ,2 Pdb Votes
1035,Paolo,Theorem (1968),ISTJ,20 Pdb Votes
1036,Dr. Alberto,Depois do Universo,ISTJ,1 Pdb Vote
1037,Susana,"Argentina, 1985",ISTJ,8 Pdb Votes
1038,Julio Strassera ,"Argentina, 1985",ISTJ,1 Pdb Vote
1039,Diana Scott,Darling (1965),XXXX,11 Pdb Votes
1040,Margethe,Royalteen,ISTJ,2 Pdb Votes
1041,Eun Sung,Ditto,ISTJ,4 Pdb Votes
1042,Queen Essence,Trolls (2016),ISTJ,3 Pdb Votes
1043,John Watson,The Seven-Per-Cent Solution (1978 film),ISTJ,6 Pdb Votes
1044,Dorothy Bunton,The Duke,ISTJ,3 Pdb Votes
1045,Bill,La La Land (2016),ISTJ,1 Pdb Vote
1046,Detective Mike Norris,Child's Play (1988),ISTJ,8 Pdb Votes
1047,Luca,War for the Planet of the Apes (2017),ISTJ,0
1048,Emma,Starbuck (2011),ISTJ,0
1049,Hollis Mulwray,Chinatown (1974),ISTJ,0
1050,Paula,Triangle of Sadness (2022),ISTJ,21 Pdb Votes
1051,Tatsuya Hayashi,Snake Girl and the Silver-Haired Witch,XXXX,1 Pdb Vote
1052,Policial Felps,Minecraft: FUGA IMPOSSÍVEL - O FILME,ISTJ,6 Pdb Votes
1053,Saulo,Minecraft: FUGA IMPOSSÍVEL - O FILME,ISTJ,6 Pdb Votes
1054,Cip úr,"Vili, a veréb (Willy the Sparrow)",ISTJ,1 Pdb Vote
1055,Ayam Aghoul,Aladdin (1992),ISTJ,2 Pdb Votes
1056,Dr. Vergerus,The Magician (1958) (Ansiktet),ISTJ,1 Pdb Vote
1057,Abbey Bominable,Monster High : The Movie (2022),ISTJ,11 Pdb Votes
1058,Sebastian,The Little Mermaid (2023 film),ISTJ,84 Pdb Votes
1059,Ms. Dawson,Get a Clue,XXXX,1 Pdb Vote
1060,Ksiądz Antoni,U Pana Boga,XXXX,1 Pdb Vote
1061,Abah,Keluarga Cemara (2018),ISTJ,2 Pdb Votes
1062,Matt,Hellraiser (2022),ISTJ,11 Pdb Votes
1063,Female Cenobite / Deep Throat,Hellraiser,ISTJ,6 Pdb Votes
1064,Hoffa,Lost,ISTJ,5 Pdb Votes
1065,Kantilal Desai,Guru 2007,XXXX,1 Pdb Vote
1066,"Manik Dasgupta aka ""Nanaji"" ",Guru 2007,ESTJ,2 Pdb Votes
1067,Nick,The Electric Piper (2003),ISTJ,5 Pdb Votes
1068,Mrs. Green,Malevolent,ISTJ,2 Pdb Votes
1069,Twilight Sparkle hologram,My Little Pony: A New Generation (2021),ISTJ,61 Pdb Votes
1070,Father Tom Kanavan,The Exorcist (1973),ISTJ,2 Pdb Votes
1071,Louise,Speak No Evil (2022),ISTJ,19 Pdb Votes
1072,Demeter Gergely,The Informant (A Besúgó),ISTJ,4 Pdb Votes
1073,Thomas Gately,Meek's Cutoff,ISTJ,7 Pdb Votes
1074,Rachel,The Rest of Us (2019),ISTJ,8 Pdb Votes
1075,Nurse,Orgazmo (1997),ISTJ,2 Pdb Votes
1076,Gallina Turuleca,Gallina turuleca (pelicula),XXXX,1 Pdb Vote
1077,Dr. Collins,Don't Worry Darling (2022),ISTJ,30 Pdb Votes
1078,Marcus,Go (1999),ISTJ,7 Pdb Votes
1079,Kate Harper,Wooly Boys (2001),ISTJ,4 Pdb Votes
1080,Dark,Exam (2009),ISTJ,1 Pdb Vote
1081,Dan Erickson,Saw Series (2004),ISTJ,4 Pdb Votes
1082,"William Emmerson ""The Spiral Killer""",Saw Series (2004),ISTJ,23 Pdb Votes
1083,Rose Ross,Slow West (2015),ISTJ,6 Pdb Votes
1084,Sydney’s father,The Curse of Bridge Hollow,ISTJ,18 Pdb Votes
1085,"Govind ""Govi"" Patel",Kai Po Che,ISTJ,2 Pdb Votes
1086,Elsa,The Menu,ISTJ,104 Pdb Votes
1087,Robert Cecil,Anonymous (2011),XXXX,1 Pdb Vote
1088,Mr. Banks (Мистер Бэнкс),"Mary Poppins, goodbye (Мэри Поппинс, до свидания)",ISTJ,6 Pdb Votes
1089,Cutler,A Field in England,ESTJ,1 Pdb Vote
1090,Olga,Elio (2024),ISTJ,2 Pdb Votes
1091,Alma Rumblebuns,Scooby Abracadabra doo!,ISTJ,3 Pdb Votes
1092,Jamessir Bensonmum ,Murder by Death (1976),ISTJ,9 Pdb Votes
1093,Detective Ellie Miller,Gracepoint (2014),ISTJ,4 Pdb Votes
1094,Sultan Suleiman,Three Thousand Years of Longing (2022),XXXX,1 Pdb Vote
1095,Mr. Kovic,Born on the Fourth of July (1989),XXXX,1 Pdb Vote
1096,Onibaba,Pacific Rim (2013),ISTJ,15 Pdb Votes
1097,The Last man,Mad god,ISTJ,3 Pdb Votes
1098,The Written Woman,The Holy Mountain (1973),ISTJ,11 Pdb Votes
1099,Vanessa,Barbie: The Princess And The Popstar,ISTJ,0
1100,Duke Trentino,Barbie: The Princess And The Popstar,ISTJ,4 Pdb Votes
1101,Derek Smeath,Confessions of a Shopaholic (2009),XXXX,5 Pdb Votes
1102,Frollo,The Hunchback of Notre Dame (1939),ISTJ,14 Pdb Votes
1103,Dr. Lionel Toussaint,Glass Onion: A Knives Out Mystery (2022),ISTJ,78 Pdb Votes
1104,Detective Stern,Fight Club (1999),ISTJ,17 Pdb Votes
1105,Dr. Miles Holden,The Pyramid,ISTJ,2 Pdb Votes
1106,Erica Miller,Operation Christmas Drop,ISTJ,6 Pdb Votes
1107,Head nurse,Infection,ISTJ,8 Pdb Votes
1108,François Hainaut,White Wedding (Noce blanche; 1989),ESTJ,1 Pdb Vote
1109,Cassiel,City of Angels (1998),ISTJ,7 Pdb Votes
1110,Rufus,Bill & Ted (Franchise),ISTJ,13 Pdb Votes
1111,Father Fitzgibbon,Going My Way (1944),XXXX,14 Pdb Votes
1112,Detective Young-Ho,Extreme Job (2019),XXXX,5 Pdb Votes
1113,Inspector Donnan,Orphan (2009-2022),ISTJ,2 Pdb Votes
1114,John Houseman,Mank (2020),ISTJ,2 Pdb Votes
1115,Squire Bartlett,Way Down East (1920),XXXX,10 Pdb Votes
1116,Harry Pebbel,The Bad and the Beautiful (1952),XXXX,1 Pdb Vote
1117, Linus Jerome Carradine,Johnny Yuma (1966),ISTJ,1 Pdb Vote
1118,Vienna,Johnny Guitar (1954),XXXX,1 Pdb Vote
1119,Jan Morrow,Pillow Talk (1959),ISTJ,1 Pdb Vote
1120,Miss Western,Tom Jones (1963),ISTJ,6 Pdb Votes
1121,Blifil,Tom Jones (1963),XXXX,4 Pdb Votes
1122,Thwackum,Tom Jones (1963),XXXX,8 Pdb Votes
1123,Square,Tom Jones (1963),XXXX,3 Pdb Votes
1124,Jocelyn Jablonski,Day Shift (2022),ISTJ,1 Pdb Vote
1125,Janet Hays,One on One,ISTJ,10 Pdb Votes
1126,Amy,Judy Moody and the Not Bummer Summer,ISTJ,8 Pdb Votes
1127,Juste Leblanc ,The Dinner Game / Le dîner de cons,ISTJ,3 Pdb Votes
1128,Moira,The Princess (2022),XXXX,2 Pdb Votes
1129,Elisabeth Turhapuro,Uuno Turhapuro,ISTJ,7 Pdb Votes
1130,Deke Thornton,The Wild Bunch,ISTJ,7 Pdb Votes
1131,John Doe / Long John Willoughby,Meet John Doe,ISTJ,13 Pdb Votes
1132,Sergeant Jack Prendergast,The Siege of Jadotville (2016),ISTJ,2 Pdb Votes
1133,Colonel Paul Montford,The Wolf Man (1941),ISTJ,5 Pdb Votes
1134,Det. Sergeant Vickers,Vera Drake (2004),ISTJ,4 Pdb Votes
