,char,movie,mbti,votes
1618,Arnold Mack,The Clearing (2004),INFP,10 Pdb Votes
1619,Trish,SLC Punk! (1998),INFP,27 Pdb Votes
1620,Steve,Rumble (2022),INFP,2 Pdb Votes
1621,Nicole Grigsly,How to Survive a Haunting,INFP,2 Pdb Votes
1622,Salih,Kolonya Cumhuriyeti,INFP,16 Pdb Votes
1623,Kid,The Matrix Trilogy,INFP,1 Pdb Vote
1624,Sean,Minor Details,XXXX,15 Pdb Votes
1625,Hal,The Angry Birds Movie (2016),INFP,2 Pdb Votes
1626,Leigh Ann Watson,Teaching Mrs. Tingle,INFP,12 Pdb Votes
1627,Doris Miller,"Hello, My Name Is Doris ",INFP,12 Pdb Votes
1628,Anton,The Imaginarium of Doctor Parnassus,INFP,37 Pdb Votes
1629,Eva,Prey (2021),INFP,1 Pdb Vote
1630,Madison Mitchell,Malignant (2021),INFP,2 Pdb Votes
1631,Antonio Madrigal,Disney's Encanto,INFP,13 Pdb Votes
1632,Shiva Mohajer,The Pig,INFP,1 Pdb Vote
1633,Adam Baker,Splitting Adam,INFP,19 Pdb Votes
1634,Emily Lambert,Wind River,INFP,4 Pdb Votes
1635,Mary,Wreck-It Ralph (Franchise),INFP,3 Pdb Votes
1636,Winky Wong,Het Paard van Sinterklaas (2005),INFP,2 Pdb Votes
1637,Gavin,Hell Fest (2018),XXXX,160 Pdb Votes
1638,Eric,Pants on Fire (2014),INFP,7 Pdb Votes
1639,Megamind-Bernard,Megamind (2010),INFP,2 Pdb Votes
1640,Ned Nederlander,¡Three Amigos! (1986),INFP,17 Pdb Votes
1641,Menino (boy),O Menino e o Mundo (2013),INFP,2 Pdb Votes
1642,Yuko Sakaki,Battle Royale (2000),INFP,2 Pdb Votes
1643,Johnny Cashpoint,Paddington (2014),INFP,12 Pdb Votes
1644,Pizza Boy,All My Friends Are Dead (2020),INFP,10 Pdb Votes
1645,Alex,Query (Short Movie) (2020),INFP,10 Pdb Votes
1646,Pete “Claws” Ward,"Monsters, Inc. (2001)",INFP,20 Pdb Votes
1647,Rhiannon,Every Day (2018),INFP,9 Pdb Votes
1648,Mooncalf,Fantastic Beasts,INFP,8 Pdb Votes
1649,Miss Baggoli,Confessions of a Teenage Drama Queen (2004),INFP,20 Pdb Votes
1650,Zero,LeapFrog Franchise (2003-2005),INFP,12 Pdb Votes
1651,Bridgett,Grown Ups,INFP,36 Pdb Votes
1652,Niko Fischer,A Coffee In Berlin,INFP,14 Pdb Votes
1653,"Elizabeth ""Beth"" Keller",Ghostland (2018),INFP,44 Pdb Votes
1654,Luc Clairmont,Chocolat (2000),INFP,3 Pdb Votes
1655,Roux,Chocolat (2000),INFP,2 Pdb Votes
1656,The Dragon,The Reluctant Dragon (1941),INFP,1 Pdb Vote
1657,Mina Ema,Hanagatami,INFP,15 Pdb Votes
1658,Luna Bright,Past & Future (2021),INFP,7 Pdb Votes
1659,Lieutenant Franciszek 'Kobra',Warsaw '44 (2014) (Miasto 44),XXXX,2 Pdb Votes
1660,Barbara Niechcic,Noce i Dnie (1975),INFP,2 Pdb Votes
1661,Mel,Xuxa Gêmeas - 2006,INFP,14 Pdb Votes
1662,Mary Giordano,True Crime,INFP,11 Pdb Votes
1663,Lila,Ruby Sparks,INFP,5 Pdb Votes
1664,Marina Mills,Friend Request (2016),INFP,16 Pdb Votes
1665,George Fier,Fear Street (Franchise),INFP,18 Pdb Votes
1666,Cal,"Love, Simon (2018)",INFP,10 Pdb Votes
1667,Beau Abbott,A Quiet Place (2018),INFP,22 Pdb Votes
1668,Novalee Nation,Where the Heart Is (2000),INFP,13 Pdb Votes
1669,Avalyn Friesen,Mysterious Skin (2004),INFP,3 Pdb Votes
1670,Naameh,Noah (2014),INFP,17 Pdb Votes
1671,Reinette,Four Adventures of Reinette and Mirabelle,INFP,11 Pdb Votes
1672,Ursula Widdington,Ladies in Lavender,INFP,6 Pdb Votes
1673,Zaya,Gods of Egypt (2016),INFP,5 Pdb Votes
1674,Jorge Musicardi,Esperando la carroza,INFP,1 Pdb Vote
1675,Zampano,The Thieves,INFP,36 Pdb Votes
1676,Eugênio,Eu e Meu Guarda-Chuva (Me and My Umbrella) [2010],INFP,5 Pdb Votes
1677,Johnno,Beats,INFP,56 Pdb Votes
1678,Alex,Nightbooks (2021),INFP,6 Pdb Votes
1679,Robert Fiske,Sunburn,XXXX,5 Pdb Votes
1680,Cinderella,Cinderella (1997),INFP,51 Pdb Votes
1681,Manotas,Una Película de Huevos,INFP,2 Pdb Votes
1682,Sekki Oriko (Okko),Okkos Inn,INFP,1 Pdb Vote
1683,Lucky,One Hundred and One Dalmatians (1961),INFP,8 Pdb Votes
1684,Sergey,Firebird (2021),INFP,3 Pdb Votes
1685,Tristan Reveur,Stay (2005),INFP,1 Pdb Vote
1686,Bobby Garfield,Hearts in Atlantis,INFP,11 Pdb Votes
1687,Kill Bill Kid,Tusk,INFP,2 Pdb Votes
1688,Adrien Rivoire,Frantz,INFP,13 Pdb Votes
1689,So-hwi,My Mighty Princess (2008),XXXX,48 Pdb Votes
1690,Eva,Chatroom (2010),INFP,2 Pdb Votes
1691,John Liu,"Turn Left, Turn Right (2003)",INFP,1 Pdb Vote
1692,Ali Kerem,Recep İvedik Trilogy,INFP,3 Pdb Votes
1693,Kayako Kirishima,Blue (2002),INFP,8 Pdb Votes
1694,Ped,SuckSeed (2011),INFP,9 Pdb Votes
1695,Kaoru Amane,A Song to the Sun (2006),XXXX,19 Pdb Votes
1696,Anna Cassin,Adult Life Skills,INFP,0
1697,Matthew,Ladybugs (1992),INFP,0
1698,Daniel Williams,Bride Wars (2009),INFP,0
1699,"Lt. Bill ""Cougar"" Cortell",Top Gun Series,INFP,0
1700,"Olympia ""Girl""",Bird Box (2018),INFP,8 Pdb Votes
1701,Gabriel Dangond,Regue Chicken,INFP,17 Pdb Votes
1702,Marie/Clara the maid,The Nutcracker (1973),INFP,4 Pdb Votes
1703,Chaz,Honey,INFP,2 Pdb Votes
1704,Male M.U.T.O.,MonsterVerse,INFP,6 Pdb Votes
1705,Spider-Man - Lotus (2022),Spider-Man - Lotus (2022),INFP,10 Pdb Votes
1706,Marie,The Nutcracker (1995),INFP,3 Pdb Votes
1707,Dr. Ben Sobel,Analyze This,XXXX,7 Pdb Votes
1708,Vladimir Ivanoff,Moscow on the Hudson,INFP,2 Pdb Votes
1709,"Therese ""Tweety"" Goldberg",All I Wanna Do (1998),INFP,2 Pdb Votes
1710,Delphine,Le Rayon Vert (1986),INFP,26 Pdb Votes
1711,Gray Brother (2016),The Jungle Book (2016),INFP,32 Pdb Votes
1712,Albert de Morcerf,The Count of Monte Cristo (2002),INFP,17 Pdb Votes
1713,Torti,Una Película de Huevos,INFP,2 Pdb Votes
1714,Kenny Rossmore,We're The Millers,INFP,4 Pdb Votes
1715,"Peter Parker ""Spider-Man""",Spider-Man - Lotus (2022),INFP,26 Pdb Votes
1716,Tetê,Confessions of an Invisible Girl (Confissões de uma Garota Excluída),INFP,55 Pdb Votes
1717,Jennifer Williams,Secret Obsession (2019),INFP,15 Pdb Votes
1718,Skye Romano,fiatlux,INFP,1 Pdb Vote
1719,Consumptive,Ko to tamo peva,INFP,8 Pdb Votes
1720,Chuy,Mimic (1997-2003),INFP,1 Pdb Vote
1721,Millie,Stonehearst Asylum (2014),INFP,6 Pdb Votes
1722,Augie,Role Models,INFP,1 Pdb Vote
1723,Tarapara,Diecisiete / Seventeen (2019),XXXX,2 Pdb Votes
1724,Cuca (abuela),Diecisiete / Seventeen (2019),INFP,4 Pdb Votes
1725,Clyde,Mean Creek (2004),INFP,26 Pdb Votes
1726,Bartok,Bartok the Magnificent,INFP,10 Pdb Votes
1727,Gilles,Persischstunden（Persian Lessons）,INFP,5 Pdb Votes
1728,Izzy,Don't Hang Up (2016),INFP,5 Pdb Votes
1729,Felix,Truth or Die,INFP,2 Pdb Votes
1730,Nathan,Escape Room: Tournament of Champions,INFP,5 Pdb Votes
1731,Stephanie,Sinister Series,INFP,3 Pdb Votes
1732,Frances,Haunter (2013),INFP,1 Pdb Vote
1733,Erica,Ma,INFP,1 Pdb Vote
1734,Halinka,Kanał (1956),INFP,1 Pdb Vote
1735,Michał,Kanał (1956),INFP,7 Pdb Votes
1736,Kevin Peterson,The Boy Next Door (2015),XXXX,13 Pdb Votes
1737,Davis,Scum (1979),INFP,3 Pdb Votes
1738,valerio le rose,padrenostro (2020),INFP,20 Pdb Votes
1739,Essel,The Green Knight,INFP,3 Pdb Votes
1740,Willa Hartman,The River Wild (1994),INFP,5 Pdb Votes
1741,Abby Miller,Elektra (2005),INFP,3 Pdb Votes
1742,Günther,The Damned (1969),INFP,2 Pdb Votes
1743,Herbert Thalmann,The Damned (1969),INFP,22 Pdb Votes
1744,"Blubber ""Suicidal Goldfish""",Amélie (2001),INFP,33 Pdb Votes
1745,Marta Sandoval,Vivo (2021),INFP,7 Pdb Votes
1746,Tiny Tim,A Christmas Carol (2009),INFP,4 Pdb Votes
1747,Doa,Qrallar,INFP,7 Pdb Votes
1748,Linda,The Man from Earth (2007),XXXX,9 Pdb Votes
1749,Venus Williams,King Richard (2021),INFP,1 Pdb Vote
1750,Alma Dray,Now You See Me,INFP,1 Pdb Vote
1751,João,Um Tio Quase Perfeito,INFP,8 Pdb Votes
1752,Jack Linden,We Don't Live Here Anymore (2004),INFP,11 Pdb Votes
1753,Rachel Rawlings,The Boss,INFP,1 Pdb Vote
1754,The Beast,Beauty and the Beast (1978),INFP,6 Pdb Votes
1755,Glenn Cho,G.B.F. (2013),INFP,4 Pdb Votes
1756,Tanner Daniels,G.B.F. (2013),INFP,23 Pdb Votes
1757,Francis Riverekim,Heartbeats (2010),INFP,10 Pdb Votes
1758,Dark,Nowhere (1997),INFP,3 Pdb Votes
1759,Julien Besson,Custody (2017),INFP,1 Pdb Vote
1760,Gail,Trainspotting (1996),INFP,4 Pdb Votes
1761,Allison,Trainspotting (1996),INFP,3 Pdb Votes
1762,Josie,No Escape Room,INFP,8 Pdb Votes
1763,Amy,Bergman Island (2021),XXXX,2 Pdb Votes
1764,Chris,Bergman Island (2021),INFP,15 Pdb Votes
1765,Terry,Dawn of the Dead (2004),INFP,3 Pdb Votes
1766,Alexa,Candy Pop,INFP,4 Pdb Votes
1767,Manuela von Meinhardis,Mädchen in Uniform (1958),INFP,1 Pdb Vote
1768,Justine,Titane (2021),INFP,3 Pdb Votes
1769,Little Boy,Lost Hearts,INFP,3 Pdb Votes
1770,Alice,Zero and Alice,INFP,1 Pdb Vote
1771,Patient,The Patient in Room 33,INFP,12 Pdb Votes
1772,Marita,The Wishing Tree (film),XXXX,12 Pdb Votes
1773,Rob,Pig,INFP,19 Pdb Votes
1774,Ferdinand,Ferdinand,INFP,6 Pdb Votes
1775,Fergus,The crying game (1992),INFP,5 Pdb Votes
1776,Josee,Josee (2020),INFP,2 Pdb Votes
1777,Liliana,Toc Toc,INFP,26 Pdb Votes
1778,Lucy,Fear and Loathing in Las Vegas (1998),INFP,6 Pdb Votes
1779,Peach,Deep (2021),INFP,1 Pdb Vote
1780,Emma,Barbie Presents Thumbelina,INFP,3 Pdb Votes
1781,Grayson,Dungeons & Dragons (film series),INFP,2 Pdb Votes
1782,Buddy,Open Season (2006),INFP,10 Pdb Votes
1783,Pedro,Pan's Labyrinth (2006) (El laberinto del fauno),INFP,22 Pdb Votes
1784,Matthew Wertz (Jnr.),No Sudden Move (2021),INFP,2 Pdb Votes
1785,Agnes,Old,INFP,3 Pdb Votes
1786,Ana,The Spirit Of Beehive / El Espíritu de la Colmena (1973),INFP,2 Pdb Votes
1787,Ana,Raise Ravens / Cría Cuervos (1976),INFP,18 Pdb Votes
1788,Jodhaa Bai,Jodhaa Akbar,INFP,3 Pdb Votes
1789,Mad Jack Lionel,Jasper Jones (2017),INFP,5 Pdb Votes
1790,Bloom Bloom,The Brothers Bloom,INFP,4 Pdb Votes
1791,Jasper Jones,Jasper Jones (2017),INFP,6 Pdb Votes
1792,Ruby Gillis,Anne of Green Gables (1985),INFP,1 Pdb Vote
1793,Sam “Nugget”  Sullivan,The 5th Wave (2016),INFP,8 Pdb Votes
1794,Atalin Marques,Pessoas,INFP,16 Pdb Votes
1795,The Father,Mirai (2018),INFP,0
1796,Aimee Moore (Love),Collateral Beauty (2016),INFP,0
1797,John Kite,How To Build A Girl,INFP,0
1798,Lucas Weaver,Antlers (2021),INFP,0
1799,Rocky,Boy (2010),INFP,0
1800,Pooja Sahani,Mujhse Dosti Karoge!,INFP,19 Pdb Votes
1801,Tim (Bear Plush Toy),Despicable Me (Franchise),INFP,29 Pdb Votes
1802,Chloe Kessler,Nanny Cam (2014),INFP,1 Pdb Vote
1803,Pantriste,"Corazón, las alegrías de Pantriste",INFP,3 Pdb Votes
1804,Trapito,Petete y Trapito,INFP,3 Pdb Votes
1805,Meena,Sing 2,INFP,2 Pdb Votes
1806,Danny Ketch,Ghost Rider (Film Series),XXXX,1 Pdb Vote
1807,Benny,Night Teeth,INFP,20 Pdb Votes
1808,Sonny Berkowitz,The Tracey Fragments,INFP,2 Pdb Votes
1809,Dougie,Wrath of Man (2021),INFP,8 Pdb Votes
1810,Harrison (Artist),The Ballad of Buster Scruggs (2018),INFP,43 Pdb Votes
1811,Aram Finklestein,The Rebound,INFP,12 Pdb Votes
1812,Paul Revere,America: The Motion Picture (2021),INFP,12 Pdb Votes
1813,Nagisa Hibino,His: I Didn’t Think I Would Fall in Love (2020),INFP,9 Pdb Votes
1814,Tessie,Annie (2014),XXXX,5 Pdb Votes
1815,Jacob “Jake” Grimm,The Brothers Grimm (2005),INFP,16 Pdb Votes
1816,Júlia Ribeiro Pontes,É Fada! (2016),INFP,26 Pdb Votes
1817,Pakshiraja,Enthiran,XXXX,6 Pdb Votes
1818,Emily Cooper,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",INFP,13 Pdb Votes
1819,Dora,100 Girls,INFP,2 Pdb Votes
1820,Fidel Lansangan,100 Tula Para Kay Stella,INFP,5 Pdb Votes
1821,Amanda Thripp,Matilda (1996),INFP,21 Pdb Votes
1822,Elle,The Fast and the Furious (Film Franchise),INFP,9 Pdb Votes
1823,Jane,Five Children and It,INFP,2 Pdb Votes
1824,Virginia Woolf,Vita & Virginia (2018),INFP,28 Pdb Votes
1825,Otto Kringelein,Grand Hotel (1932),INFP,5 Pdb Votes
1826,Clarisse McClellan,Fahrenheit 451 (2018),INFP,19 Pdb Votes
1827,Kyle Dodge,North Country,INFP,3 Pdb Votes
1828,Wendy,Wendy,INFP,4 Pdb Votes
1829,Dr. Adah Igonoh,93 Days (2016),INFP,1 Pdb Vote
1830,Mavka,Mavka. The Forest song (2021),INFP,129 Pdb Votes
1831,Marvin Martin Bijoux Clément,Reinventing Marvin,INFP,7 Pdb Votes
1832,Agnese Cattaneo,Agnese,INFP,7 Pdb Votes
1833,Kat Ashley,Elizabeth (1998 - 2007),ISFP,1 Pdb Vote
1834,Kate (Annabelle : Creation),The Conjuring,INFP,4 Pdb Votes
1835,Janice (Annabelle : Creation),The Conjuring,INFP,42 Pdb Votes
1836,Katie (The Devil Made Me Do It),The Conjuring,INFP,2 Pdb Votes
1837,Peggy Nottingham (The Conjuring 2),The Conjuring,XXXX,2 Pdb Votes
1838,Rory (The Conjuring),The Conjuring,INFP,12 Pdb Votes
1839,Grace Turner,All Summers End,INFP,1 Pdb Vote
1840,Marion,Petite Maman,INFP,5 Pdb Votes
1841,Keda,Alpha (2018),INFP,9 Pdb Votes
1842,Cornelia,War for the Planet of the Apes (2017),INFP,6 Pdb Votes
1843,Little Fox,Birdboy: The Forgotten Children,INFP,6 Pdb Votes
1844,Margot Kim,Searching (2018),INFP,11 Pdb Votes
1845,Rachel Parsons,Gothika (2003),INFP,4 Pdb Votes
1846,Chloe Sava,Gothika (2003),INFP,28 Pdb Votes
1847,Diana,Spencer,INFP,540 Pdb Votes
1848,Nathan,Escape Room (2019),INFP,21 Pdb Votes
1849,Prudie Drummond,The Jane Austen Book Club (2007),INFP,4 Pdb Votes
1850,"Calista ""Cali"" Ferrer",My Ex and Whys,INFP,11 Pdb Votes
1851,Wendy,The Lost Girls,XXXX,5 Pdb Votes
1852,Jhilmil,Barfi! (2012),INFP,13 Pdb Votes
1853,Cafe Girl,Naked (1993),INFP,1 Pdb Vote
1854,Elizabeth,My Blueberry Nights (2007),INFP,4 Pdb Votes
1855,Tess Durbeyfield,Tess (1979),XXXX,36 Pdb Votes
1856,Rohit Mehra,Koi...Mil Gaya (2003),INFP,5 Pdb Votes
1857,Bianca,Perfetti Sconosciuti,XXXX,6 Pdb Votes
1858,Dwight Evans,Blue Ruin (2013),INFP,12 Pdb Votes
1859,Peter,Midnight at the switchgrass,INFP,1 Pdb Vote
1860,Gary,Fear Street (Franchise),INFP,16 Pdb Votes
1861,James Pope,Brigsby Bear,INFP,16 Pdb Votes
1862,Lisa,Meander,INFP,2 Pdb Votes
1863,Belle’s Grandmother,Where We Belong (2019),INFP,1 Pdb Vote
1864,Sue’s mother,Where We Belong (2019),INFP,2 Pdb Votes
1865,Sohpie,Breathe In (2013),INFP,2 Pdb Votes
1866,Willy,Willy The Sparrow (1989),INFP,1 Pdb Vote
1867,Hanna,All Cheerleaders Die,INFP,6 Pdb Votes
1868,Leena,All Cheerleaders Die,INFP,8 Pdb Votes
1869,Lavender,Matilda (1996),INFP,65 Pdb Votes
1870,Anais Pingot,Fat Girl (2001),INFP,8 Pdb Votes
1871,Barnabé,Les Enfants de Timpelbach (Trouble at Timpetill),INFP,4 Pdb Votes
1872,Charlotte,Les Enfants de Timpelbach (Trouble at Timpetill),INFP,2 Pdb Votes
1873,Vincent Rhodes,The Road Within,INFP,3 Pdb Votes
1874,Sieger,Boys (Jongens),INFP,33 Pdb Votes
1875,Ae-Ran,The 8th Night,INFP,1 Pdb Vote
1876,Zoe Bell,Trouble (2019),INFP,3 Pdb Votes
1877,Treebor,Early Man (2018),INFP,1 Pdb Vote
1878,Anna Ivanovna Khitrova,Eastern Promises,INFP,8 Pdb Votes
1879,Mary Maceachran,Gosford Park,INFP,1 Pdb Vote
1880,Romeo Montague,Romeo and Juliet (1968),INFP,33 Pdb Votes
1881,Raoul Taburin,Raoul Taburin,INFP,1 Pdb Vote
1882,Мефодий,Funny Friends,INFP,2 Pdb Votes
1883,Simone Daniels,Prom,INFP,5 Pdb Votes
1884,Michael,Shy Boys: IRL (2011),INFP,2 Pdb Votes
1885,Maurizio Gucci,House of Gucci,INFP,361 Pdb Votes
1886,Franz Jägerstätter,A Hidden Life,INFP,13 Pdb Votes
1887,Blaumilch,Te'alat Blaumilch,INFP,1 Pdb Vote
1888,Gabrielle Delacour,Harry Potter / Wizarding World Films,INFP,13 Pdb Votes
1889,Roger Dearly,Cruella (2021),INFP,67 Pdb Votes
1890,Aloshi Gomber,Iyobinte Pustakam,INFP,1 Pdb Vote
1891,Tomoko Ayukawa,My Rainy Days (Tenshi no Koi; 2009),INFP,1 Pdb Vote
1892,Annabel Cotton,Restless (2011),INFP,4 Pdb Votes
1893,Omri,The Indian in The Cupboard,INFP,1 Pdb Vote
1894,Romeo,Romeo & Juliet (2021),INFP,1 Pdb Vote
1895,Timmy Hamilton,Soul Surfer (2011),INFP,18 Pdb Votes
1896,Cristina Moreno,Spanglish,INFP,9 Pdb Votes
1897,Ben,Nothing to Hide (Le Jeu),XXXX,1 Pdb Vote
1898,Suzuki,Blue Spring (2002),INFP,1 Pdb Vote
1899,Chotu,Janaan,INFP,0
1900,Amba,Raya and the Last Dragon (2021),INFP,16 Pdb Votes
1901,Carol Kersey,Death Wish,INFP,1 Pdb Vote
1902,Cosette,Les Miserables (2012),INFP,52 Pdb Votes
1903,Marius Pontmercy,Les Miserables (2012),INFP,23 Pdb Votes
1904,Chris,Legally Blondes (2009),INFP,4 Pdb Votes
1905,Owen Casserly,Those Who Wish Me Dead (2021),INFP,5 Pdb Votes
1906,Danny Boodman T.D. Lemon 1900,La leggenda del pianista sull'oceano,INFP,45 Pdb Votes
1907,Vanderohe,Army of the Dead / Army of Thieves (2021),INFP,41 Pdb Votes
1908,Jacob Zellman,A Babysitter's Guide to Monster Hunting (2020),INFP,1 Pdb Vote
1909,Victor Colletti,A Babysitter's Guide to Monster Hunting (2020),XXXX,1 Pdb Vote
1910,Henry,Girl vs. Monster(2012),INFP,7 Pdb Votes
1911,Marco,La Femme Nikita,INFP,2 Pdb Votes
1912,Walter,Secondhand Lions (2003),INFP,11 Pdb Votes
1913,Florence,The Magic Roundabout / Doogal (2005),INFP,2 Pdb Votes
1914,Me,Playing It Cool (2014),INFP,14 Pdb Votes
1915,Abby Wayland,Knowing (2009),INFP,10 Pdb Votes
1916,Lucinda Embry,Knowing (2009),INFP,20 Pdb Votes
1917,Carl,Deep in The Valley (2009),INFP,1 Pdb Vote
1918,Evan Hansen,Dear Evan Hansen (Movie),INFP,43 Pdb Votes
1919,Teri,UHF,INFP,12 Pdb Votes
1920,Steve Harmon,Monster,INFP,4 Pdb Votes
1921,Eva,Frontier(s),INFP,2 Pdb Votes
1922,Alice Della Rocca,La solitudine dei numeri primi (2010),INFP,4 Pdb Votes
1923,Maysoun,Capernaum (2018),INFP,1 Pdb Vote
1924,Audrey Rouget,Metropolitan (1990),INFP,5 Pdb Votes
1925,Tom Townsend,Metropolitan (1990),INFP,5 Pdb Votes
1926,Sofia,Neighbouring Sounds (Som ao redor),INFP,13 Pdb Votes
1927,Lore Fournier,Don't Deliver Us From Evil,INFP,9 Pdb Votes
1928,Joe Young,Mighty Joe Young (1998),INFP,3 Pdb Votes
1929,Антон,Funny Friends,INFP,1 Pdb Vote
1930,Lee Harvey Oswald,JFK (1991),XXXX,4 Pdb Votes
1931,Maria,Snakes on a Plane (2006),INFP,1 Pdb Vote
1932,Cody,Before I Wake,XXXX,16 Pdb Votes
1933,Savannah O'Neal,Frenemies (2012),INFP,8 Pdb Votes
1934,Mary,Filth (2013),INFP,3 Pdb Votes
1935,Igor,Victor Frankenstein,INFP,30 Pdb Votes
1936,Professor Henry Jarrod,House of Wax (1953),INFP,20 Pdb Votes
1937,Meggie Folchart,Inkheart,INFP,12 Pdb Votes
1938,Dobrescu,Șantaj,INFP,6 Pdb Votes
1939,The Baby Barb-A-Loot,The Lorax (2012),INFP,30 Pdb Votes
1940,Mitsuko,Tag (2015),INFP,32 Pdb Votes
1941,John Gibbons,My Cousin Vinny (1992),INFP,1 Pdb Vote
1942,Googas,Floppaverse,INFP,18 Pdb Votes
1943,Chiharu,High and Low,INFP,3 Pdb Votes
1944,Kim Jung Yeon,Castaway on the Moon (2009),INFP,9 Pdb Votes
1945,Kim Seung Keun,Castaway on the Moon (2009),INFP,5 Pdb Votes
1946,Jane,Wobble Palace,INFP,2 Pdb Votes
1947,Sam,Good Girls Get High,INFP,3 Pdb Votes
1948,Geoff Mercer,45 Years,INFP,2 Pdb Votes
1949,Nobuyuki Syamoto,Cold Fish(2010),INFP,16 Pdb Votes
1950,José,Camino,INFP,2 Pdb Votes
1951,Aron Trask,East of Eden,INFP,7 Pdb Votes
1952,Little Nemo,Little Nemo (1911),INFP,1 Pdb Vote
1953,Misha,Paulie (1998),INFP,3 Pdb Votes
1954,"Abe Applebaum ""The Kid Detective""",The Kid Detective (2020),INFP,18 Pdb Votes
1955,Micro,Zip & Zap and the Marble Gang,INFP,9 Pdb Votes
1956,Carmen,El crack (1981),INFP,1 Pdb Vote
1957,Maxence,The Young Girls of Rochefort (1967),INFP,16 Pdb Votes
1958,Alicia,Magical Girl (2014),INFP,2 Pdb Votes
1959,Catherine Claire,Things Heard & Seen (2021),INFP,4 Pdb Votes
1960,Amy Albany,Low Down (2014),XXXX,1 Pdb Vote
1961,Bo,Elvira: Mistress of the Dark (1988),INFP,2 Pdb Votes
1962,Medora Slone,Hold The Dark (2018),INFP,1 Pdb Vote
1963,Paul,Masculin féminin (1966),INFP,4 Pdb Votes
1964,Saroo Brierley,Lion (2016),INFP,41 Pdb Votes
1965,Alma,Extinct (2021),XXXX,9 Pdb Votes
1966,Javed,Blinded By The Light (2019),INFP,17 Pdb Votes
1967,Конь,Funny Friends,INFP,3 Pdb Votes
1968,Barney Beanbag,Raggedy Ann & Andy: A Musical Adventure (1977),INFP,3 Pdb Votes
1969,Marcella,Raggedy Ann & Andy: A Musical Adventure (1977),XXXX,12 Pdb Votes
1970,Deborah Johnson,Judas and the Black Messiah (2021),INFP,6 Pdb Votes
1971,David Ghantt,Masterminds,INFP,3 Pdb Votes
1972,R.L. O‘Brien,The Tree of Life,INFP,5 Pdb Votes
1973,Jules Allgood,The Kids Are All Right (2010),INFP,4 Pdb Votes
1974,William Burke,Candyman (2021),INFP,9 Pdb Votes
1975,Trude,Die wilden Hühner (2006),INFP,9 Pdb Votes
1976,Elly,About Elly (2009),INFP,17 Pdb Votes
1977,"Tini ""Violetta""",Tini: El Gran Cambio De Violetta,INFP,6 Pdb Votes
1978,Sun-hwa,3-Iron (2004),INFP,10 Pdb Votes
1979,Vampiro,Meteorango Kid,INFP,21 Pdb Votes
1980,Seth,Looper (2012),INFP,26 Pdb Votes
1981,Oscar's Wife,Ratatoing (2007),INFP,1 Pdb Vote
1982,Ji-hoon,The Box (2021),INFP,22 Pdb Votes
1983,Sammy Bagel Jr.,Sausage Party (2016),INFP,7 Pdb Votes
1984,Martin Lowery,In the Earth (2021),ISFP,1 Pdb Vote
1985,Charlie,Bird Box (2018),INFP,1 Pdb Vote
1986,Mio Meguro,Yokai Sharehouse,INFP,1 Pdb Vote
1987,Corky Withers,Magic (1978),INFP,51 Pdb Votes
1988,Samantha Marris,The Secret (2007),INFP,9 Pdb Votes
1989,Dr. Benjamin Marris,The Secret (2007),INFP,5 Pdb Votes
1990,Densha Otoko,Densha Otoko (2005 Film),INFP,12 Pdb Votes
1991,Alfalfa,The Little Rascals (1994),INFP,17 Pdb Votes
1992,Volodja,Lilja 4-ever (2002),INFP,10 Pdb Votes
1993,Alice,28 Weeks Later,INFP,2 Pdb Votes
1994,Jake,Only You (2018),INFP,7 Pdb Votes
1995,Erwann,Les chansons d'amour (Love Songs),INFP,0
1996,Dr. Raymond 'Ray' Stantz,Ghostbusters: Afterlife (2021),INFP,0
1997,Shahida 'Munni' Rauf Ali Khan,Bajrangi Bhaijaan,INFP,0
1998,David Kahane,The Player (1992),XXXX,0
1999,Clark Reedy,The Benchwarmers,INFP,0
2000,Nikolai Tchijov,Window to Paris,INFP,1 Pdb Vote
2001,Noriko Shimahara,Noriko's Dinner Table(2006),INFP,18 Pdb Votes
2002,Dr. Aki Ross,Final Fantasy: The Spirits Within,INFP,7 Pdb Votes
2003,Rheya Kelvin,Solaris (2002),INFP,11 Pdb Votes
2004,The Snow Fairy,Barbie as The Nutcracker (2001),INFP,9 Pdb Votes
2005,Janey Briggs,Not Another Teen Movie,INFP,40 Pdb Votes
2006,Talby,Dark Star,INFP,3 Pdb Votes
2007,Ali,The Land Before Time (1988),INFP,4 Pdb Votes
2008,yuriko,grasshopper,INFP,1 Pdb Vote
2009,Kobato hasegawa,i don't have many friends,INFP,1 Pdb Vote
2010,yukimura kosunoki,i don't have many friends,INFP,1 Pdb Vote
2011,Barbara Land,Mars Attacks! (1996),INFP,9 Pdb Votes
2012,Richie Norris,Mars Attacks! (1996),INFP,15 Pdb Votes
2013,Randolph Henry Ash,Possession (2002),INFP,2 Pdb Votes
2014,Lotte,Just Say Yes,XXXX,2 Pdb Votes
2015,"Leslie ""Lulu"" Van Houten",Charlie Says (2018),INFP,40 Pdb Votes
2016,Linda “Flowerchild” Kasabian,Once Upon a Time in... Hollywood (2019),INFP,5 Pdb Votes
2017,Charlie,Marvin's Room (1996),INFP,14 Pdb Votes
2018,Arno Tali,Kevade,INFP,14 Pdb Votes
