,char,movie,mbti,votes
1647,Casey Mathis,We're The Millers,ISTP,1 Pdb Vote
1648,Jake Chalamet,fiatlux,ISTP,4 Pdb Votes
1649,Rolo,Turma da Mônica,ISTP,2 Pdb Votes
1650,Mike Alonzo,Harsh Times,ISTP,7 Pdb Votes
1651,Hisashi,The 8-Year Engagement (2017),XXXX,6 Pdb Votes
1652,Jacob,Wolf (2021),ISTP,8 Pdb Votes
1653,Valeriy Shubin,Salyut-7 (2017),ISTP,11 Pdb Votes
1654,Dee Dee,The Final Destination (2009),ISTP,5 Pdb Votes
1655,Carter Daniels,The Final Destination (2009),XXXX,1 Pdb Vote
1656,Sergei Radjenko,Murder Mystery (2019),ISTP,6 Pdb Votes
1657,Juan Carlos Rivera,Murder Mystery (2019),ISTP,12 Pdb Votes
1658,Charles Cavendish,Murder Mystery (2019),ISTP,1 Pdb Vote
1659,Will,Leave No Trace (2018),ISTP,6 Pdb Votes
1660,Rinaldo,Happy Feet (2006-2011),ISTP,2 Pdb Votes
1661,Vinz,Mutafukaz (MFKZ),ISTP,4 Pdb Votes
1662,Jack Sadelstein,Jack & Jill,ISTP,2 Pdb Votes
1663,BBQ Boy,Sinister Series,ISTP,1 Pdb Vote
1664,Brian Walls,The Glass Castle (2017),ISTP,23 Pdb Votes
1665,"Joseph ""Jody"" Summers",Baby Boy (2001),ISTP,17 Pdb Votes
1666,Anna,Together Together (2021),ISTP,4 Pdb Votes
1667,Chiara,A Classic Horror Story,ISTP,1 Pdb Vote
1668,Frank Harrington,Dead End (2003),ISTP,63 Pdb Votes
1669,Carlin,Scum (1979),ISTP,2 Pdb Votes
1670,Pop Pop,The Visit,ISTP,4 Pdb Votes
1671,Kohut,Wreck-It Ralph (Franchise),ISTP,1 Pdb Vote
1672,Ray Coleman,Domestic Disturbance (2001),ISTP,12 Pdb Votes
1673,Kyle,Despicable Me (Franchise),ISTP,4 Pdb Votes
1674,Alex Munday,Charlie's Angels (2000),ISTP,1 Pdb Vote
1675,Elizabeth (Liz) Morgan,Bad Hair Day,ISTP,5 Pdb Votes
1676,Henley Reeves,Now You See Me,ISTP,7 Pdb Votes
1677,Hank Evans,We Don't Live Here Anymore (2004),ISTP,1 Pdb Vote
1678,Amelia Donaghy,The Bone Collector (1999),ISTP,24 Pdb Votes
1679,Marisol,Identity Thief,XXXX,27 Pdb Votes
1680,Sophie Aster,G.B.F. (2013),ISTP,6 Pdb Votes
1681,Muneco,Nacho Libre (2006),XXXX,2 Pdb Votes
1682,Semental,Nacho Libre (2006),ISTP,1 Pdb Vote
1683,Scarlett,Snake Eyes (2021),ISTP,4 Pdb Votes
1684,Bastian,Blood Red Sky (2021),ISTP,2 Pdb Votes
1685,Nadja,Blood Red Sky (2021),ISTP,10 Pdb Votes
1686,Anthony O'Hare,The Last Letter from Your Lover (2021),ISTP,1 Pdb Vote
1687,Jake,The Shawshank Redemption (1994),ISTP,3 Pdb Votes
1688,Mr. Smith,Looney Tunes: Back in Action,ISTP,14 Pdb Votes
1689,Elmer Fudd,Looney Tunes: Back in Action,ISTP,3 Pdb Votes
1690,Damien Drake,Looney Tunes: Back in Action,XXXX,0
1691,Swanney,Trainspotting (1996),ISTP,0
1692,Ray Malcolm,One False Move (1992),ISTP,0
1693,Adela,The Purge (Franchise),ISTP,0
1694,Doctor Sebastian,Nurse Ann,ISTP,0
1695,Christopher Gray,Lifeless Lucy,ESTJ,0
1696,Mr. de la Vega,In the Heights (2021),ISTP,0
1697,Jeff the Killer,'J' The Killers,ISTP,0
1698,Randy,'J' The Killers,ISTP,0
1699,Jeff Woods,'J' The Killers,ISTP,0
1700,Ziggy,Street Fear,ISTP,7 Pdb Votes
1701,Deena,Street Fear,ISTP,7 Pdb Votes
1702,Police Officer,Terrifying Origins Of Peppa Pig,ISTP,4 Pdb Votes
1703,Detective Ha Yoon-Joo,Cold Eyes,ISTP,12 Pdb Votes
1704,Mickaël,Tomboy (2011),ISTP,6 Pdb Votes
1705,Kato,The Green Hornet,ISTP,7 Pdb Votes
1706,Seith,Dungeons & Dragons (film series),ISTP,2 Pdb Votes
1707,Chunky,The Croods (Franchise),ISTP,14 Pdb Votes
1708,Tommy Ray Glatman,Dreamscape (1984),ISTP,2 Pdb Votes
1709,Mr. Brody,Old (2021),ISTP,2 Pdb Votes
1710,Mid-Sized Sedan,Old,ISTP,2 Pdb Votes
1711,Taxi Cab Driver,Arsenic and Old Lace,ISTP,1 Pdb Vote
1712,Nim,Dungeons & Dragons (film series),ISTP,3 Pdb Votes
1713,Elwood Gutworthy,Dungeons & Dragons (film series),ISTP,3 Pdb Votes
1714,Bang Bang,The Brothers Bloom,ISTP,1 Pdb Vote
1715,Caine Wise,Jupiter Ascending,ISTP,16 Pdb Votes
1716,Deena,Fear Street Triology,ISTP,3 Pdb Votes
1717,Ringer,The 5th Wave (2016),ISTP,14 Pdb Votes
1718,The Young Great-Grandfather,Mirai (2018),ISTP,6 Pdb Votes
1719,Nick Mossman,The Edge of Seventeen,ISTP,1 Pdb Vote
1720,Tony,Despicable Me (Franchise),ISTP,6 Pdb Votes
1721,Skip Vronsky,Morgan (2016),XXXX,2 Pdb Votes
1722,Eva,Night Teeth,ISTP,11 Pdb Votes
1723,Mechanic,Devil,ISTP,2 Pdb Votes
1724,Eric Marsh,Only the Brave,XXXX,4 Pdb Votes
1725,Wah,As Tears Go By,XXXX,13 Pdb Votes
1726,Lin Wen-leung,A City of Sadness,ISTP,1 Pdb Vote
1727,Jesse Ryan,The Rage: Carrie 2,ISTP,3 Pdb Votes
1728,Frankie,School of Rock (2003),ISTP,10 Pdb Votes
1729,Jane Fairchild,Mothering Sunday,XXXX,1 Pdb Vote
1730,Leo Katsuragi,First Love (2019),XXXX,1 Pdb Vote
1731,Blacksmith,America: The Motion Picture (2021),ISTP,3 Pdb Votes
1732,Geronimo,America: The Motion Picture (2021),ISTP,9 Pdb Votes
1733,Braden,Grown Ups,ISTP,32 Pdb Votes
1734,Molly,Big Momma’s 2 (2006),ISTP,5 Pdb Votes
1735,Fifield,Prometheus,ISTP,12 Pdb Votes
1736,Bob Oswald,Broken (2012),XXXX,1 Pdb Vote
1737,Sykes,The Fugitive (1993),ISTP,6 Pdb Votes
1738,Muri Forester,The Tomorrow War (2021),ISTP,19 Pdb Votes
1739,Emma,Till Death (2021),ISTP,14 Pdb Votes
1740,Jimbo,Blazing Samurai,ISTP,1 Pdb Vote
1741,James Forester,The Tomorrow War (2021),ISTP,31 Pdb Votes
1742,Curt Goynes,No Sudden Move (2021),ISTP,1 Pdb Vote
1743,Sully,Commando (1985),ISTP,6 Pdb Votes
1744,Alphabittle,My Little Pony: A New Generation (2021),ISTP,46 Pdb Votes
1745,Larry,The Lego Movie (Franchise),ISTP,9 Pdb Votes
1746,Rachel,Escape Room: Tournament of Champions,ISTP,2 Pdb Votes
1747,Ethan Sawyer,those who wish me dead,ISTP,1 Pdb Vote
1748,Gus,Charlie Wilson's War,ISTP,6 Pdb Votes
1749,"Mathilde ""Missy"" de Morny",Colette (2018),XXXX,7 Pdb Votes
1750,S.P.,The House That Jack Built (2018),ISTP,15 Pdb Votes
1751,Tiger Lily,Peter Pan (2003),ISTP,15 Pdb Votes
1752,W. D. Wheeler,The Greatest Showman (2017),ISTP,4 Pdb Votes
1753,Kristina,The Girl King (2015),ISTP,13 Pdb Votes
1754,Max Tennyson,Ben 10: Race Against Time (2007),ISTP,8 Pdb Votes
1755,Steve Burns,Cruising,ISTP,5 Pdb Votes
1756,Max Tennyson,Ben 10: Alien Swarm (2009),ISTP,8 Pdb Votes
1757,Mike,The Ice Road (2021),ISTP,2 Pdb Votes
1758,Aziah ‘Zola’ King,Zola (2021),ISTP,42 Pdb Votes
1759,Thomas,Wendy,ISFP,4 Pdb Votes
1760,Djé,Rascal,ISTP,2 Pdb Votes
1761,Anna Tate-Garcia (The Curse Of La Llorona),The Conjuring,ISTP,7 Pdb Votes
1762,Kayla,Blockers (2018),ISTP,7 Pdb Votes
1763,Moe Fitch,Fool’s Gold (2008),XXXX,1 Pdb Vote
1764,Joe Gipp,Adventures in Babysitting (1987),ISTP,4 Pdb Votes
1765,Primo / Cyclops,James Bond Film Series,XXXX,20 Pdb Votes
1766,Kiki Bridges,After Hours (1985),ISTP,19 Pdb Votes
1767,Illeana Scott,Taking Lives (2004),ISTP,22 Pdb Votes
1768,Lee Tucker,Man on a Swing (1974),ISTP,10 Pdb Votes
1769,Zagor,Masumiyet,XXXX,4 Pdb Votes
1770,Zachariah,Birdboy: The Forgotten Children,ISTP,5 Pdb Votes
1771,Sheriff Ryan,Gothika (2003),XXXX,5 Pdb Votes
1772,Ingrid,Das Wunder von Bern (The Miracle of Bern),ISTP,2 Pdb Votes
1773,Berry,The Lost Girls,ISTP,2 Pdb Votes
1774,Sharku,The Lord of the Rings (Film Trilogy),ISTP,3 Pdb Votes
1775,Geralt,The Witcher: Nightmare of the Wolf (2021),ISTJ,23 Pdb Votes
1776,Mini,Roadside Romeo,ISTP,4 Pdb Votes
1777,Алексей Соколов,Огонь (2020),ISTP,3 Pdb Votes
1778,Mr. Edmund Tuttle,The others (2001),ISTP,9 Pdb Votes
1779,Sam,Gunpowder Milkshake,ISTP,60 Pdb Votes
1780,Harry Hartounian,The Jerk (1979),ISTP,2 Pdb Votes
1781,Patty Bernstein,The Jerk (1979),ISTP,4 Pdb Votes
1782,Sal Boca,The French Connection,ISTP,2 Pdb Votes
1783,Buddy Russo,The French Connection,ISTP,6 Pdb Votes
1784,Nikolaus Sprink,Joyeux Noël,XXXX,1 Pdb Vote
1785,Diana,Gagarine,XXXX,1 Pdb Vote
1786,Agent Thomas Morgan,Eagle Eye (2008),XXXX,1 Pdb Vote
1787,Kayla,The Encounter (2011),ISTP,6 Pdb Votes
1788,Lewis Evans,The Rezort(2015),ISTP,3 Pdb Votes
1789,Fraida Felcher,Dumb and Dumber (1994),ISTP,5 Pdb Votes
1790,Charlie Carlyle,Spontaneous,ISTP,1 Pdb Vote
1791,Male Monster,Monkey King: Hero is Back (2015）,ISTP,2 Pdb Votes
1792,White Dragon（Ao lie）,Monkey King: Hero is Back (2015）,ISTP,2 Pdb Votes
1793,Tommy Slater,Fear Street (Franchise),ISTP,86 Pdb Votes
1794,Aubrey Pope,Brigsby Bear,ISTP,7 Pdb Votes
1795,Shaman,Where We Belong (2019),ISTP,4 Pdb Votes
1796,Daniel Carter,The Void (2016),ISTP,9 Pdb Votes
1797,"SFC Norm ""Hoot"" Gibson",Black Hawk Down (2001),ISTP,12 Pdb Votes
1798,Dave 'Boon' Benton,13 Hours (2016),ISTP,2 Pdb Votes
1799,The Good,"The Good, the Bad and the Ugly",ISTP,37 Pdb Votes
1800,Fernando,Fat Girl (2001),ISTP,3 Pdb Votes
1801,Julia,Tau,ISTP,18 Pdb Votes
1802,Eneida,Febre do rato (rat fever),ISTP,5 Pdb Votes
1803,Willy Hak,Les Enfants de Timpelbach (Trouble at Timpetill),ISTP,5 Pdb Votes
1804,Thomas,Les Enfants de Timpelbach (Trouble at Timpetill),XXXX,5 Pdb Votes
1805,Carter Blake,Deep Blue Sea (1999),ISTP,18 Pdb Votes
1806,"John ""Doc"" Bradley",Flags of Our Fathers,ISTP,2 Pdb Votes
1807,Julian,A Clockwork Orange (1971),ISTP,20 Pdb Votes
1808,Rousey,Trouble (2019),ISTP,11 Pdb Votes
1809,Robson,Internet - O Filme,ISTP,3 Pdb Votes
1810,Josey Aimes,North Country,XXXX,7 Pdb Votes
1811,Cesinha Passos,Internet - O Filme,XXXX,2 Pdb Votes
1812,Nikolai,Eastern Promises,ISTP,21 Pdb Votes
1813,Elsie,Gosford Park,ISTP,1 Pdb Vote
1814,Ray Merrimen,Den of Thieves,ISTP,21 Pdb Votes
1815,Moco,Blue Miracle (2021),ISTP,6 Pdb Votes
1816,Jim Prescott,Spirit Untamed (2021),ISTP,5 Pdb Votes
1817,Janet,The Wolf of Wall Street (2013),ISTP,6 Pdb Votes
1818,Jesse Richter,Prom,ISTP,6 Pdb Votes
1819,Iguano,Una Película de Huevos,ISTP,8 Pdb Votes
1820,Jack Wilder,Now You See Me (2013),ISTP,1 Pdb Vote
1821,Daniel,Ana y Bruno,ISTP,1 Pdb Vote
1822,Hasnat Khan,Diana (2013),ISTP,3 Pdb Votes
1823,Julius Campbell,Remember the Titans,XXXX,14 Pdb Votes
1824,Kuttappan,Joji,ISTP,1 Pdb Vote
1825,Jeff Gorvette,Cars (Franchise),XXXX,5 Pdb Votes
1826,Miguel Camino,Cars (Franchise),ISTP,5 Pdb Votes
1827,Shelly Harrison,The Son of Bigfoot,ISTP,6 Pdb Votes
1828,Lin Truly's Dad,Our Times (2015),ISTP,1 Pdb Vote
1829,King,Secret Magic Control Agency (SMCA),ISTP,3 Pdb Votes
1830,Hayley Keller,Crawl,ISTP,12 Pdb Votes
1831,Mykew Gregorovitch,Harry Potter / Wizarding World Films,ISTP,5 Pdb Votes
1832,Jaclyn,Igor,ISTP,7 Pdb Votes
1833,Paula,The Final Girls,ISTP,13 Pdb Votes
1834,Wellinton Kanibal,Amarelo Manga (Mango Yellow),ISTP,11 Pdb Votes
1835,Lígia,Amarelo Manga (Mango Yellow),ISTP,12 Pdb Votes
1836,Yukio,Blue Spring (2002),ISTP,17 Pdb Votes
1837,Tio Olavo,Até Que A Sorte Nos Separe,ISTP,2 Pdb Votes
1838,Katie,Bad Samaritan,ISTP,1 Pdb Vote
1839,Paul Kersey,Death Wish,ISTP,15 Pdb Votes
1840,Lisa Sommers,Teen Spirit,ISTP,7 Pdb Votes
1841,Zipp Storm,My Little Pony: A New Generation (2021),ISTP,500 Pdb Votes
1842,Valentina,Valentine and Valentina (1986),ISTP,4 Pdb Votes
1843,Amy Blue,The Doom Generation (1995),ISTP,66 Pdb Votes
1844,Lily,Army of the Dead / Army of Thieves (2021),ISTP,44 Pdb Votes
1845,Eddie Vayle,Things Heard & Seen,XXXX,5 Pdb Votes
1846,Joshua,Exodus: Gods and Kings (2014),ISTP,2 Pdb Votes
1847,Victor,La Femme Nikita,XXXX,1 Pdb Vote
1848,Hub,Secondhand Lions (2003),ISTP,14 Pdb Votes
1849,Dylan,The Magic Roundabout / Doogal (2005),ISTP,5 Pdb Votes
1850,Hendrik,The Scary House (2020),ISTP,5 Pdb Votes
1851,Cesaire,Red Riding Hood (2011),ISTP,4 Pdb Votes
1852,Joe ''Donnie Brasco'' Pistone,Donnie Brasco (1997),ISTP,54 Pdb Votes
1853,Punch,The Woman in the Window (2021),XXXX,5 Pdb Votes
1854,Janie Gibbs,Harriet The Spy (1996),ISTP,9 Pdb Votes
1855,Richard Evans,Monster,ISTP,2 Pdb Votes
1856,Andrey Sokolov,No Escapes (2020),ISTP,1 Pdb Vote
1857,Alex,Frontier(s),ISTP,2 Pdb Votes
1858,Fernando,Neighbouring Sounds (Som ao redor),ISTP,6 Pdb Votes
1859,Dudley 'Booger' Dawson,Revenge of the Nerds,ISTP,2 Pdb Votes
1860,Lisa,Dope (2015),ISTP,3 Pdb Votes
1861,Detective Murata,Suicide club,XXXX,3 Pdb Votes
1862,The Juggernaut,Thirteen Ghosts (2001),ISTP,10 Pdb Votes
1863,Dedective Walker,Weaponized,ISTP,2 Pdb Votes
1864,Brant,Blitz (2011),ISTP,8 Pdb Votes
1865,Jacob,Instant Family,XXXX,25 Pdb Votes
1866,Jan Nyman,Breaking the Waves (1996),ISTP,6 Pdb Votes
1867,Milan Damji,Kahaani,ISTP,2 Pdb Votes
1868,Mark,Garden State (2004),ISTP,5 Pdb Votes
1869,Trevor,Made In Britain (1982),ISTP,17 Pdb Votes
1870,Tom Riley,Bad Ben (Franchise),ISTP,12 Pdb Votes
1871,Dom,Climax (2018),ISTP,16 Pdb Votes
1872,Grayer Addison X,The Nanny Diaries,ISTP,2 Pdb Votes
1873,Dustfinger,Inkheart,ISTP,5 Pdb Votes
1874,H,Wrath of Man (2021),ISTP,42 Pdb Votes
1875,Sur,Tag (2015),ISTP,30 Pdb Votes
1876,Mrado,Snabba Cash (Series),ISTP,9 Pdb Votes
1877,Bo'sun,Pirates of the Caribbean,ISTP,6 Pdb Votes
1878,Amamiya Hiroto,High and Low,ISTP,10 Pdb Votes
1879,Delivery Man,Castaway on the Moon (2009),ISTP,3 Pdb Votes
1880,Joey,Toy soldiers,ISTP,10 Pdb Votes
1881,Peter,Red Riding Hood (2011),ISTP,30 Pdb Votes
1882,Dodd,Cube Zero (2004),XXXX,5 Pdb Votes
1883,Jesús,Camino,ISTP,1 Pdb Vote
1884,Travis Parker,The Choice,ISTP,8 Pdb Votes
1885,"Barnes, the Outlaw Leader",The Great Train Robbery (1903),XXXX,10 Pdb Votes
1886,Willy,Valentine’s Day (2010),ISTP,6 Pdb Votes
1887,Jason,Valentine’s Day (2010),ISTP,7 Pdb Votes
1888,Sean Jackson,Valentine’s Day (2010),ISTP,7 Pdb Votes
1889,Nezha,The Legend of Hei (2019),ISTP,5 Pdb Votes
1890,Chaghatai Khan,How to Train Your Dragon (Franchise),ISTP,6 Pdb Votes
1891,Abby,Blood Simple (1984),ISTP,2 Pdb Votes
1892,Toby Mitchell,Tragedy Girls,ISTP,30 Pdb Votes
1893,Sundance Kid,Butch Cassidy and the Sundance Kid (1969),ISTP,1 Pdb Vote
1894,Willis,Things Heard & Seen (2021),ISTP,11 Pdb Votes
1895,Alain,Low Down (2014),ISTP,11 Pdb Votes
1896,Vernon Slone,Hold The Dark (2018),ISTP,4 Pdb Votes
1897,James Lasombra,The Empty Man,ISTP,9 Pdb Votes
1898,Marcellus,Arlo the Alligator Boy (2021),ISTP,0
1899,Mrs. Samsky,A Serious Man (2009),ISTP,0
1900,Jackson Kale,Zapped,ISTP,20 Pdb Votes
1901,Jane Seymour,Anne Of The Thousand Days,ISTP,2 Pdb Votes
1902,JW,Snabba Cash (Series),XXXX,10 Pdb Votes
1903,Jason,The Care Bears Movie,ISTP,1 Pdb Vote
1904,Grimlock,Transformers (Bayverse),ISTP,34 Pdb Votes
1905,David Stark Sr,Falcon of the Evening,ISTP,8 Pdb Votes
1906,Sang,Rush Hour (Franchise),ISTP,23 Pdb Votes
1907,Li Yunxiang,New Gods: Nezha Reborn (2021),ISTP,2 Pdb Votes
1908,Gil,You Get Me,ISTP,3 Pdb Votes
1909,Banzo,Lady Snowblood (Shurayukihime),ISTP,16 Pdb Votes
1910,Wilma,Die wilden Hühner (2006),ISTP,3 Pdb Votes
1911,Ramin Fayazi,Ghoorbaghe ( The Frog ),ISTP,2 Pdb Votes
1912,Neckbone,Mud,ISTP,1 Pdb Vote
1913,Elisabeth,Masculin Féminin,ISTP,9 Pdb Votes
1914,Tae-suk,3-Iron (2004),ISTP,12 Pdb Votes
1915,Dave McLean,Hot Rod (2007),ISTP,11 Pdb Votes
1916,Old Joe,Looper (2012),ISTP,17 Pdb Votes
1917,Joe,Looper (2012),ISTP,1 Pdb Vote
1918,Adam Stanheight,Saw Franchise,ISTP,2 Pdb Votes
1919,ryo sakai,Yokai Sharehouse,ISTP,2 Pdb Votes
1920,Harry Mitchel,London Boulevard (2010),ISTP,8 Pdb Votes
1921,James Douglas Clayton,The Recruit (2003),ISTP,87 Pdb Votes
1922,Monica Wright-McCall,Love & Basketball (2000),ISTP,3 Pdb Votes
1923,Mannu,Big Bull,ISTP,1 Pdb Vote
1924,Kim Jae-Yeon,Night in Paradise,ISTP,9 Pdb Votes
1925,Paul Carty,Awaydays,ISTP,27 Pdb Votes
1926,Nash,Annie (2014),ISFP,2 Pdb Votes
1927,Henri de Montalte,Nobody from Nowhere (Un illustre inconnu),ISTP,4 Pdb Votes
1928,Max Lowe,City of Joy (1992),ISTP,8 Pdb Votes
1929,Asterix,Asterix and Obelix (Franchise),ISTP,2 Pdb Votes
1930,Masseuse,Youth (2015),ISTP,1 Pdb Vote
1931,Jimmy Tree,Youth (2015),XXXX,2 Pdb Votes
1932,Max,Shiva Baby (2020),ISTP,7 Pdb Votes
1933,Jane Proudfoot,Final Fantasy: The Spirits Within,ISTP,24 Pdb Votes
1934,Peter,Voyagers,ISTP,5 Pdb Votes
1935,jonah hex,jonah hex,ISTP,11 Pdb Votes
1936,Peter Lake,Winter‘s Tale,ISTP,4 Pdb Votes
1937,Internet,Zero to Hero,ISTP,52 Pdb Votes
1938,Nori,Barbie and the Secret Door,ISTP,2 Pdb Votes
1939,Brother,Barbie as The Nutcracker (2001),ISTP,4 Pdb Votes
1940,Mileena,Mortal Kombat (2021 film),ISTP,4 Pdb Votes
1941,Boiler,Dark Star,XXXX,3 Pdb Votes
1942,Gretel,Hansel & Gretel: Witch Hunters,ISTP,1 Pdb Vote
1943,Nod,The Land Before Time (1988),XXXX,8 Pdb Votes
1944,kojira,grasshopper,ISTP,242 Pdb Votes
1945,semi,grasshopper,ISTP,1 Pdb Vote
1946,Sanada Yukio,Kamisama no Iutoori,XXXX,14 Pdb Votes
1947,Takahata Shun,Kamisama no Iutoori,ISTP,1 Pdb Vote
1948,Martian Woman,Mars Attacks! (1996),ISTP,4 Pdb Votes
1949,Major Igor Gromov,Major Grom: The Plague Doctor,ISTP,22 Pdb Votes
1950,Dirk,Just Say Yes,ISTP,20 Pdb Votes
1951,Laser,Thunder Force,ISTP,20 Pdb Votes
1952,Agent Ross,Philip K. Dick's Electric Dreams,ISTP,7 Pdb Votes
1953,Bevis Pod,Mortal Engines (2018),ISTP,3 Pdb Votes
1954,Hester Shaw,Mortal Engines (2018),ISTP,5 Pdb Votes
1955,Kristen De Silva,Chucky,ISTP,8 Pdb Votes
1956,Willis,Things Heard & Seen,ISTP,6 Pdb Votes
1957,Clément,Departure (2015),ISTP,1 Pdb Vote
1958,Bubblegum Gang Leader,Hostel 2 (2007),ISFP,6 Pdb Votes
1959,Bubble Gum Gang Leader,Hostel (2005),ISTP,11 Pdb Votes
1960,Handsome BonGlaze Policeman,Bad Trip (2020),XXXX,40 Pdb Votes
1961,Angry Mall Passerby,Bad Trip (2020),ISTP,6 Pdb Votes
1962,Marlon,Into the Beat,ISTP,22 Pdb Votes
1963,Lev Chandr,Cheburashka,ISTP,5 Pdb Votes
1964,Frederico Evandro,Lisbela e o Prisioneiro (2003),ISTP,2 Pdb Votes
1965,Godzilla,Godzilla vs. Kong,ISTP,4 Pdb Votes
1966,Baron,Gemini Man,ISTP,6 Pdb Votes
1967,Henry Brogan / Junior,Gemini Man,ISTP,2 Pdb Votes
1968,Joseph Solomon,A Dark Song,ISTP,1 Pdb Vote
1969,Brucette,Jaws (1975),ISTP,12 Pdb Votes
1970,Michael Brody,Jaws (1975),ISTP,4 Pdb Votes
1971,Matteo Carati,La meglio gioventù (the best of youth),XXXX,2 Pdb Votes
1972,Albert,Hogfather (2006),XXXX,2 Pdb Votes
1973,Cohen The Barbarian,The Color Of Magic (2008 Television Film),ISTP,8 Pdb Votes
1974,Liz Larson,Barely Lethal (2015),ISTP,2 Pdb Votes
1975,Raul,Cabras da Peste,ISTP,14 Pdb Votes
1976,Emilia,Othello (1995 film),ISTP,2 Pdb Votes
1977,Gypsy Rose,Death Race,ISTP,6 Pdb Votes
1978,Frankenstein (Jensen Ames),Death Race,ISTP,8 Pdb Votes
1979,Kraken,Clash of the Titans (1981),ISTP,1 Pdb Vote
1980,Tony,City Island (2009),ISTP,4 Pdb Votes
1981,Bowler,Mystery men (1999),ISTP,5 Pdb Votes
1982,Ryu Sanada,Kimi ni Todoke (film),ISTP,2 Pdb Votes
1983,Diouana's Boyfriend,La Noire De (1966),ISTP,4 Pdb Votes
1984,Miles Hill,A-X-L,ISTP,44 Pdb Votes
1985,Ji Eun-sung,He Was Cool (2004),ISTP,1 Pdb Vote
1986,Presuming Ed,Withnail & I (1987),ISTP,2 Pdb Votes
1987,Grundza,Párty Hárd (2019),ISTP,7 Pdb Votes
1988,Derviš,Párty Hárd (2019),ISTP,3 Pdb Votes
1989,Psycho Goreman,Psycho Goreman,XXXX,2 Pdb Votes
1990,Hutch Mansell,Nobody (2021),ISTP,3 Pdb Votes
1991,Alejandro Toledo,To Rob a Thief (Ladrón que Roba a Ladrón),ISTP,1 Pdb Vote
1992,Victor,American Assassin,ISTP,4 Pdb Votes
1993,The Master,Manos: The Hands of Fate,ISTP,55 Pdb Votes
1994,Vodník,Fimfárum Jana Wericha (2002),ISTP,0
1995,Loudal z Radětic,Fimfárum Jana Wericha (2002),ISTP,0
1996,Franta Nebojsa,Fimfárum Jana Wericha (2002),ISTP,0
1997,Cousin Joe,Cherry (2021),XXXX,0
1998,Ray Sybert,The Finest Hours,ISTP,0
1999,Delgado,Beverly Hills Chihuahua,ISTP,0
2000,Lolo,I Am Not an Easy Man (Je Ne Suis Pas Un Homme Facile),ISTP,2 Pdb Votes
2001,Jennifer Caulfield,A Nightmare on Elm Street (Franchise),ISTP,4 Pdb Votes
2002,Billy Tessio,Stand by Me (1986),ISTP,18 Pdb Votes
2003,Man in a Tan Coat,Limitless (2011),ISTP,4 Pdb Votes
2004,Carlos (Charly),Piola (2019),ISTP,1 Pdb Vote
2005,"Mitchell ""Mitch"" Evers",The Parent Trap (1961),XXXX,3 Pdb Votes
2006,MG William Devereaux,The Siege (1998),ISTJ,1 Pdb Vote
2007,Bob Ho,The Spy Next Door (2010),ISTP,28 Pdb Votes
2008,Preston Lennox,Species,ISTP,2 Pdb Votes
2009,Jason,Face (1997),ISTP,3 Pdb Votes
2010,Janet,Another Year (2010),ISTP,1 Pdb Vote
2011,Phil Phillips,The Happytime Murders,ISTP,2 Pdb Votes
2012,Snake-like alien,Prometheus,ISTP,2 Pdb Votes
2013,Ladya,Rumah Dara (Macabre),ISTP,5 Pdb Votes
2014,Martin Bishop (Martin Brice),Sneakers (1992),ISTP,3 Pdb Votes
2015,Rikki-Tikki-Tavi,Rikki-Tikki-Tavi,ISTP,6 Pdb Votes
2016,Darren Woods,Explorers (1985),ISTP,1 Pdb Vote
2017,Lotte,HartenStraat,ISTP,1 Pdb Vote
2018,Sasha,Behind Enemy Lines (2001),ISTP,2 Pdb Votes
2019,Beliy (Dotsent),Gentlemen of Fortune (1971),ISTP,14 Pdb Votes
2020,Yashka,The Elusive Avengers (1967),XXXX,1 Pdb Vote
2021,Zog,Astro Boy (2009),ISTP,6 Pdb Votes
2022,The Albino,The Princess Bride (1987),ISTP,8 Pdb Votes
2023,Derek Smalls,This Is Spinal Tap (1984),ISTP,10 Pdb Votes
2024,Rebecca,Lights Out,ISTP,32 Pdb Votes
2025,Grucha,Chłopaki nie płaczą,ISTP,16 Pdb Votes
2026,Arkin O'Brien,The Collector,ISTP,34 Pdb Votes
2027,Gaira,The War of the Gargantuas (1966),ISTP,2 Pdb Votes
2028,Kiera Pascal,Moxie (2021),ISTP,15 Pdb Votes
2029,Brooker,Nicholas Nickleby (2002),ISTP,2 Pdb Votes
2030,Chantalle Bodnick,The Wolf of Wall Street (2013),ISTP,10 Pdb Votes
2031,Edith,Wrong Turn,ISTP,2 Pdb Votes
2032,James,The Strangers,ISTP,18 Pdb Votes
2033,Frank Demarest,Empire of The Sun,ISTP,3 Pdb Votes
2034,Christophe Bouchard,The Da Vinci Code,ISTP,5 Pdb Votes
2035,Coach Murphy,17 Again (2009),ISTP,7 Pdb Votes
2036,"José ""La propuesta"" (segment)",Wild Tales (Relatos salvajes) (2014),ISTP,1 Pdb Vote
2037,Christine,Bad Neighbors (2014),XXXX,1 Pdb Vote
2038,Rico,Home on the Range (2004),ISTP,14 Pdb Votes
2039,Georgiy Ivanovich,Moscow Does Not Believe in Tears(1980),ISTP,14 Pdb Votes
2040,Jake Taylor,Falling Inn Love (2019),ISTP,9 Pdb Votes
2041,"Felicity ""City"" Stufts",F The Prom,XXXX,2 Pdb Votes
2042,German Flyer,Mrs. Miniver (1942),ISTP,2 Pdb Votes
