,char,movie,mbti,votes
753,Peter Coonan,The belly of the whale,XXXX,2 Pdb Votes
754,Sinead Quigley,The belly of the whale,ISFP,1 Pdb Vote
755,Jacob Singer,Jacob's Ladder (2019 film),XXXX,2 Pdb Votes
756,Fairfax,Payback (1999),ENFJ,1 Pdb Vote
757,Paisley Morgan,Rebelle,XXXX,2 Pdb Votes
758,Malcolm D. John,The Gay Deceivers,ESFP,3 Pdb Votes
759,Dabney,Mid90s (2018),XXXX,6 Pdb Votes
760,Janie,Not Cool,ESFJ,6 Pdb Votes
761,Auntie (Tante),Die drei Räuber (2007),ESFJ,30 Pdb Votes
762,Shante,The Woman King (2022),ESFJ,7 Pdb Votes
763,Neve,The Strays (2023),ESFJ,1 Pdb Vote
764,Judy Romano,We Have a Ghost (2023),ESFJ,1 Pdb Vote
765,Wanda,"Dude, Where's My Car? (2000)",XXXX,3 Pdb Votes
766,Rommy Rolly,Luck By Chance,ESFJ,12 Pdb Votes
767,Chelsea,Barbie: Spy Squad,ESFJ,1 Pdb Vote
768,Darla Slaughter,The Texas Chainsaw Massacre (Franchise),ESFJ,1 Pdb Vote
769,Lucía Gama,Bardo,ESFP,1 Pdb Vote
770,Commissaire Clodarec,Dobermann (1997),XXXX,1 Pdb Vote
771,Jacky Sueur (Pitbull),Dobermann (1997),XXXX,1 Pdb Vote
772,Karen Pruitt,Home Alone 3 (1997),XXXX,1 Pdb Vote
773,The Pirate with a Gout,The Pirates! In an Adventure with Scientists! (2012),XXXX,3 Pdb Votes
774,Sarah Hallenbeck,The Last Boy Scout (1991),XXXX,14 Pdb Votes
775,Nora Allen,The Flash (2023),ESFJ,2 Pdb Votes
776,Rosa Vasquez,Shazam!,ESFJ,1 Pdb Vote
777,Gabriela,Logan (2017),ESTJ,2 Pdb Votes
778,Lucía Vega,El verano que vivimos,XXXX,5 Pdb Votes
779,Odile,Les Aventures de Rabbi Jacob (1973),ESFJ,10 Pdb Votes
780,Alice Perrin,Cat People(1982),ESFJ,5 Pdb Votes
781,Zimmermann,Possession (1981),XXXX,3 Pdb Votes
782,Heinrich's Mother,Possession (1981),ESFJ,2 Pdb Votes
783,Ken Maduro,Bon Bini Holland,ESFJ,18 Pdb Votes
784,The Mother,Sparkshorts (Pixar Artists Projects),ESFJ,2 Pdb Votes
785,Melvin’s ghost(1700s),1700s ft,ESFJ,2 Pdb Votes
786,Elaine,Man Up (2015),ESFJ,6 Pdb Votes
787,Jessica,Man Up (2015),ENFJ,1 Pdb Vote
788,Shelley Cohen,You People (2023),ESFJ,2 Pdb Votes
789,Xiao Si'r's Mother,A Brighter Summer Day (1991),XXXX,6 Pdb Votes
790,Grace Turner,Atonement (2007),ESFJ,5 Pdb Votes
791,The Capitol (Personified),The Hunger Games (Franchise),ESFJ,6 Pdb Votes
792,Nuri,İllegal Hayatlar,ESFJ,29 Pdb Votes
793,Liu Peiqiang,The Wandering Earth,ESFJ,5 Pdb Votes
794,Liu Peiqiang,The Wandering Earth 2,ESFJ,1 Pdb Vote
795,Sweet Dave,The Hateful Eight (2015),ESFJ,3 Pdb Votes
796,Cassie Munro,RV / Runaway Vacation (2006),XXXX,1 Pdb Vote
797,Elf Fairy,Azur & Asmar,ESFJ,4 Pdb Votes
798,Eve,Persepolis (2007),XXXX,0
799,George,Catherine Called Birdy,ESFJ,0
800,Paul,Pulp Fiction (1994),ESFJ,12 Pdb Votes
801,Harry Kim,Always Be My Maybe,XXXX,1 Pdb Vote
802,topan,the big 4,XXXX,5 Pdb Votes
803,Reverend Paul Ford,Pollyanna (1960),ESFJ,3 Pdb Votes
804,Nancy,Pollyanna (1960),ESFJ,5 Pdb Votes
805,Sherri,The Commuter (2018),ESFJ,2 Pdb Votes
806,Emma Brooks,Mr. Brooks (2007),XXXX,1 Pdb Vote
807,Karen MacCauley,The Commuter (2018),ESFJ,2 Pdb Votes
808,Jeanette Rasnick ,Light Of Day (1987),XXXX,1 Pdb Vote
809,Rigmor,The Bombardment (2021),ESFJ,4 Pdb Votes
810,Duke Lambert,Death takes a Holiday (1934),ESFJ,2 Pdb Votes
811,Worschula,Krabat and the Legend of the Satanic Mill,ESFJ,2 Pdb Votes
812,Monica Sherwood,The Fabelmans (2022),ESFJ,22 Pdb Votes
813,Marisol,A man called Otto.,ESFJ,97 Pdb Votes
814,Beth,Greenberg (2010),ESFJ,3 Pdb Votes
815,Федор Прокопенко \ Fedor Prokopenko,Grom: Boyhood (Гром: Трудное детство),ESFJ,13 Pdb Votes
816,Cheerleader,Sky High (2005),ESFJ,3 Pdb Votes
817,Amy Cody,Girl in the Basement,ESFJ,10 Pdb Votes
818,Melissa Lefevre,Angus (1995),ESFJ,2 Pdb Votes
819,Luna newAkbari,Once upon a time on Mars (روزی روزگاری در مریخ),ESFJ,9 Pdb Votes
820,Constance Moore,Babylon,ESFJ,8 Pdb Votes
821,Ebrisham,Bi gonah (2022),XXXX,3 Pdb Votes
822,Hermia,A Midsummer Night's Dream (1999),ESFJ,3 Pdb Votes
823,Mrs. Grose,The Innocents (1961),ESFJ,2 Pdb Votes
824,Mrs. Cabrera,Knives Out (2019),ESFJ,8 Pdb Votes
825,Adriane,Knock at the Cabin,ESFJ,12 Pdb Votes
826,Eric,Knock at the Cabin,ESFJ,53 Pdb Votes
827,Margaret,Mother's Milk (2011 film),ESFJ,2 Pdb Votes
828,Metoděj,Anděl Páně (2005),ESFJ,3 Pdb Votes
829,Nurse Kyoko,The Face of Another (1966),ESFJ,1 Pdb Vote
830,Claudia,Cerdita (Piggy),ESFJ,2 Pdb Votes
831,Peaches,The Amazing Maurice (2022),ESFJ,9 Pdb Votes
832,Yany,Fam,ENFJ,3 Pdb Votes
833,Panicky driver/unnamed women,Zombieland (Franchise),ESFJ,15 Pdb Votes
834,Phyllis mayberry/Margret Houston,Nope (2022),XXXX,5 Pdb Votes
835,Ichijo Chieko,Sadako DX (2022),ESFJ,2 Pdb Votes
836,Tosya Burygina,Carnival Night (1956),ESFJ,6 Pdb Votes
837,Witwe Windscheidt,Die Feuerzangenbowle (1944),XXXX,1 Pdb Vote
838,Aunt Lydia ,The handmaid's tale (1990 film),ESFJ,2 Pdb Votes
839,Liv Swearingen,Amp World,ESFJ,6 Pdb Votes
840,Groncicle,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
841,Shizuka Minamoto,Stand By Me Doraemon 2 (2020),XXXX,22 Pdb Votes
842,Edie,The Santa Clauses,ESFJ,1 Pdb Vote
843,Madame Danzard,Sister my sister (1994 film),ESFJ,4 Pdb Votes
844,Catherine,Boyhood (2014),ESFJ,12 Pdb Votes
845,Big Mama,The Hills Have Eyes (2006),ESFJ,3 Pdb Votes
846,Ryan,Sing 2 (Franchises),ESFJ,1 Pdb Vote
847,Miss Crawly,Sing 2 (Franchises),ESFJ,1 Pdb Vote
848,All pups,Bevery Hills Chihuahua 2,ESFJ,15 Pdb Votes
849,Rosita,Sing 2 (Franchises),ESFJ,1 Pdb Vote
850,Julia Marquis,The Pale Blue Eye (2022),ESFJ,6 Pdb Votes
851,Daphne Blake,Scooby Abracadabra doo!,XXXX,5 Pdb Votes
852,Jane Harper,Fun with Dick and Jane,XXXX,3 Pdb Votes
853,Pee-wee Herman,Weird: The Al Yankovic Story (2022),XXXX,2 Pdb Votes
854,Joe Obray,Let's Play Some Mafia (2022),ESFJ,2 Pdb Votes
855,Kenzo Dan,High and Low,ESFJ,5 Pdb Votes
856,Rita Salazar,Wakanda Forever (2022),ESFJ,2 Pdb Votes
857,Inna Andreevna,Vacations of Petrov and Vasechkin (1984),ESFJ,2 Pdb Votes
858,Jules Dally,A Princess for Christmas,ESFJ,10 Pdb Votes
859,Anika,Lonesome Jim (2005),ESFJ,2 Pdb Votes
860,Stan Deane,It's a Boy Girl Thing,ESFJ,1 Pdb Vote
861,Kimberly,Spirited (2022),ESFJ,2 Pdb Votes
862,Laura Seaver,Homeward Bound (1993),ESFJ,1 Pdb Vote
863,George Standish,The Breakfast Club (1985),XXXX,3 Pdb Votes
864,Cristina,Christmas With You (2022),ESFJ,1 Pdb Vote
865,Lucia,Raymond & Ray,ESFJ,2 Pdb Votes
866,Cirkul',Closed Server ( Закрытый Сервер ),ESFJ,1 Pdb Vote
867,Russell,Lake Mungo,XXXX,1 Pdb Vote
868,Shovelhelm,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
869,Shadow Wing,How to Train Your Dragon (Franchise),ESFJ,1 Pdb Vote
870,Night Terror,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
871,Smidvarg,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
872,Edith,The Man From Earth,ESTJ,8 Pdb Votes
873,Dana,Ghost World (2001),XXXX,3 Pdb Votes
874,Cha Bonifacio,Seven Sundays,XXXX,9 Pdb Votes
875,Nurse Amy Keating,The Exorcist (1973),ESFJ,7 Pdb Votes
876,Dela Elevator,My Father's Dragon (2022),ESFJ,39 Pdb Votes
877,Catherine Johnson,National Lampoon's Vacation (1983),XXXX,53 Pdb Votes
878,Nikky Ferris,The Moon-Spinners (1964),ESFJ,16 Pdb Votes
879,Jake Russell,Falling for Christmas (2022),ESFJ,2 Pdb Votes
880,Sierra Belmont,Falling for Christmas (2022),XXXX,1 Pdb Vote
881,Sam,Zootopia (2016),ESFJ,2 Pdb Votes
882,Nancy Devine,"Lights, Camera, Christmas!",ESFJ,7 Pdb Votes
883,"Amethyst ""Amy"" Alvarez",The Rain in España (2022),XXXX,2 Pdb Votes
884,Pelican,Mister Iks (1958),XXXX,9 Pdb Votes
885,Emma,Sissy (2022),ESFJ,1 Pdb Vote
886,Sonia Subramanyam,Ra.One (2011),ESFJ,2 Pdb Votes
887,Barbi Profissões,Sexta Feira 12 (2022),ESFJ,2 Pdb Votes
888,Vivian,Significant Other (2022),XXXX,3 Pdb Votes
889,Kayla,Romance at Reindeer Lodge (2017),ESFJ,10 Pdb Votes
890,Jared,Romance at Reindeer Lodge (2017),ESFJ,4 Pdb Votes
891,Dr. Peters,Prey for the Devil (2022),XXXX,3 Pdb Votes
892,Maide,Maidenin Altın Günü,XXXX,2 Pdb Votes
893,Melinda Ledbetter,Love & Mercy,ESFJ,1 Pdb Vote
894,Cheryl,Let's Play Some Mafia (2022),ESFJ,1 Pdb Vote
895,Lucy Avila,Step Up (2006),ESFJ,2 Pdb Votes
896,Dr. John H. Watson,Sherlock Holmes (1939 film series),XXXX,3 Pdb Votes
897,Yuri,Depois do Universo,XXXX,0
898,Adriana Calvo de Laborde,"Argentina, 1985",ENFJ,0
899,Persephone,Frankenweenie (2012),XXXX,0
900,Moxie Dewdrop,Trolls (2016),ESFJ,1 Pdb Vote
901,Pamela Varo,"Silent Night, Deadly Night",ESFJ,6 Pdb Votes
902,Dinkey's Mother,Birdboy: The Forgotten Children,ESFJ,3 Pdb Votes
903,Gianna Brezzi,Deep Red,ESFJ,14 Pdb Votes
904,Eve Trent,Lair of the White Worm (1988),ESFJ,3 Pdb Votes
905,Stanley ,A Troll at Central Park,XXXX,19 Pdb Votes
906,Sam Rawson,Single White Female (1992),XXXX,1 Pdb Vote
907,Sarah,Matthias & Maxime (2019),ESFJ,2 Pdb Votes
908,Dumbledore's Army,Harry Potter / Wizarding World Films,ESFJ,4 Pdb Votes
909,Nell Rutherford,Luckiest Girl Alive (2022),ESFJ,1 Pdb Vote
910,Andrew Larson,Luckiest Girl Alive (2022),XXXX,7 Pdb Votes
911,Luke Harrison,Luckiest Girl Alive (2022),ESFJ,10 Pdb Votes
912,Sae Kashiwagi,Peach Girl (2017),ESFJ,3 Pdb Votes
913,Mrs. Jensen,Let's Play Some Mafia (2022),ESFJ,39 Pdb Votes
914,Sir Grimsby,The Little Mermaid (2023 film),ESFJ,1 Pdb Vote
915,The priest,Ngeri-Ngeri Sedap (2022),XXXX,1 Pdb Vote
916,Sarma,Ngeri-Ngeri Sedap (2022),ESFJ,2 Pdb Votes
917,Hugo Cifuentes Marín,Perdiendo el Norte (2015),ESFJ,1 Pdb Vote
918,Romli,Keluarga Cemara (2018),XXXX,2 Pdb Votes
919,Ceu Salma,Keluarga Cemara (2018),ESFJ,17 Pdb Votes
920,Maggie,No se aceptan devoluciones (2013),ESFJ,4 Pdb Votes
921,Gaby,Chilangolandia (2022),ESFJ,4 Pdb Votes
922,Ramiro,Chilangolandia (2022),ESFJ,3 Pdb Votes
923,Mira,Opera(1987),ESFJ,5 Pdb Votes
924,Pat,The Electric Piper (2003),ESFJ,2 Pdb Votes
925,Beth,Malevolent,ESFJ,9 Pdb Votes
926,Sam Carney,A History of Violence,ESFJ,9 Pdb Votes
927,Edie Stall,A History of Violence,ESFJ,27 Pdb Votes
928,Major Traske,Hocus Pocus 2 (2022),ESFJ,23 Pdb Votes
929,Cassie,Hocus Pocus 2 (2022),ESFJ,3 Pdb Votes
930,Tatsuya,High and Low,ESFJ,8 Pdb Votes
931,Talulah,The Rest of Us (2019),ESFJ,2 Pdb Votes
932,Award show presenter,Orgazmo (1997),ESFJ,2 Pdb Votes
933,Roger Cerisier,Les Tuche (2011),ESFJ,1 Pdb Vote
934,Mouna,Les Tuche (2011),XXXX,2 Pdb Votes
935,Maribel,Niñas mal (2007),ESFJ,10 Pdb Votes
936,The Owner of the Midnight Express,Chungking Express (1994),ESFJ,1 Pdb Vote
937,Julia,Galerianki (Mall Girls),ESFJ,3 Pdb Votes
938,Henry Gardner,Storks (2016),ESFJ,4 Pdb Votes
939,"Ida ""Big Mama"" Pollitt",Cat on a Hot Tin Roof (1958),ESFJ,3 Pdb Votes
940,Jane Banks (Джейн Бэнкс),"Mary Poppins, goodbye (Мэри Поппинс, до свидания)",XXXX,8 Pdb Votes
941,Darlene Madison,Walk Hard: The Dewey Cox Story (2007),ESFJ,258 Pdb Votes
942,Pádraic Súilleabháin,The Banshees of Inisherin (2022),ESFJ,16 Pdb Votes
943,Maudie,Brave (2012),ESFJ,8 Pdb Votes
944,Naserine 'Naz' Raheem,I Came By (2022),ISFJ,1 Pdb Vote
945,Captain Cully,The Last Unicorn (1982),ESFP,10 Pdb Votes
946,Dora Charleston,Murder by Death (1976),ESFJ,1 Pdb Vote
947,Yellin,The Princess Bride (1987),XXXX,2 Pdb Votes
948,Bhoot,Mowgli: Legend of the Jungle ( 2018),ESFJ,1 Pdb Vote
949,Muriel Carew,Dr. Jekyll and Mr. Hyde (1931),ESFP,5 Pdb Votes
950,Rowena,Ivanhoe (1952),ESFJ,12 Pdb Votes
951,Donna,Born on the Fourth of July (1989),XXXX,1 Pdb Vote
952,Brinley Bear,The Great Wolf Pack: A Call to Adventure,ESFJ,6 Pdb Votes
953,Ms. Griggs,21 Jump Street (2012),ESFJ,6 Pdb Votes
954,Harun,Laskar Pelangi (The Rainbow Troops),ESFJ,8 Pdb Votes
955,King Frederic,Barbie: The Princess And The Popstar,ESFJ,17 Pdb Votes
956,Prince Liam,Barbie: The Princess And The Popstar,ESFJ,2 Pdb Votes
957,Manuela Pereira (Manu),Tudo por um popstar,ESFJ,16 Pdb Votes
958,Penny Thimble,Rex Steele: Nazi Smasher!,ESFJ,9 Pdb Votes
959,Cecil,The Sleeping Dictionary (2003),XXXX,8 Pdb Votes
960,Sarah,Mencuri Raden Saleh (2022),ESFJ,8 Pdb Votes
961,Ms. Harper,K-12 (2019),ESFJ,5 Pdb Votes
962,Dr. Akiba,Infection,ESFJ,4 Pdb Votes
963,Billy,Nobody's Baby (2001),ESFJ,3 Pdb Votes
964,Giulio Bolle,Smetto quando voglio (I can quit whenever I want),ESFJ,12 Pdb Votes
965,Major Rassendyll,The Prisoner of Zenda (1937),XXXX,1 Pdb Vote
966,Stuart Piggot,The Dig (2021),ESFJ,1 Pdb Vote
967,Kate Miller,Dressed to kill (1980),ESFJ,1 Pdb Vote
968,Aj.Thakorn,Ed.so family,ESFJ,1 Pdb Vote
969,Lord Fellamar,Tom Jones (1963),XXXX,8 Pdb Votes
970,Honor,Tom Jones (1963),XXXX,7 Pdb Votes
971,Billee,Svengali (1931),XXXX,5 Pdb Votes
972,Reetta Tuura,Uuno Turhapuro,XXXX,9 Pdb Votes
973,Dutch Engstrom,The Wild Bunch,ESFJ,6 Pdb Votes
974,Vera ,Vera Drake (2004),ESFJ,23 Pdb Votes
975,Elsa Frankenteen,Scooby-Doo and the Ghoul School,XXXX,1 Pdb Vote
976,Ms. Grimwood,Scooby-Doo and the Ghoul School,ESFJ,29 Pdb Votes
977,Kamila,The Prophet (2014),ESFJ,1 Pdb Vote
978,Lucy,The Invitation (2022),ESFJ,1 Pdb Vote
979,Janet Rose,Honor Society (2022),XXXX,8 Pdb Votes
980,The King,The Sea Beast,ESFJ,8 Pdb Votes
981,Pallegoix,Love Destiny The Movie (Bupphesanniwat 2),ISFJ,2 Pdb Votes
982,Mr Hunter,Love Destiny The Movie (Bupphesanniwat 2),XXXX,6 Pdb Votes
983,Shiva,Arjun Reddy,XXXX,3 Pdb Votes
984,Heather,Identity Theft of a Cheerleader,ESFJ,3 Pdb Votes
985,Maxime,"Un cœur en hiver (A Heart in Winter, 1992)",ESFJ,8 Pdb Votes
986,Hamid,Dance With Me (2019),ESFJ,5 Pdb Votes
987,Cindy Burnside,The Clovehitch Killer,XXXX,1 Pdb Vote
988,Mrs. Dallas,The Fifth Element (1997),ESFJ,5 Pdb Votes
989,Metal,Fast & Feel Love,ESFJ,158 Pdb Votes
990,James King,Get Hard (2015),ESFJ,1 Pdb Vote
991,Henry Ossory,Mr. Malcolm’s List,ESFJ,23 Pdb Votes
992,Yang Choon Ok (Juror#2),Juror 8,ESFJ,4 Pdb Votes
993,Nemo's Mother,Mr. Nobody (2009),ESFJ,3 Pdb Votes
994,Tara,Do Revenge (2022),ESFJ,1 Pdb Vote
995,Paige Thomas,Natural Selection (2016),ESFJ,0
996,Louisa Musgrove,Persuasion (2022),ESFJ,0
997,Oksana,Fred 3: Camp Fred,ESFJ,0
998,Hugh Thompson,Fred 3: Camp Fred,ESFJ,0
999,Murray,Fred 3: Camp Fred,XXXX,0
1000,Mrs. Wheeler,Barefoot (2014),XXXX,4 Pdb Votes
1001,Jennett Libo,Fred 2: Night of the Living Fred,ESFJ,2 Pdb Votes
1002,Dom,Incantation (2022),ESFJ,4 Pdb Votes
1003,Najma Malik,Secret Superstar,XXXX,3 Pdb Votes
1004,Beautiful Snowy,Snowball Butterfly,ESFJ,4 Pdb Votes
1005,Jennett,Fred: The Movie,ESFJ,1 Pdb Vote
1006,Oscar,Dangerous Liaisons (2022),XXXX,19 Pdb Votes
1007,Bonnie Gilcrest,"Girl, Interrupted (1999)",ESFJ,2 Pdb Votes
1008,Amrita,Hum dil de chuke sanam,ESFJ,1 Pdb Vote
1009,Farrell Gambles,16 Love (2012),ESFJ,1 Pdb Vote
1010,Debra Moynihan,Diary of the dead,ESFJ,5 Pdb Votes
1011,Eddie Lowrey,The Greatest Game Ever Played (2005),ESFJ,4 Pdb Votes
1012,Chi-Chi,"Dragon Ball: Fight Son Goku, Win Son Goku",ESFJ,4 Pdb Votes
1013,Olivia Allan,The Valet (2022),ESFJ,11 Pdb Votes
1014,Jen Summers,Non-Stop (2014),ESFJ,2 Pdb Votes
1015,Milagros,The South / El Sur (1983),ESFJ,4 Pdb Votes
1016,Big Mama (Grandma Joseph),Soul Food,ESFJ,2 Pdb Votes
1017,Maxine,Soul Food,ESFJ,1 Pdb Vote
1018,"Josephine ""Jo"" Hoffa",The Irishman (2019),ESFJ,1 Pdb Vote
1019,Wippet,Crimes of the Future (2022),XXXX,2 Pdb Votes
1020,Sir Clifford,Mat Kilau (2022),ENTP,2 Pdb Votes
1021,Jabba (Auralnauts cannon),Auralnauts Star Wars Cannon,ESFJ,2 Pdb Votes
1022,Yoda (Auralnauts cannon),Auralnauts Star Wars Cannon,ESFJ,8 Pdb Votes
1023,Danny Stockburn,The Ridiculous 6,ESFJ,6 Pdb Votes
1024,Helaine Kreyman,Tall Girl (2019),ESFJ,5 Pdb Votes
1025,James 'Headstone' Malone,Funhouse,ESFJ,7 Pdb Votes
1026,Lonni Byrne,Funhouse,XXXX,1 Pdb Vote
1027,Fariba,Grassland (2022),ESFJ,1 Pdb Vote
1028,Hamed's Mother,Grassland (2022),ESFJ,2 Pdb Votes
1029,Wren Desantis,Fun Size,ESFJ,1 Pdb Vote
1030,Juna,Mariposa,XXXX,4 Pdb Votes
1031,Lisa,Cha Cha Real Smooth,ESFJ,1 Pdb Vote
1032,Dr. Charandas,Arya,XXXX,8 Pdb Votes
1033,Gabriela Lucchesi,The Unbearable Weight of Massive Talent (2022),ESFJ,11 Pdb Votes
1034,Damien Popodopolous,Mary and Max (2009),ESFJ,10 Pdb Votes
1035,Joseph “Joe”,Baby Driver (2017),ESFJ,5 Pdb Votes
1036,Good Girl №1,The Land of Good Children (2013),ESFJ,21 Pdb Votes
1037,Clemensia Dovecote,The Ballad of Songbirds and Snakes (2023),ESFJ,25 Pdb Votes
1038,Sandhanam,Lokesh Cinemeatic Universe ( LCU),ESFJ,8 Pdb Votes
1039,Tiffany,Odd Girl Out (2005),ESFJ,1 Pdb Vote
1040,Bono,Aruna & Her Palate,ESFJ,1 Pdb Vote
1041,Witalis,Znachor (1982),ESFJ,3 Pdb Votes
1042,Rahma Saidah,Satan's Slaves (Franchise),ESFJ,3 Pdb Votes
1043,Mawarni Suwono (Mother),Satan's Slaves (Franchise),ESFJ,5 Pdb Votes
1044,Bernardo Machado,Swingverse,ESFJ,1 Pdb Vote
1045,David (Dai) Donovan,Pride,ESFJ,2 Pdb Votes
1046,Philip,Heavyweights (1995),ESFJ,13 Pdb Votes
1047,Charlie,Fire Island (2022),ESFJ,9 Pdb Votes
1048,Summer,Clueless (1995),ESFJ,1 Pdb Vote
1049,Yoshie Saito,Swing Girls (2004),ESFJ,1 Pdb Vote
1050,Alexia Soral,Haute tension,ESFJ,6 Pdb Votes
1051,Lily Laemle,Parents,ESFJ,5 Pdb Votes
1052,Dean,Boiling Point (2021),ESFJ,1 Pdb Vote
1053,Emily,Boiling Point (2021),XXXX,6 Pdb Votes
1054,Beth,Boiling Point (2021),ESFJ,5 Pdb Votes
1055,"Natalia ""Natasha""",I Am Losing Weight,ESFJ,1 Pdb Vote
1056,Olivia,The Quiet,ESFJ,4 Pdb Votes
1057,Neelam Mehra,Dil Dhadakne Do,ESFJ,12 Pdb Votes
1058,Tinja’s best friend,Hatching,ESFJ,15 Pdb Votes
1059,Kang Hong Suk,The Roundup (2022),XXXX,3 Pdb Votes
1060,Trinity,EMO The Musical (2016),ESFJ,6 Pdb Votes
1061,Captain Kaarna,The Unknown Soldier (2017),ESFJ,6 Pdb Votes
1062,Christine Davis,The Stepfather (1987),ESFJ,2 Pdb Votes
1063,Lucy,Martha Marcy May Marlene,ESFJ,8 Pdb Votes
1064,Principal Collins,Crush (2022),XXXX,9 Pdb Votes
1065,"Amanda Martin (""Little Miss"")",Bicentennial Man (1999),ESFJ,5 Pdb Votes
1066,Mary,The Extra Man,ESFJ,1 Pdb Vote
1067,Breeze,A Perfect Pairing,ESFJ,6 Pdb Votes
1068,Shiva (Kabir Singh),Kabir Singh,XXXX,7 Pdb Votes
1069,King Dormidont (Царь Дормидонт),The Adventure of Alyonushka And Yerema,ESFJ,9 Pdb Votes
1070,Juan Valdez,Bruce Almighty (2003),ESFJ,2 Pdb Votes
1071,Bill,Bruce Almighty (2003),ESFJ,2 Pdb Votes
1072,Don Ignacio,Martín Fierro: la película (2007),ESFJ,5 Pdb Votes
1073,JJ,Boss Baby (Franchise),ESFJ,4 Pdb Votes
1074,Princess Mary,Downtown Abbey (2019),ESFJ,7 Pdb Votes
1075,Matilda,Angry Birds: Summer Madness (2022),XXXX,11 Pdb Votes
1076,Bob the Motion Capture Dwarf,Chip 'n Dale Rescue Rangers (2022),ESFJ,22 Pdb Votes
1077,Madame carlotta,A Monster in Paris,ESFJ,7 Pdb Votes
1078,"Debbie the Dog Mom / ""Big Nose""",Everything Everywhere All At Once,ESFJ,12 Pdb Votes
1079,MC ,Kamisama: Spirits of the Shrine [Genius Inc.],ESFJ,218 Pdb Votes
1080,Casey Letter,Chronicle (2012),ESFJ,1 Pdb Vote
1081,Wade Ripple,Elemental (2023),ESFJ,12 Pdb Votes
1082,Sara,Malang,ESTP,13 Pdb Votes
1083,Shardul Thakur,Badhaai Do,XXXX,1 Pdb Vote
1084,Lance,Senior Year,ESFJ,1 Pdb Vote
1085,Carter,Raising Cain (1992),XXXX,3 Pdb Votes
1086,Holly Marciano,V/H/S,XXXX,4 Pdb Votes
1087,Isabelle Malley,Cool World (1992),ESFJ,23 Pdb Votes
1088,Deanna,Wreck-It Ralph (Franchise),ESFJ,3 Pdb Votes
1089,Geoffrey,Men (2022),ESFJ,1 Pdb Vote
1090,Kendra Block,The Clique,ESFJ,10 Pdb Votes
1091,Esperanza,Poema de Salvación,ESFJ,6 Pdb Votes
1092,Meg,Wreck-It Ralph (Franchise),ESFJ,2 Pdb Votes
1093,Roy,Wreck-It Ralph (Franchise),ESFJ,36 Pdb Votes
1094,Bhupati Dutta,Charulata,ESFJ,4 Pdb Votes
1095,King Trollex,Trolls (2016),ESFJ,2 Pdb Votes
1096,Claire,Coherence,ESFJ,2 Pdb Votes
1097,Leah,Along For The Ride,ESFJ,40 Pdb Votes
1098,Carmina Salvador,Last Night (2017),ESFJ,0
1099,Rita Escobar,Wild Wild West (1999),ESFJ,0
1100,Toshiko Yokoyama,Still Walking,ESFJ,9 Pdb Votes
1101,Judy Witwicky,Transformers (Bayverse),XXXX,15 Pdb Votes
1102,grandma,killer spider,ESFJ,1 Pdb Vote
1103,Margaret (Meg) March,Little Women (2018),ESFJ,2 Pdb Votes
1104,Chris,Girl in the Basement,ESFJ,11 Pdb Votes
1105,Döme,BÚÉK! (2018),ESFJ,8 Pdb Votes
1106,Alex,Les crevettes pailletées,ESFJ,5 Pdb Votes
1107,Professor Humbert,tadeo jones : the lost explorer 2012,ESFJ,4 Pdb Votes
1108,Detective Lee,Broker,ESFJ,5 Pdb Votes
1109,Ninomiya Mizuho,Shinhannin Flag (真犯人フラグ) 2021,ESFJ,1 Pdb Vote
1110,Jimmy Steinway,The Last Days of Disco (1998),ESFJ,1 Pdb Vote
1111,Carlos,Marmaduke,ESFJ,7 Pdb Votes
1112,Mrs. Portley-Rind,The Boxtrolls (2014),ESFJ,3 Pdb Votes
1113,Khasim,K.G.F (Series),ESFJ,10 Pdb Votes
1114,Behiye,Aile Arasinda,ESFJ,3 Pdb Votes
1115,Sammy the stressed elf,48 Christmas Wishes,ESFJ,3 Pdb Votes
1116,Asüd,Sprite Pazarlama,ESFJ,1 Pdb Vote
1117,Shawn Nolan,Fireheart (2022),ESFJ,5 Pdb Votes
1118,Aarti Sehgal,Raja Hindustani (1996),XXXX,1 Pdb Vote
1119,Barbie,Barbie: Dolphin Magic (2017),ESFJ,37 Pdb Votes
1120,Susan,The War of the Roses,ESFJ,8 Pdb Votes
1121,Jay Perry,Mass (2021),ESFJ,3 Pdb Votes
1122,Hossein,A Hero / Ghahreman,ESFJ,1 Pdb Vote
1123,Omkar Singh Phogat,Dangal (2016),ESFJ,2 Pdb Votes
1124,Gabriela “Gabby” Campos,Crush (2022),ESFJ,42 Pdb Votes
1125,Capt. Kholin,Ivan's Childhood (1962) (Ива́ново де́тство),ESFP,1 Pdb Vote
1126,The Trupe,Dan Life,ESFJ,8 Pdb Votes
1127,Meredith Houseman,Slaughterhouse Rulez (2018),ESFJ,4 Pdb Votes
1128,Jennifer,RRR (2022),ESFJ,24 Pdb Votes
1129,The Humbug,The Phantom Tollbooth,ESFJ,21 Pdb Votes
1130,Heer Kaul,Rockstar (2011),ESFJ,4 Pdb Votes
1131,Rachel,Bar Boys,ESFJ,2 Pdb Votes
