,char,movie,mbti,votes
747,Frank Anselmo,City Hall (1996),ESTJ,1 Pdb Vote
748,Catherine Parr,The Private Life of Henry VIII (1931),ESTJ,2 Pdb Votes
749,Lucy Lee,Vigil in the Night (1940),XXXX,3 Pdb Votes
750,Cedric,Ivanhoe (1952),ESTJ,1 Pdb Vote
751,Mrs. Agnes Hamilton,The Bishop's Wife (1947),XXXX,2 Pdb Votes
752,Sophie MacDonald,The Razor's Edge (1944),ESTJ,8 Pdb Votes
753,Duke of Exeter,Henry V (1944),XXXX,3 Pdb Votes
754,Sr. Marie Therese Vauzou,The Song of Bernadette (1943),XXXX,1 Pdb Vote
755,Benjamin Dingle ,The More the Merrier (1943),ESTJ,1 Pdb Vote
756,Jerry Cohan ,Yankee Doodle Dandy (1942),XXXX,1 Pdb Vote
757,Dr. Jaquith,"Now, Voyager (1942)",XXXX,2 Pdb Votes
758,George Amberson Minafer,The Magnificent Ambersons (1942),ESTJ,17 Pdb Votes
759,Hugo Matuschek,The Shop Around the Corner (1940),XXXX,3 Pdb Votes
760,Bástya elvtárs,A tanú (1979),INTJ,2 Pdb Votes
761,Oliver,Sons of the Desert (1933),ESTJ,7 Pdb Votes
762,"Victor, Earl of Rhyall",The Grass is Greener (1960),ESTJ,5 Pdb Votes
763,Andriani,Mata Hari (1931),XXXX,1 Pdb Vote
764,Henry Gatewood,Stagecoach (1939),ESTJ,15 Pdb Votes
765,Clyde Wynant,The Thin Man (Series),ESTJ,7 Pdb Votes
766,Rita,The Boogeyman,ESTJ,3 Pdb Votes
767,Shane,Child's Play (2019),XXXX,1 Pdb Vote
768,Gülperi,Şevkat Yerimdar,ESTJ,3 Pdb Votes
769,Bahar,Şevkat Yerimdar,ESTJ,8 Pdb Votes
770,Sanem,Şevkat Yerimdar,XXXX,3 Pdb Votes
771,Russ Tisdale,Boss Baby (Franchise),ESTJ,1 Pdb Vote
772,Mr. Singh,Dance Dance डांस डांस (1987),ESTJ,10 Pdb Votes
773,Mayfair Lipp,The Ballad of Songbirds and Snakes (2023),ESTJ,3 Pdb Votes
774,Commander Hoff,The Ballad of Songbirds and Snakes (2023),ESTJ,1 Pdb Vote
775,יפה (Yafa),צ'רלי וחצי | Charlie and a Half (1974),XXXX,2 Pdb Votes
776,Valmiki,Ala Vaikunthapurramuloo (2020),ENFP,1 Pdb Vote
777,Amulya,Ala Vaikunthapurramuloo (2020),ESTJ,0
778,Cardinal Sullivan,The Pope's Exorcist (2023),ESTJ,0
779,Jack Forrest,Maniac Cop (Trilogy),ESTP,0
780,Farman (Qeysar's brother),Qeysar (1969),ESTJ,0
781,Mills,65 (2023),ESTJ,0
782,Jack,Captain Fantastic (2016),ESTJ,0
783,Monte Jackson,Ghosted (2023),XXXX,0
784,Pamela Landy,Jason Bourne,ESTJ,0
785,Coronel Horácio,O Dragão da Maldade Contra o Santo Guerreiro,ESTJ,0
786,James,Tyrannosaur (2011 film),ESTJ,0
787,Papa Mario,The Super Mario Bros. Movie (2023),ESTJ,0
788,Sophie E. Jean,Joint Security Area (2000),ESTJ,0
789,Kyo,Kamisama: Spirits of the Shrine [Genius Inc.],ESTJ,0
790,Francis,El sastre de la mafia (The Outfit),ESFJ,0
791,Harry James,Fish Don't Blink (2002),ESTJ,0
792,Chidi,John Wick,ESTJ,0
793,"Morton ""Morty"" Cushman",The First Wives Club (1996),ESTJ,0
794,Dr. Franks,Criminal (2016),ESTJ,0
795,General Grif Gibson,Asteroid City,ESTJ,0
796,Vanesa's Boss,Pieles (2017),XXXX,0
797,Ana,Pieles (2017),ENTJ,0
798,Vic,Cargo (2017),ESTJ,0
799,Peter Keyes,Predator,ESTJ,0
800,Sandra Salgado,Esperanza: The Movie,ESTJ,8 Pdb Votes
801,Cynthia Salazar / Rosella Salgado,Esperanza: The Movie,XXXX,8 Pdb Votes
802,Agent Park,Missing (2023),XXXX,1 Pdb Vote
803,Charlotte Brontë,Emily,ESTJ,16 Pdb Votes
804,Frank Whitaker,Far from Heaven (2002),ESTJ,2 Pdb Votes
805,Helena,Tomten är far till alla barnen (1999),XXXX,1 Pdb Vote
806,Eva,Tomten är far till alla barnen (1999),ESTJ,3 Pdb Votes
807,Bernie Lumen,Elemental (2023),ESTJ,16 Pdb Votes
808,Claire Bennett,Cake (2014),XXXX,2 Pdb Votes
809,George Clair,The Ice Storm (1997),XXXX,2 Pdb Votes
810,Glen,Alangkah Lucunya (Negeri Ini) (2010),ISTP,9 Pdb Votes
811,Celtic,Alien vs. Predator (Franchise),XXXX,13 Pdb Votes
812,The Ornithologist,The Birds (1963),ESTJ,3 Pdb Votes
813, Brother Peter Lavin,The Boys of St. Vincent (1992 film),XXXX,1 Pdb Vote
814,Lieutenant Colonel Seidel,Balloon (2018),ESTJ,1 Pdb Vote
815,Hatcher,The Rundown (2003),ESTJ,3 Pdb Votes
816,haticetugba,canim ailem,ESTJ,1 Pdb Vote
817,Dedem,canim ailem,XXXX,1 Pdb Vote
818,Rebecca Quincy,Renfield (2023),ESTJ,53 Pdb Votes
819,"Stolek Gábor, ""Stoki""",A mi kis falunk,ESTJ,3 Pdb Votes
820,Szabó Erika,A mi kis falunk,ESTJ,4 Pdb Votes
821,Cynthia Utrom,Teenage Mutant Ninja Turtles: Mutant Mayhem,ESTJ,16 Pdb Votes
822,Phạm Quỳnh Băng,Chàng Trai Năm Ấy,ESTJ,3 Pdb Votes
823,Rolf,Tillsammans / Together (2000),XXXX,1 Pdb Vote
824,The Ladybug,The Lost Little Caterpillar (Litla lirfan ljóta),ESTJ,15 Pdb Votes
825,The Detective,The Driver (1978),XXXX,45 Pdb Votes
826,Esmael,Leila's Brothers,ESTJ,2 Pdb Votes
827,Cathleen Sweeney,Finding You (2021),ESTJ,4 Pdb Votes
828,Alex,Champions (2023),ESTJ,1 Pdb Vote
829,Natalie Chowdhury,Kimi (2022),ESTJ,3 Pdb Votes
830,Lila Loomis (née Crane) (Psycho 2 portrayal),Psycho (Franchise),XXXX,6 Pdb Votes
831,Vilna Lutz ,The Magician's Elephant,ESTJ,8 Pdb Votes
832,Mommy,The People under the Stairs (1991),XXXX,2 Pdb Votes
833,Lyle,Red Rock West (1993),ESTJ,2 Pdb Votes
834,Klaus Barbie,Resistance (2020),XXXX,1 Pdb Vote
835,Sattu's Mom,Shaadi Mein Zaroor Aana,ESTJ,3 Pdb Votes
836,Bronson,Payback (1999),XXXX,24 Pdb Votes
837,Grandpa / Father,Miss Violence,ESTJ,6 Pdb Votes
838,Miller,Mob Waltz Night,ESTJ,15 Pdb Votes
839,Ranger Liz,Cocaine Bear (2023),ESTJ,7 Pdb Votes
840,"Brynnleigh Morissey ""The Superior""",Rebelle,ESTJ,1 Pdb Vote
841,Chuck Smith,Jesus Revolution (2023),ESTJ,1 Pdb Vote
842,Park Seok-young (Black Venus),Gongjak (2018),ESTJ,2 Pdb Votes
843,Claudine,A Cat in Paris (Une vie de chat),XXXX,1 Pdb Vote
844,Victor Costa,A Cat in Paris (Une vie de chat),XXXX,40 Pdb Votes
845,Chaud,Beauty and the Beast (Franchise),ESTJ,4 Pdb Votes
846,Chandeleria,Beauty and the Beast (Franchise),XXXX,9 Pdb Votes
847,Corporal Jacque Morneau,EMESIS BLUE,ESTJ,19 Pdb Votes
848,Maximus (Malente),Die drei Räuber (2007),ESTJ,2 Pdb Votes
849,Oba Ade,The Woman King (2022),ESTJ,1 Pdb Vote
850,Mariche,Women Talking (2022),ESTJ,1 Pdb Vote
851,Arthur MCGowens,Rags,ESTJ,3 Pdb Votes
852,Zaffar Khan,Luck By Chance,XXXX,4 Pdb Votes
853,Neena Walia,Luck By Chance,XXXX,1 Pdb Vote
854,Chai Lam,Lost and Found,XXXX,1 Pdb Vote
855,Philippe Cheynet,Barbie & Her Sisters in a Pony Tale (2013),ESTJ,1 Pdb Vote
856,Richard Hobbes,Sharper (2023),ESTJ,1 Pdb Vote
857,Gordan,We Are Not Alone (2022),XXXX,1 Pdb Vote
858,Jack Pruitt,Home Alone 3 (1997),ESTP,12 Pdb Votes
859,Petr Beaupre,Home Alone 3 (1997),XXXX,4 Pdb Votes
860,The Treasure Keeper,Pirates of the Caribbean (Ride),XXXX,4 Pdb Votes
861,Trevor Garfield,One Eight Seven,XXXX,2 Pdb Votes
862,Deloris Jordan,AIR (2023),ESTJ,1 Pdb Vote
863,Oscar Baldwin,Short Circuit (1986),ESTJ,1 Pdb Vote
864,Captain Skroeder,Short Circuit (1986),ESTJ,1 Pdb Vote
865,The Government Official,Shin Ultraman,ESTJ,2 Pdb Votes
866,Platoon Commander,Shin Ultraman,XXXX,2 Pdb Votes
867,SSSP Chief Tatsuhiko Munakata,Shin Ultraman,XXXX,14 Pdb Votes
868,Myra Santelli,Girl vs. Monster(2012),ESTJ,2 Pdb Votes
869,Jean-François,Les Aventures de Rabbi Jacob (1973),ESTJ,3 Pdb Votes
870,Le Commissaire Andréani,Les Aventures de Rabbi Jacob (1973),XXXX,2 Pdb Votes
871,Ethan Webb,The Only Living Boy in New York,ESTJ,1 Pdb Vote
872,Rhonda George,The Brothers Grimsby (2016),ESTJ,10 Pdb Votes
873,Colonel Sunil Luthra,Pathaan (2023),ESTJ,6 Pdb Votes
874,23rd Earl of Leete,A Sense of History (1992),ENTJ,1 Pdb Vote
875,Judge Frederick Harkin,Runaway Jury (2003),XXXX,9 Pdb Votes
876,Oliver Yates,Cat People(1982),ESTJ,6 Pdb Votes
877,Georgina,"After the Dark ""The Philosophers"" (2013)",XXXX,2 Pdb Votes
878,Dr. Lucas,Causeway,XXXX,1 Pdb Vote
879,Benjamin’s ghost(1700s),1700s ft,ESTJ,4 Pdb Votes
880,Mr. Alistair Grumps,"Lyle, Lyle, Crocodile",ESTJ,8 Pdb Votes
881,Hilary,Man Up (2015),ESTJ,1 Pdb Vote
882,Sally Mitchell,Philomena (2013),XXXX,8 Pdb Votes
883,Celia Rodriguez,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",ESTJ,3 Pdb Votes
884,Taiga Narumi,Crows Zero (2007),XXXX,2 Pdb Votes
885,Polly,Chicken (2015),XXXX,22 Pdb Votes
886,Betsy The Cow,Charlotte's Web,ESTJ,4 Pdb Votes
887,Big Bob,Pleasantville (1998),XXXX,3 Pdb Votes
888,Clara,El Método Tangalanga,XXXX,1 Pdb Vote
889,Ms. Bruce,Detroit Rock City (1999),ESTJ,26 Pdb Votes
890,Bryce,The Menu,ESTJ,17 Pdb Votes
891,Snowball Astroma Oziikarka,Snowball Butterfly,ESTJ,20 Pdb Votes
892,Azur's Father,Azur & Asmar,XXXX,5 Pdb Votes
893,Jennifer,Infinity Pool (2023),XXXX,1 Pdb Vote
894,Nancy Wheeler,"Are You There God? It's Me, Margaret (2023)",ESTJ,2 Pdb Votes
895,The Main Prefect,Matilda the Musical (2022 film),ESTJ,0
896,Rimma,Cheburashka (2023),ESTJ,0
897,Tillie Lagerlof,Pollyanna (1960),ESTJ,0
898,Mrs. Amelia Tarbell,Pollyanna (1960),XXXX,0
899,Anthony Foster,Better Nate than Ever,ESTJ,0
900,John T. Chance ,Rio Bravo,ESTJ,3 Pdb Votes
901,Adèle,Le sens de la fête,ESTJ,1 Pdb Vote
902,Ellie,The Wedding Year (2019),ESTJ,1 Pdb Vote
903,"Gordon ""Gundy"" Gunderson",Saints and soldiers (2003),XXXX,1 Pdb Vote
904,Padear Kearney,The Banshees of Inisherin (2022),ESTJ,12 Pdb Votes
905,David Hawthorne,The Commuter (2018),ESTJ,2 Pdb Votes
906,Margherita,7 Women And A Murder,ESTJ,2 Pdb Votes
907,Captain Hitchcock,The Pale Blue Eye (2022),ESTJ,16 Pdb Votes
908,Bruno Amenta,I migliori giorni (2023),XXXX,1 Pdb Vote
909,Ito,Letters from Iwo Jima,ESTJ,4 Pdb Votes
910,Kabakura Taro,Wotakoi: Love Is Hard for Otaku,XXXX,7 Pdb Votes
911,Sheriff Meeker,"Halloween 4,5,6 Timeline",ESTJ,9 Pdb Votes
912,Maria Kaltenbach,windstorm,ESTJ,2 Pdb Votes
913,Fra Pavel,The Golden Compass (2007),XXXX,1 Pdb Vote
914,Елена Хмурова \ Elena Khmurova,Grom: Boyhood (Гром: Трудное детство),ESTJ,12 Pdb Votes
915,Strabo Plinth,The Ballad of Songbirds and Snakes (2023),XXXX,1 Pdb Vote
916,Referee,Coonskin (1975),ENTJ,1 Pdb Vote
917,Pan Fikota,Občanský průkaz (Identity Card),XXXX,4 Pdb Votes
918,Don Wallach,Babylon,ESTJ,4 Pdb Votes
919,Newmann,The Missing Lynx (2008),ESTJ,6 Pdb Votes
920,Reverend Richard Mueller,Last Flag Flying,ESTJ,7 Pdb Votes
921,Lance Sullivan,The Best Man,ISTP,7 Pdb Votes
922,Bashkor Banerjee,Piku,ESTJ,4 Pdb Votes
923,Ebenezer Scrooge,A Christmas carol (1984 film),ESTJ,6 Pdb Votes
924,Ebenezer Scrooge ,Scrooge (1951 film),ESTJ,2 Pdb Votes
925,Diane,A Good Person (2023),ESTJ,2 Pdb Votes
926,Francka,Anděl Páně (2005),ESTJ,2 Pdb Votes
927,Pán Bůh,Anděl Páně (2005),ESTJ,14 Pdb Votes
928,Petronel,Anděl Páně (2005),XXXX,7 Pdb Votes
929,Seraphim Ivanovich Ogurtsov,Carnival Night (1956),XXXX,1 Pdb Vote
930,Prof. Crey (Schnauz),Die Feuerzangenbowle (1944),XXXX,4 Pdb Votes
931,Georgia Randall,Georgia Rule (2007),ESTJ,3 Pdb Votes
932,Kahmunrah,Night at the Museum: Kahmunrah Rises Again (2022),ESTJ,1 Pdb Vote
933,Jae-ha,Method,XXXX,2 Pdb Votes
934,Mother Marlene,Mandy (2018),ESTJ,2 Pdb Votes
935,Brother Swan,Mandy (2018),ESTJ,3 Pdb Votes
936,Tamako Nobi (Nobita's mother),Stand By Me Doraemon 2 (2020),ESTJ,1 Pdb Vote
937,Flame Whipper,How to Train Your Dragon (Franchise),XXXX,6 Pdb Votes
938,Krampus,Santa Vs Reyes (2022),ESTJ,1 Pdb Vote
939,Noriko ,Anchiporuno (2016),ISFJ,12 Pdb Votes
940,Bill Welbrock,Boyhood (2014),ESTJ,13 Pdb Votes
941,Uncle Vova,Kin-dza-dza!,ESTJ,49 Pdb Votes
942,Podestà,Guillermo del Toro’s Pinocchio,ESTJ,3 Pdb Votes
943,Jung An,Decision To Leave (2022),ESTJ,2 Pdb Votes
944,Mrs Clause/Carol,The Santa Clauses,ESTJ,4 Pdb Votes
945,Betty The Elf,The Santa Clauses,ESTJ,1 Pdb Vote
946,Fred,Scooby Abracadabra doo!,ESTJ,1 Pdb Vote
947,Choe Ukhwan,A Million(2009),ESTJ,3 Pdb Votes
948,Molly Obray,Let's Play Some Mafia (2022),ESTJ,3 Pdb Votes
949,Ben Scotti,Weird: The Al Yankovic Story (2022),ESTJ,6 Pdb Votes
950,Ezzat Mardini,The Swimmers (2022),ESTJ,1 Pdb Vote
951,Phil Mason,The Tribes Of Palos Verdes (2017),XXXX,2 Pdb Votes
952,Merchant Tribe Elder,Wakanda Forever (2022),XXXX,7 Pdb Votes
953,U.S. Secretary of State,Wakanda Forever (2022),XXXX,1 Pdb Vote
954,Smitty,Wakanda Forever (2022),XXXX,9 Pdb Votes
955,Matches,Scooby-Doo and the Ghoul School,XXXX,1 Pdb Vote
956,Hannah Lawson,Geostorm,XXXX,1 Pdb Vote
957,Izuka,Rurouni Kenshin: The Beginning (2021),XXXX,8 Pdb Votes
958,Denise,White Noise (2022),ESTJ,1 Pdb Vote
959,Rostami,Holy Spider (2022),XXXX,1 Pdb Vote
960,Judge,Holy Spider (2022),XXXX,4 Pdb Votes
961,Luglio Dell’Ammare,Goncharov (1973),ESTJ,1 Pdb Vote
962,Katherine Bedworth,It's a Boy Girl Thing,XXXX,1 Pdb Vote
963,Tonya,Insiang (1976),XXXX,8 Pdb Votes
964,Mother,I am Perfectly Normal (2022-2023),ESTJ,4 Pdb Votes
965,Betty The Elf,The Santa Clause (trilogy),ESTJ,10 Pdb Votes
966,Jacob Marley,Spirited (2022),ESTJ,3 Pdb Votes
967,Sharon,The East (2013),ESTJ,76 Pdb Votes
968,Goncharov,Goncharov (1973),ESTJ,5 Pdb Votes
969,Torquil Travers,Fantastic Beasts,ESTJ,1 Pdb Vote
970,Joo-Hee,"Yobi, The Five-Tailed Fox",XXXX,9 Pdb Votes
971,Ruby O'Carroll,The Kitchen (2019),XXXX,10 Pdb Votes
972,Agent Green,Slumberland (2022),ESTJ,2 Pdb Votes
973,Emma Pryce,Oldboy (2013),XXXX,3 Pdb Votes
974,Hors,Closed Server ( Закрытый Сервер ),ESTJ,1 Pdb Vote
975,Reed Daley,An American Tail (1986),XXXX,4 Pdb Votes
976,Timberjack,How to Train Your Dragon (Franchise),XXXX,3 Pdb Votes
977,Sentinel,How to Train Your Dragon (Franchise),ESTJ,1 Pdb Vote
978,Savage,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
979,Ansson,How to Train Your Dragon (Franchise),XXXX,6 Pdb Votes
980,Mama,Midnight (1982),ESTJ,6 Pdb Votes
981,Reverend Carrington,Midnight (1982),ESTJ,2 Pdb Votes
982,Stéphane Chevalier,Les Vedettes (2022),ESTJ,1 Pdb Vote
983,Cornelius the Crocodile,My Father's Dragon (2022),XXXX,7 Pdb Votes
984,Stratos,The Moon-Spinners (1964),ESTJ,7 Pdb Votes
985,Mark Camford,The Moon-Spinners (1964),XXXX,1 Pdb Vote
986,יחזקאל,סרט אפס,XXXX,8 Pdb Votes
987,Zeynep,Kurak Günler,ESTJ,3 Pdb Votes
988,Quentin,Rudderless (2014),ESTJ,3 Pdb Votes
989,Salim,You Don’t Mess with the Zohan,ENTP,3 Pdb Votes
990,Nick Yankovic,Weird: The Al Yankovic Story (2022),ESTJ,40 Pdb Votes
991,William Lyon,Enola Holmes (2020),ESTJ,24 Pdb Votes
992,Superintendent Grail,Enola Holmes (2020),ESTJ,1 Pdb Vote
993,Martha McCandles,Big Jake (1971),ESTJ,7 Pdb Votes
994,Jacob McCandles,Big Jake (1971),ESTJ,5 Pdb Votes
995,Rusty Jennings,The Contractor (2022),XXXX,2 Pdb Votes
996,Dan se tivesse sido educado pelo pai,Versões de Dan,ESTJ,4 Pdb Votes
997,Irmgard Klaxon,Wendell and Wild,ESTJ,0
998,Amaten,Oni: Thunder God's Tale,ESTJ,0
999,Suckophant,Yellow Submarine (1968),ESTJ,0
1000,2019: The Mean Boy,Versões de Dan,ESTJ,23 Pdb Votes
1001,Alex,Sissy (2022),ESTJ,10 Pdb Votes
1002,Cacau Chou,Sexta Feira 12 (2022),ESTJ,8 Pdb Votes
1003,Frau Brückner,Phenomena,XXXX,13 Pdb Votes
1004,Sister Euphemia,Prey for the Devil (2022),ESTJ,5 Pdb Votes
1005,Morris Menke,Holes (2003),ESTJ,6 Pdb Votes
1006,Gerdan  Aysel,Maidenin Altın Günü,XXXX,1 Pdb Vote
1007,Martha Corey,The Crucible (1996),XXXX,1 Pdb Vote
1008,Basile,"Argentina, 1985",ISTJ,2 Pdb Votes
1009,Mr. Burgermeister,Frankenweenie (2012),ESTJ,7 Pdb Votes
1010,Black Tortoise,Kung Fu Panda (Franchise),XXXX,1 Pdb Vote
1011,Grim,Kung Fu Panda (Franchise),XXXX,1 Pdb Vote
1012,Anderson Dame,Creed,XXXX,8 Pdb Votes
1013,Dickory,Trolls (2016),XXXX,8 Pdb Votes
1014,Barbara Shaw,Terrifier,ESTJ,16 Pdb Votes
1015,Mother Superior,"Silent Night, Deadly Night",ESTJ,7 Pdb Votes
1016,Dinky's Stepfather,Birdboy: The Forgotten Children,ESTJ,3 Pdb Votes
1017,Tim Braun,The Good Nurse (2022),ESTJ,4 Pdb Votes
1018,Maggie Peterson,Child's Play (1988),ESTJ,1 Pdb Vote
1019,Gavin,Ice Age (Franchise),ESTJ,4 Pdb Votes
1020,Ratso,The Brave Little Toaster (1987),ESTJ,5 Pdb Votes
1021,Sweety,Sonu Ke Titu Ki Sweety,ISTP,3 Pdb Votes
1022,Beatrix,The School for Good and Evil,ESTJ,37 Pdb Votes
1023,Abigail,Triangle of Sadness (2022),ESTJ,45 Pdb Votes
1024,Queen Gnorga,A Troll at Central Park,ESTJ,15 Pdb Votes
1025,Goro Nanjo,Snake Girl and the Silver-Haired Witch,XXXX,1 Pdb Vote
1026,Chilkoot,Brother Bear (2003),ESFJ,2 Pdb Votes
1027,Kata,Brother Bear (2003),XXXX,4 Pdb Votes
1028,Chester Copperpot,The Goonies (1985),ESTJ,9 Pdb Votes
1029,Fairy Gary,Tinker Bell (2008),ESTJ,7 Pdb Votes
1030,Father (Kid),Purple Rain (1984),ESTJ,5 Pdb Votes
1031,Clementine Pratt,About Fate (2022),XXXX,34 Pdb Votes
1032,Georgia Cotton,Ticket to Paradise,ESTJ,16 Pdb Votes
1033,Mr. Bumble,Oliver! (1968),ESTJ,2 Pdb Votes
1034,Morgan Brinway,Slappy and the Stinkers,ESTJ,7 Pdb Votes
1035,Headmistress Nora Bloodgood,Monster High : The Movie (2022),ESTJ,9 Pdb Votes
1036,King Triton,The Little Mermaid (2023 film),ESTJ,84 Pdb Votes
1037,Gretel,The Boy in the Striped Pajamas (2008),ESTJ,24 Pdb Votes
1038,Dracula,Monster High : The Movie (2022),ESTJ,9 Pdb Votes
1039,Cleo de Nile,Monster High : The Movie (2022),ESTJ,26 Pdb Votes
1040,Lord Charles Fox,Amazing Grace (2006),XXXX,1 Pdb Vote
1041,The Count,The Munsters (2022),ESTJ,13 Pdb Votes
1042,Penguin King,The Super Mario Bros. Movie (2023),ESTJ,93 Pdb Votes
1043,Kundhavai ,Ponniyin Selvan (2022-23),ESTJ,26 Pdb Votes
1044,Diputado,Chilangolandia (2022),ESTJ,4 Pdb Votes
1045,Robert K. Norton,Singora,ESTJ,5 Pdb Votes
1046,Miracle Guy,We Can Be Heroes (2020),ESTJ,7 Pdb Votes
1047,Susan Rollins,Tag (2018),ESTJ,2 Pdb Votes
1048,Mycroft Holmes,The Private Life Of Sherlock Holmes (1970 film),XXXX,1 Pdb Vote
1049,Rocky,High and Low,ESTJ,10 Pdb Votes
1050,General Ross,Hulk (Ang Lee),ESTJ,5 Pdb Votes
1051,Detective Tobitaka,Another Heaven,ESTJ,8 Pdb Votes
1052,Doctor,Orgazmo (1997),XXXX,1 Pdb Vote
1053,Piper,Troop Zero,ENTJ,1 Pdb Vote
1054,Heidi,Niñas mal (2007),XXXX,1 Pdb Vote
1055,Axon,The Holy Mountain (1973),ESTJ,4 Pdb Votes
1056,John Houston,I Wanna Dance with Somebody (2022),ESTJ,2 Pdb Votes
1057,Cissy Houston,I Wanna Dance with Somebody (2022),ESTJ,1 Pdb Vote
1058,Vadakuran,Asuran,XXXX,2 Pdb Votes
1059,Chetta,Vikram Vedha,ESTJ,2 Pdb Votes
1060,Walter Reinke,The Cremator (Spalovač mrtvol) 1969,ESTJ,3 Pdb Votes
1061,Shirley Hastings,Strictly Ballroom (1992),XXXX,1 Pdb Vote
1062,The Pirate King,The Pirates! In an Adventure with Scientists! (2012),ESTJ,2 Pdb Votes
1063,Rosaleen,Disenchanted (2022),ESFP,1 Pdb Vote
1064,Erica Norman,Do Revenge (2022),ESTJ,38 Pdb Votes
1065,Libby Voze,Amsterdam (2022),ESTJ,29 Pdb Votes
1066,Elizabeth I of England,Anonymous (2011),XXXX,1 Pdb Vote
1067,"Mae Flynn ""Sister Woman"" Pollitt",Cat on a Hot Tin Roof (1958),XXXX,3 Pdb Votes
1068,"Harvey ""Big Daddy"" Pollitt",Cat on a Hot Tin Roof (1958),ESTJ,7 Pdb Votes
1069,Mum,Nitram (2021),ESTJ,3 Pdb Votes
1070,John Ford,The Fabelmans (2022),XXXX,9 Pdb Votes
1071,The Headmaster,Pinocchio (2022),ESTJ,3 Pdb Votes
1072,Gina Copeland,White Chicks (2004),ESTJ,32 Pdb Votes
1073,Alice Hargreaves (née Liddell),Dreamchild (1985 film),ESTJ,3 Pdb Votes
1074,Junoon,Brahmāstra: Part One – Shiva,ESTJ,9 Pdb Votes
1075,The Red Bull,The Last Unicorn (1982),XXXX,16 Pdb Votes
1076,Dick Charleston,Murder by Death (1976),ESTJ,3 Pdb Votes
1077,Knifehead,Pacific Rim (2013),ESTJ,2 Pdb Votes
1078,Sahara,Laskar Pelangi (The Rainbow Troops),ESTJ,4 Pdb Votes
1079,Tiberius,Caligula (1979),ESTJ,2 Pdb Votes
1080,Ira,Romancing the Stone (1984),ESTJ,8 Pdb Votes
1081,Al,Fritz The Cat,ESTJ,16 Pdb Votes
1082,Limburger,Barbie: The Princess And The Popstar,ESTJ,1 Pdb Vote
1083,Grandma Barbara,Orphan (2009-2022),ESTJ,8 Pdb Votes
1084,George Radcliffe,The Naked Edge,ESTJ,1 Pdb Vote
1085,Sameh Zidan,The Blue Elephant,ESTJ,74 Pdb Votes
1086,Claire DeBella,Glass Onion: A Knives Out Mystery (2022),ESTJ,1 Pdb Vote
1087,Agent Flood,25th Hour,XXXX,1 Pdb Vote
1088,Henry,The Sleeping Dictionary (2003),XXXX,3 Pdb Votes
1089,The Admiral,Pacifiction (2022),ESTJ,2 Pdb Votes
1090,Penny Escher,Stranger than Fiction (2006),ESTJ,8 Pdb Votes
1091,Dr. Uozumi,Infection,ESTJ,2 Pdb Votes
1092,Dr. Nakazono,Infection,ESTJ,1 Pdb Vote
1093,Elsa,Pelikaanimies (2004),ESFJ,1 Pdb Vote
1094,Monte Beragon,Mildred Pierce (1945),XXXX,8 Pdb Votes
1095,Paul Bratter,Barefoot in the Park (1967),ESTJ,2 Pdb Votes
1096,Captain Smollett,Treasure Island (1950),ESTJ,2 Pdb Votes
1097,Uncle Felton,Johnny Yuma (1966),ESTJ,7 Pdb Votes
1098,Dr. Nate Samuels,Beast (2022),ESTJ,4 Pdb Votes
1099,Norma,Dancing on glass (2022),ESTJ,0
1100,Lenny Cole,RocknRolla (2008),ESTJ,11 Pdb Votes
1101,Klaus,Day Shift (2022),ESTJ,3 Pdb Votes
1102,Moreland Smith,One on One,ESTJ,4 Pdb Votes
1103,Pappy McAllan,Mudbound (2017),ESTJ,7 Pdb Votes
1104,Henry McAllan,Mudbound (2017),XXXX,6 Pdb Votes
1105,Ralph Seeger,Day Shift (2022),XXXX,8 Pdb Votes
1106,Julius,The Princess (2022),XXXX,1 Pdb Vote
1107,Councillor Tuura,Uuno Turhapuro,ESTJ,6 Pdb Votes
1108,Archer J. Maggott,Dirty Dozen (1967),ESTJ,3 Pdb Votes
1109,D.B. Norton,Meet John Doe,XXXX,16 Pdb Votes
1110,Sir John Talbot,The Wolf Man (1941),ESTJ,4 Pdb Votes
1111,Lily,Vera Drake (2004),ESTJ,7 Pdb Votes
1112,Sid,Vera Drake (2004),XXXX,13 Pdb Votes
1113,Semyon Vasilyevich (Семён Васильевич),Beware of the Car (Берегись автомобиля) (1966),XXXX,6 Pdb Votes
1114,Mrs. Wadsworth,The Baby (1973),ESTJ,6 Pdb Votes
1115,The Imperator,The Sea Beast,ESTJ,29 Pdb Votes
1116,Jimmy “Ebenezer Scrooge” Martinez,Violent Night,ESTJ,1 Pdb Vote
1117,Sergeant,The Prophet (2014),XXXX,38 Pdb Votes
1118,The Queen,The Sea Beast,ESTJ,4 Pdb Votes
1119,Field Marshal Sir Bernard Law Montgomery,Patton (1970),ESTJ,11 Pdb Votes
1120,Idris,The Breadwinner,XXXX,2 Pdb Votes
1121,Cory Aquino,Maid in Malacañang,ESTJ,2 Pdb Votes
1122,Geetha,Geetha Govindam,ESTJ,4 Pdb Votes
1123,Arianna,D1ARIE,ESTJ,2 Pdb Votes
1124,Montel Gordon,Traffic (2000),ESTJ,6 Pdb Votes
