,id_x,person_mbti,mbti_test,character,movie,new_title,genre_ids,id_y,popularity,release_date,title,vote_average,vote_count
329,54,ISFJ,16Personalities,Dastan,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,"[12, 14, 28]",9543,58.627,2010-05-19,Prince of Persia: The Sands of Time,6.278,6546
330,54,ISFJ,16Personalities,Aragorn,The Lord of the Rings,The Lord of the Rings,"[12, 16, 14]",123,38.55,1978-11-15,The Lord of the Rings,6.566,838
331,54,ISFJ,16Personalities,Rick O'Connell,The Mummy,The Mummy,"[14, 53, 28, 12, 27]",282035,356.249,2017-06-06,The Mummy,5.51,6982
332,55,INTP,michaelcaloz.com,Iron Giant,The Iron Giant,The Iron Giant,"[10751, 16, 878, 12]",10386,64.353,1999-08-06,The Iron Giant,7.941,5354
333,55,INTP,michaelcaloz.com,Rango,Rango,Rango,"[16, 35, 10751, 37, 12]",44896,69.861,2011-03-02,Rango,6.84,6229
334,55,INTP,michaelcaloz.com,Klaus,Klaus,Klaus,"[16, 10751, 12, 35, 14]",508965,46.192,2019-11-08,Klaus,8.249,3872
335,55,INTP,michaelcaloz.com,Wall-E,WALL.E,WALL·E,"[16, 10751, 878]",10681,93.763,2008-06-22,WALL·E,8.088,18208
336,56,ISTP,16Personalities,Astronaut Sam,Moon (2009),Moon,"[878, 18]",17431,34.094,2009-06-12,Moon,7.568,5482
337,56,ISTP,16Personalities,Mima Kirigoe,Perfect Blue ,Perfect Blue,"[16, 53]",10494,55.953,1998-02-28,Perfect Blue,8.306,2472
338,56,ISTP,16Personalities,Motoko,Ghost in the shell,Ghost in the Shell,"[878, 18, 28]",315837,110.239,2017-03-29,Ghost in the Shell,6.073,7806
339,56,ISTP,16Personalities,Ripley,Alien ,Alien,"[27, 878]",348,540.643,1979-05-25,Alien,8.153,13940
340,57,ISTJ,Administered by institution,Hermione , Harry Potter,Harry Potter and the Philosopher's Stone,"[12, 14]",671,200.839,2001-11-16,Harry Potter and the Philosopher's Stone,7.913,26544
341,57,ISTJ,Administered by institution,Andrew , Whiplash,Whiplash,"[18, 10402]",244786,240.611,2014-10-10,Whiplash,8.4,14616
342,57,ISTJ,Administered by institution,Forrest Gump , Forrest Gump,Forrest Gump,"[35, 18, 10749]",13,185.115,1994-06-23,Forrest Gump,8.475,26605
343,57,ISTJ,Administered by institution,Mia ,La La Land (2016),La La Land,"[35, 18, 10749, 10402]",313369,67.669,2016-11-29,La La Land,7.902,16330
344,57,ISTJ,Administered by institution,Sebastian ,La La Land (2016),La La Land,"[35, 18, 10749, 10402]",313369,67.669,2016-11-29,La La Land,7.902,16330
345,57,ISTJ,Administered by institution,Aragorn , Lord of the Rings,The Lord of the Rings: The Return of the King,"[12, 14, 28]",122,142.415,2003-12-01,The Lord of the Rings: The Return of the King,8.479,23398
346,58,ISFJ,Meyers Briggs,Lizzie Bennet,Pride and Prejudice (2005),Pride & Prejudice,"[18, 10749]",4348,79.759,2005-09-16,Pride & Prejudice,8.08,7772
347,58,ISFJ,Meyers Briggs,The Djinn,Three Thousand Years of Longing,Three Thousand Years of Longing,"[18, 14, 10749]",556694,48.282,2022-08-24,Three Thousand Years of Longing,6.886,1216
348,58,ISFJ,Meyers Briggs,Stitch,Lilo and Stitch,Lilo & Stitch,"[16, 10751]",11544,58.505,2002-06-21,Lilo & Stitch,7.526,5950
349,58,ISFJ,Meyers Briggs,Elinor,Sense and Sensibility (1995),Sense and Sensibility,"[18, 10749]",4584,31.801,1995-12-13,Sense and Sensibility,7.4,1610
350,58,ISFJ,Meyers Briggs,Elwood Blues,The Blues Brothers ,The Blues Brothers,"[10402, 35, 28, 80]",525,303.54,1980-06-16,The Blues Brothers,7.741,4026
351,58,ISFJ,Meyers Briggs,Cinderella , Cinderella (2015),Cinderella,"[10749, 14, 10751, 18]",150689,117.491,2015-03-06,Cinderella,6.813,6906
352,59,ENFP,ALL OF THE ABOVE B2UWHAHAHAHA,MALEFICENT,Maleficent,Maleficent,"[14, 12, 28, 10751, 10749]",102651,80.905,2014-05-28,Maleficent,7.1,12796
353,59,ENFP,ALL OF THE ABOVE B2UWHAHAHAHA,HAKU,Spirited away,Spirited Away,"[16, 10751, 14]",129,123.774,2001-07-20,Spirited Away,8.537,15912
354,59,ENFP,ALL OF THE ABOVE B2UWHAHAHAHA,TURNIP,Howls moving castle,Howl's Moving Castle,"[14, 16, 12]",4935,110.525,2004-09-09,Howl's Moving Castle,8.409,9443
355,59,ENFP,ALL OF THE ABOVE B2UWHAHAHAHA,MURRAY,Hotel Transylvania ,Hotel Transylvania: Transformania,"[16, 35, 10751, 12, 14]",585083,95.617,2022-01-31,Hotel Transylvania: Transformania,7.096,2612
356,59,ENFP,ALL OF THE ABOVE B2UWHAHAHAHA,MAVIS DRACULA,Hotel Transylvania (2012),Hotel Transylvania,"[16, 35, 10751, 14]",76492,68.009,2012-09-20,Hotel Transylvania,7.0,8333
357,59,ENFP,ALL OF THE ABOVE B2UWHAHAHAHA,PONYO,ponyo,Ponyo,"[16, 14, 10751]",12429,66.04,2008-07-19,Ponyo,7.746,4093
358,59,ENFP,ALL OF THE ABOVE B2UWHAHAHAHA,THE FOX,The little prince,The Little Prince,"[12, 16, 14, 10751]",309809,61.701,2015-07-29,The Little Prince,7.608,2693
359,60,INFJ,16Personalities,Chris Nielsen,What Dreams May Come,What Dreams May Come,"[18, 14, 10749]",12159,37.695,1998-10-02,What Dreams May Come,7.196,2219
360,60,INFJ,16Personalities,Pope Benedict,The Two Popes,The Two Popes,"[18, 36]",551332,19.258,2019-11-27,The Two Popes,7.501,2760
361,60,INFJ,16Personalities,Juno MacGuff,Juno,Juno,"[35, 18, 10749]",7326,50.673,2007-12-05,Juno,7.054,6975
362,60,INFJ,16Personalities,Prince Akeem,Coming to America,Coming to America,"[35, 10749]",9602,147.669,1988-06-29,Coming to America,6.881,4175
363,60,INFJ,16Personalities,Alexander Dane,Galaxy Quest,Galaxy Quest,"[35, 878, 12]",926,154.861,1999-12-25,Galaxy Quest,7.1,2129
364,60,INFJ,16Personalities,Hermione,The Deathly Hallows: Part I,Harry Potter and the Deathly Hallows: Part 1,"[12, 14]",12444,134.263,2010-11-17,Harry Potter and the Deathly Hallows: Part 1,7.755,18515
365,60,INFJ,16Personalities,Ellen Ripley,Alien,Alien,"[27, 878]",348,540.643,1979-05-25,Alien,8.153,13940
366,60,INFJ,16Personalities,Charlotte,Lost in Translation,Lost in Translation,"[18, 10749]",153,99.476,2003-09-18,Lost in Translation,7.395,7058
367,60,INFJ,16Personalities,Bob Harris,Lost in Translation,Lost in Translation,"[18, 10749]",153,99.476,2003-09-18,Lost in Translation,7.395,7058
368,60,INFJ,16Personalities,Wade Wilson,Deadpool,Deadpool,"[28, 12, 35]",293660,528.249,2016-02-09,Deadpool,7.613,29882
369,61,ISTP,Truity,Neil Perry,Dead poets society ,Dead Poets Society,[18],207,64.071,1989-06-02,Dead Poets Society,8.3,10815
370,61,ISTP,Truity,Toothless,how  to train your dragon,How to Train Your Dragon 2,"[14, 28, 12, 16, 35, 10751]",82702,70.321,2014-06-05,How to Train Your Dragon 2,7.673,9274
371,61,ISTP,Truity,J.  Daniel Atlas,Now You See Me,Now You See Me,"[53, 80]",75656,92.833,2013-05-29,Now You See Me,7.343,15151
372,61,ISTP,Truity,Shrek,Shrek (2001),Shrek,"[16, 35, 14, 12, 10751]",808,137.857,2001-05-18,Shrek,7.741,16547
373,62,ISTP,Cognitive functions self-typing,Iva,WALL.E,WALL·E,"[16, 10751, 878]",10681,93.763,2008-06-22,WALL·E,8.088,18208
374,62,ISTP,Cognitive functions self-typing,Dori,finding Nemo ,Finding Nemo,"[16, 10751]",12,132.735,2003-05-30,Finding Nemo,7.823,18722
375,62,ISTP,Cognitive functions self-typing,Matilda,Matilda,Matilda,"[35, 10751, 14]",10830,66.741,1996-08-02,Matilda,7.158,4252
376,62,ISTP,Cognitive functions self-typing,Lapis lazuli,Steven Universe the movie,Steven Universe: The Movie,"[10770, 16, 12, 35, 14, 10402]",537061,32.351,2019-09-02,Steven Universe: The Movie,8.2,806
377,62,ISTP,Cognitive functions self-typing,Wallace,Scott Pilgrim vs The World,Scott Pilgrim vs. the World,"[28, 35, 10749]",22538,49.375,2010-08-12,Scott Pilgrim vs. the World,7.487,7583
378,62,ISTP,Cognitive functions self-typing,Coraline,Coraline,Coraline,"[16, 10751, 14]",14836,141.333,2009-02-05,Coraline,7.87,7502
379,63,ESTP,Cognitive functions self-typing,Blind Al,Deadpool,Deadpool,"[28, 12, 35]",293660,528.249,2016-02-09,Deadpool,7.613,29882
380,63,ESTP,Cognitive functions self-typing,Ursula,The Little Mermaid,The Little Mermaid,"[12, 10751, 14, 10749]",447277,127.717,2023-05-18,The Little Mermaid,6.4,2737
381,63,ESTP,Cognitive functions self-typing,Robocop,Robocop,RoboCop,"[28, 53, 878]",5548,502.229,1987-07-17,RoboCop,7.316,4890
382,63,ESTP,Cognitive functions self-typing,Frank Castle,The Punisher,The Punisher,"[28, 80, 18]",7220,56.954,2004-04-15,The Punisher,6.349,2715
383,64,ISFP,Cognitive functions self-typing,Joseph Cooper,Interstellar,Interstellar,"[12, 18, 878]",157336,459.175,2014-11-05,Interstellar,8.434,34340
384,64,ISFP,Cognitive functions self-typing,John Rambo,Rambo: First Blood,Rambo: First Blood Part II,"[28, 12, 53, 10752]",1369,77.303,1985-05-21,Rambo: First Blood Part II,6.635,3724
385,64,ISFP,Cognitive functions self-typing,Philippe Petit,The Walk,The Walk,"[36, 18, 12]",285783,28.319,2015-09-30,The Walk,7.0,3077
386,64,ISFP,Cognitive functions self-typing,Strider,The Lord of the Rings,The Lord of the Rings,"[12, 16, 14]",123,38.55,1978-11-15,The Lord of the Rings,6.566,838
387,65,ESTJ,Cognitive functions self-typing,Owen Grady,Jurassic World  ,Jurassic World Dominion,"[12, 28, 878]",507086,153.682,2022-06-01,Jurassic World Dominion,6.713,5756
388,65,ESTJ,Cognitive functions self-typing,Cam,Tracers,Tracers,[28],290764,36.577,2015-01-15,Tracers,6.024,1049
389,65,ESTJ,Cognitive functions self-typing,Hermione Granger,Harry Potter,Harry Potter and the Philosopher's Stone,"[12, 14]",671,200.839,2001-11-16,Harry Potter and the Philosopher's Stone,7.913,26544
390,65,ESTJ,Cognitive functions self-typing,Jake Lonergan,Cowboys & Aliens,Cowboys & Aliens,"[28, 878, 53, 37]",49849,45.237,2011-07-29,Cowboys & Aliens,5.608,4892
391,65,ESTJ,Cognitive functions self-typing,Auto,WALL.E,WALL·E,"[16, 10751, 878]",10681,93.763,2008-06-22,WALL·E,8.088,18208
392,65,ESTJ,Cognitive functions self-typing,‪Khaevis,Damsel,Damsel,"[14, 28, 12]",763215,248.251,2024-03-07,Damsel,7.131,1779
393,65,ESTJ,Cognitive functions self-typing,Frank Martin,the transporter,The Transporter,"[28, 80, 53]",4108,42.188,2002-10-02,The Transporter,6.701,5133
394,65,ESTJ,Cognitive functions self-typing,SoundWave,Transformers: dark of the moon,Transformers: Dark of the Moon,"[28, 878, 12]",38356,20.245,2011-06-28,Transformers: Dark of the Moon,6.199,8030
395,65,ESTJ,Cognitive functions self-typing,Mr Fox,Fantastic Mr.fox,Fantastic Mr. Fox,"[12, 16, 35, 10751]",10315,47.735,2009-10-23,Fantastic Mr. Fox,7.796,5183
396,65,ESTJ,Cognitive functions self-typing,Michael Nantz,Battle Los Angeles ,Battle: Los Angeles,"[878, 28]",44943,44.345,2011-03-08,Battle: Los Angeles,5.756,3300
397,66,INFJ,"Cognitive functions self-typing + Sakinorva (16p.com IS ***NOT*** RELIABLE, therefore I am wary of this survey's legitimacy)",Trinity,The Matrix,The Matrix,"[28, 878]",603,575.344,1999-03-31,The Matrix,8.215,24874
398,66,INFJ,"Cognitive functions self-typing + Sakinorva (16p.com IS ***NOT*** RELIABLE, therefore I am wary of this survey's legitimacy)",Morticia Addams,The Addams Family,The Addams Family,"[10751, 16, 35, 14]",481084,60.457,2019-10-10,The Addams Family,6.621,2223
399,66,INFJ,"Cognitive functions self-typing + Sakinorva (16p.com IS ***NOT*** RELIABLE, therefore I am wary of this survey's legitimacy)",Jack Sparrow,Pirates of the Caribbean,Pirates of the Caribbean: The Curse of the Black Pearl,"[12, 14, 28]",22,154.147,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,7.8,19984
400,66,INFJ,"Cognitive functions self-typing + Sakinorva (16p.com IS ***NOT*** RELIABLE, therefore I am wary of this survey's legitimacy)",John Wick,John Wick (2014),John Wick,"[28, 53]",245891,99.493,2014-10-22,John Wick,7.43,18656
401,67,ESTP,16Personalities,Flynn Rider,Tangled,Tangled,"[16, 10751]",38757,124.861,2010-11-24,Tangled,7.6,11057
402,67,ESTP,16Personalities,Regina George,Mean Girls,Mean Girls,[35],673593,155.458,2024-01-10,Mean Girls,6.115,375
403,67,ESTP,16Personalities,Ken,Barbie,Barbie,"[35, 12]",346698,569.353,2023-07-19,Barbie,7.1,8238
404,67,ESTP,16Personalities,Nick Wilde,Zootopia,Zootopia,"[16, 12, 10751, 35]",269149,146.974,2016-02-11,Zootopia,7.747,15827
405,68,ENFP,16Personalities,Officer K,Blade Runner 2049,Blade Runner 2049,"[878, 18]",335984,123.755,2017-10-04,Blade Runner 2049,7.559,13114
406,68,ENFP,16Personalities,Captain Jack Sparrow,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,"[12, 14, 28]",285,93.448,2007-05-19,Pirates of the Caribbean: At World's End,7.253,13871
407,68,ENFP,16Personalities,Miles Morales,Into the Spider-Verse,Spider-Man: Into the Spider-Verse,"[16, 28, 12, 878]",324857,113.278,2018-12-06,Spider-Man: Into the Spider-Verse,8.404,14998
408,68,ENFP,16Personalities,John Wick,John Wick (2014),John Wick,"[28, 53]",245891,99.493,2014-10-22,John Wick,7.43,18656
409,69,ISTP,Cognitive functions self-typing,flynn rider,tangled,Tangled,"[16, 10751]",38757,124.861,2010-11-24,Tangled,7.6,11057
410,69,ISTP,Cognitive functions self-typing,megara,hercules,Hercules,"[28, 12]",184315,85.656,2014-07-23,Hercules,5.765,3947
411,69,ISTP,Cognitive functions self-typing,alice,alice in wonderland,Alice in Wonderland,"[10751, 14, 12]",12155,91.75,2010-03-03,Alice in Wonderland,6.635,13564
412,69,ISTP,Cognitive functions self-typing,merida,brave (2012),Brave,"[16, 12, 35, 10751, 28, 14]",62177,87.569,2012-06-21,Brave,7.017,13031
413,70,ESTJ,Cognitive functions self-typing,Sweeney Todd,Sweeney Todd: Demon-barber from Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,"[27, 53, 18, 10402]",298663,5.605,2014-09-26,Sweeney Todd: The Demon Barber of Fleet Street,8.1,7
414,70,ESTJ,Cognitive functions self-typing,John Kramer,Saw,Saw,"[27, 9648, 80]",176,60.631,2004-10-01,Saw,7.416,8907
415,70,ESTJ,Cognitive functions self-typing,Billy Loomis,Scream,Scream,"[80, 27, 9648]",4232,242.679,1996-12-20,Scream,7.422,6640
416,70,ESTJ,Cognitive functions self-typing,Freddy Krueger,Nightmare on Elm Street,A Nightmare on Elm Street,[27],377,49.817,1984-10-31,A Nightmare on Elm Street,7.334,4883
417,70,ESTJ,Cognitive functions self-typing,Galvatron,Transformers: The Movie,The Transformers: The Movie,"[16, 878, 28, 12, 10751]",1857,33.393,1986-08-08,The Transformers: The Movie,7.134,482
418,71,INTJ,Truity,Elsa,Frozen (2013),Frozen,"[16, 10751, 12, 14]",109445,107.936,2013-11-20,Frozen,7.2,16069
419,71,INTJ,Truity,Newt,Maze Runner,The Maze Runner,"[28, 9648, 878, 53]",198663,165.366,2014-09-10,The Maze Runner,7.182,16506
420,71,INTJ,Truity,Margot,The Menu,The Menu,"[35, 53, 27]",593643,102.608,2022-11-17,The Menu,7.185,4416
421,71,INTJ,Truity,Wade,Elemental (2023),Elemental,"[16, 35, 10751, 14, 10749]",976573,186.248,2023-06-14,Elemental,7.657,4020
422,72,ENFP,Cognitive functions self-typing,Harley Quinn,Suicide Squad,Suicide Squad,"[28, 12, 14]",297761,236.353,2016-08-03,Suicide Squad,5.912,20644
423,72,ENFP,Cognitive functions self-typing,Neo,The Matrix,The Matrix,"[28, 878]",603,575.344,1999-03-31,The Matrix,8.215,24874
424,72,ENFP,Cognitive functions self-typing,Fleur,The Way We Dance,The Way We Dance,"[18, 10402]",213478,5.415,2013-08-08,The Way We Dance,5.4,18
425,72,ENFP,Cognitive functions self-typing,Tony Stark,Iron Man,Iron Man,"[28, 878, 12]",1726,172.535,2008-04-30,Iron Man,7.644,25736
426,73,INTP,16Personalities,Alan Turing,The Imitation Game,The Imitation Game,"[36, 18, 53, 10752]",205596,93.777,2014-11-14,The Imitation Game,8.004,16572
427,73,INTP,16Personalities,Dr. Emmett Brown,Back to the Future,Back to the Future,"[12, 35, 878]",105,107.051,1985-07-03,Back to the Future,8.317,19288
428,73,INTP,16Personalities,Luna Lovegood,Harry Potter,Harry Potter and the Philosopher's Stone,"[12, 14]",671,200.839,2001-11-16,Harry Potter and the Philosopher's Stone,7.913,26544
429,74,INTJ,16Personalities,Simon Tam,Serenity,Serenity,"[878, 28, 12, 53]",16320,516.741,2005-09-25,Serenity,7.38,3354
430,74,INTJ,16Personalities,Q,Skyfall,Skyfall,"[28, 12, 53]",37724,63.066,2012-10-24,Skyfall,7.237,14846
431,74,INTJ,16Personalities,Ave,Primer,Primer,"[878, 18, 53]",14337,74.215,2004-10-08,Primer,6.773,2065
432,74,INTJ,16Personalities,Quincy Powell,Juice,Juice,"[80, 18, 53]",16136,27.286,1992-01-17,Juice,7.208,375
433,75,ISTJ,Truity,Scar,The Lion King,The Lion King,"[12, 18, 10751, 16]",420818,277.54,2019-07-12,The Lion King,7.1,9688
434,75,ISTJ,Truity,Tiana,Princess and the Frog,The Princess and the Frog,"[16, 10749, 14, 10751]",10198,85.17,2009-12-08,The Princess and the Frog,7.205,5336
435,75,ISTJ,Truity,Nanami,Jujutsu Kaisen,Jujutsu Kaisen 0,"[16, 28, 14]",810693,80.986,2021-12-24,Jujutsu Kaisen 0,8.198,1279
436,75,ISTJ,Truity,President Snow,The Hunger Games (2012),The Hunger Games,"[878, 12, 14]",70160,50.003,2012-03-12,The Hunger Games,7.2,21435
437,75,ISTJ,Truity,Frollo,The Hunchback of Notre Dame,The Hunchback of Notre Dame,"[18, 16, 10751]",10545,64.899,1996-06-21,The Hunchback of Notre Dame,7.11,4823
438,76,INTJ,I used several sites to ensure that it was consistent.,Beau Wassermann,Beau is Afraid,Beau Is Afraid,"[35, 12, 14]",798286,45.45,2023-04-14,Beau Is Afraid,6.737,879
439,76,INTJ,I used several sites to ensure that it was consistent.,Martin Matthias,Martin,Martin,"[27, 18]",26517,17.04,1977-10-27,Martin,6.8,252
440,76,INTJ,I used several sites to ensure that it was consistent.,Marty Puccio,Bully,Bully,"[80, 18]",9517,25.174,2001-06-15,Bully,6.677,443
441,76,INTJ,I used several sites to ensure that it was consistent.,Mike Waters,My Own Private Idaho,My Own Private Idaho,[18],468,28.405,1991-02-01,My Own Private Idaho,7.06,1078
442,76,INTJ,I used several sites to ensure that it was consistent.,Carrie White,Carrie,Carrie,"[27, 18, 10770]",7342,66.65,2002-11-04,Carrie,6.1,462
443,76,INTJ,I used several sites to ensure that it was consistent.,Dolores Claiborne,Dolores Claiborne,Dolores Claiborne,"[80, 18, 9648]",11929,24.822,1995-03-24,Dolores Claiborne,7.2,720
444,76,INTJ,I used several sites to ensure that it was consistent.,Butch,Dog Pound,Dog Pound,[18],43920,15.854,2010-04-24,Dog Pound,7.2,361
445,76,INTJ,I used several sites to ensure that it was consistent.,Dawn Davenport,Female Trouble,Female Trouble,"[35, 80]",14267,12.79,1974-10-04,Female Trouble,7.0,170
446,76,INTJ,I used several sites to ensure that it was consistent.,Annie Graham,Hereditary,Hereditary,"[27, 9648, 53]",493922,81.666,2018-06-07,Hereditary,7.285,7302
447,76,INTJ,I used several sites to ensure that it was consistent.,Karl Childers,Sling Blade,Sling Blade,[18],12498,20.185,1996-08-30,Sling Blade,7.52,739
448,77,ENFJ,"16 personalities, Michael caloz, enneagram, truity ",Joel Barish,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,"[878, 18, 10749]",38,90.592,2004-03-19,Eternal Sunshine of the Spotless Mind,8.097,14404
449,77,ENFJ,"16 personalities, Michael caloz, enneagram, truity ",Amelie Poulain,Amelie,Amélie,[],891850,0.543,2021-11-11,Amélie,0.0,0
450,77,ENFJ,"16 personalities, Michael caloz, enneagram, truity ",Moana Waialiki,Moana,Moana,"[12, 35, 10751, 14]",1108427,39.357,2026-07-09,Moana,0.0,0
451,77,ENFJ,"16 personalities, Michael caloz, enneagram, truity ",Peter Quill,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,"[878, 12, 28]",283995,89.797,2017-04-19,Guardians of the Galaxy Vol. 2,7.621,21029
452,77,ENFJ,"16 personalities, Michael caloz, enneagram, truity ",Thor Odinson,Thor:Ragnarok,Thor: Ragnarok,"[28, 12, 878]",284053,603.999,2017-10-02,Thor: Ragnarok,7.593,20203
453,77,ENFJ,"16 personalities, Michael caloz, enneagram, truity ",Captain America,Avengers: Endgame,Avengers: Endgame,"[12, 878, 28]",299534,240.886,2019-04-24,Avengers: Endgame,8.255,24867
454,78,INFP,16Personalities,Susanna,"Girl, Interrupted","Girl, Interrupted",[18],3558,39.146,1999-12-21,"Girl, Interrupted",7.555,3643
455,78,INFP,16Personalities,Weird Barbie,Barbie,Barbie,"[35, 12]",346698,569.353,2023-07-19,Barbie,7.1,8238
456,78,INFP,16Personalities,Sam,Stuck in Love,Stuck in Love,"[18, 35]",111969,38.545,2013-06-14,Stuck in Love,7.391,1848
457,78,INFP,16Personalities,Westley,The Princess Bride,The Princess Bride,"[12, 10751, 14, 35, 10749]",2493,50.116,1987-09-25,The Princess Bride,7.7,4379
458,79,INFP,16Personalities,Mr Poppy,Nativity,Nativity!,"[35, 10751]",49522,20.28,2009-11-27,Nativity!,6.259,193
459,79,INFP,16Personalities,Hannibal Lecter,The Silence of the Lambs,The Silence of the Lambs,"[80, 18, 53]",274,19.098,1991-02-14,The Silence of the Lambs,8.347,15757
460,79,INFP,16Personalities,Hermione Granger,Harry Potter and the Sorcerer's Stone,Harry Potter and the Philosopher's Stone,"[12, 14]",671,200.839,2001-11-16,Harry Potter and the Philosopher's Stone,7.913,26544
461,79,INFP,16Personalities,Bucky Barnes,Captain America: The Winter Soldier,Captain America: The Winter Soldier,"[28, 12, 878]",100402,43.606,2014-03-20,Captain America: The Winter Soldier,7.665,18278
462,79,INFP,16Personalities,Miranda Priestly,The Devil Wears Prada,The Devil Wears Prada,"[18, 35]",350,88.07,2006-06-29,The Devil Wears Prada,7.4,11653
463,79,INFP,16Personalities,Stephen Strange,Doctor Strange,Doctor Strange,"[28, 12, 14]",284052,436.23,2016-10-25,Doctor Strange,7.423,21583
464,80,ISFP,16Personalities,Peter Parker,The Amazing Spider-Man,The Amazing Spider-Man,"[28, 12, 878]",1930,138.079,2012-06-23,The Amazing Spider-Man,6.7,16878
465,80,ISFP,16Personalities,Gwen Stacy,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,"[16, 28, 12, 878]",324857,113.278,2018-12-06,Spider-Man: Into the Spider-Verse,8.404,14998
466,80,ISFP,16Personalities,Nimona,Nimona,Nimona,"[12, 16, 14, 10751]",961323,100.527,2023-06-23,Nimona,7.942,949
467,80,ISFP,16Personalities,Kronk,The Emperor's New Groove,The Emperor's New Groove,"[12, 16, 35, 10751, 14]",11688,123.481,2000-12-15,The Emperor's New Groove,7.558,6449
468,81,INFP,16Personalities,Sauron,Lord of the Rings: the Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,"[12, 14, 28]",120,160.382,2001-12-18,The Lord of the Rings: The Fellowship of the Ring,8.412,24334
469,81,INFP,16Personalities,Severus Snape,Harry Potter: the Half-Blood Prince,Harry Potter and the Half-Blood Prince,"[12, 14]",767,125.592,2009-07-15,Harry Potter and the Half-Blood Prince,7.693,18854
470,81,INFP,16Personalities,Darth Vader,Star Wars III: Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,"[12, 28, 878]",1895,66.166,2005-05-17,Star Wars: Episode III - Revenge of the Sith,7.424,13278
471,81,INFP,16Personalities,John Wick,John Wick (2014),John Wick,"[28, 53]",245891,99.493,2014-10-22,John Wick,7.43,18656
472,82,INFP,can't remember,Carol Ledoux,Repulsion,Repulsion,"[18, 53, 27]",11481,21.699,1965-06-01,Repulsion,7.421,948
473,82,INFP,can't remember,Carrie White,Carrie,Carrie,"[27, 18, 10770]",7342,66.65,2002-11-04,Carrie,6.1,462
474,82,INFP,can't remember,Lux Lisbon,The Virgin Suicides,The Virgin Suicides,"[18, 10749]",1443,50.565,2000-04-21,The Virgin Suicides,7.111,3086
475,82,INFP,can't remember,Luna Lovegood,Harry Potter,Harry Potter and the Philosopher's Stone,"[12, 14]",671,200.839,2001-11-16,Harry Potter and the Philosopher's Stone,7.913,26544
476,83,ESTJ,16Personalities,Choi Woo Shik , Parasite,Parasite,"[35, 53, 18]",496243,109.567,2019-05-30,Parasite,8.51,17531
477,83,ESTJ,16Personalities,Daniel Henney, Seducing Mr Perfect,Seducing Mr. Perfect,"[10749, 35]",52444,9.396,2006-12-07,Seducing Mr. Perfect,6.0,48
478,83,ESTJ,16Personalities,Teo Yoo , Past Lives,Past Lives,"[18, 10749]",666277,72.273,2023-06-02,Past Lives,7.801,1292
479,84,ENFJ,I truly dont remember now and dont want to answer falsely,Ulysses Everett McGill,"O Brother, where art thou?","O Brother, Where Art Thou?","[12, 35, 80]",134,35.443,2000-08-30,"O Brother, Where Art Thou?",7.3,4000
480,84,ENFJ,I truly dont remember now and dont want to answer falsely,Dr. Horrible,Dr. Horribles Sing Along Blog,Dr. Horrible's Sing-Along Blog,"[35, 10402]",1290563,1.176,2008-07-15,Dr. Horrible's Sing-Along Blog,0.0,0
481,84,ENFJ,I truly dont remember now and dont want to answer falsely,White Knight,Alice In Wonderland (1999),Alice in Wonderland,"[10751, 14, 12]",12155,91.75,2010-03-03,Alice in Wonderland,6.635,13564
482,84,ENFJ,I truly dont remember now and dont want to answer falsely,Happy Gilmore,Happy Gilmore,Happy Gilmore,[35],9614,60.561,1996-02-16,Happy Gilmore,6.633,2526
483,85,INFJ,16Personalities,Star , American Honey,American Honey,[18],340485,20.799,2016-09-30,American Honey,6.804,800
484,85,INFJ,16Personalities, The Unicorn , The Last Unicorn,The Last Unicorn,"[14, 16, 10751, 12]",10150,25.472,1982-11-19,The Last Unicorn,7.1,465
485,85,INFJ,16Personalities,Ricky Fitts , American Beauty,American Beauty,[18],14,249.615,1999-09-15,American Beauty,8.019,11707
486,85,INFJ,16Personalities,Charlotte , Lost in Translation,Lost in Translation,"[18, 10749]",153,99.476,2003-09-18,Lost in Translation,7.395,7058
487,86,ISFJ,16Personalities,Rambo,rambo,Rambo,"[28, 53, 10752]",7555,95.201,2008-01-24,Rambo,6.674,3746
488,86,ISFJ,16Personalities,Daniel Jackson,stargate sg1,Stargate SG-1: Children of the Gods,"[28, 12, 18, 878, 10770]",784993,12.381,2009-07-21,Stargate SG-1: Children of the Gods,7.373,55
489,86,ISFJ,16Personalities,Cogo,starzinger,Sci-Fi West Saga Starzinger,"[878, 16, 12]",466686,7.91,1979-03-17,Sci-Fi West Saga Starzinger,6.0,1
490,86,ISFJ,16Personalities,Jack sparrow,pirates of caribbean,Pirates of the Caribbean: The Curse of the Black Pearl,"[12, 14, 28]",22,154.147,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,7.8,19984
