,char,movie,mbti,votes
760,Sky Torcher,How to Train Your Dragon (Franchise),INTJ,3 Pdb Votes
761,Nigel,Rio 2,INTJ,1 Pdb Vote
762,Jang Mincheol PD,A Million(2009),XXXX,7 Pdb Votes
763,"Mr. Grayson ""Stitches""",Sky High (2005),INTJ,10 Pdb Votes
764,Heinrich,White Noise (2022),INTJ,1 Pdb Vote
765,Moles (Miles) Harding,Electric Dreams (1984),INTJ,23 Pdb Votes
766,Fiona,One of us is Lying (Show),INTJ,4 Pdb Votes
767,Obscurus,Fantastic Beasts,INTJ,4 Pdb Votes
768,Bernadette,Fantastic Beasts,XXXX,3 Pdb Votes
769,Helmut,Fantastic Beasts,XXXX,1 Pdb Vote
770,François Taillandier,Anthony Zimmer (2005),XXXX,3 Pdb Votes
771,Shadow,"Yobi, The Five-Tailed Fox",INTJ,8 Pdb Votes
772,Marc Tourneuil,Le Capital (2012),INTJ,3 Pdb Votes
773,Connector,Closed Server ( Закрытый Сервер ),INTJ,9 Pdb Votes
774,Valentin Arregui ,Kiss of the Spider Woman (1985),INTJ,1 Pdb Vote
775,Spiderwings,How to Train Your Dragon (Franchise),INTJ,2 Pdb Votes
776,Buffalord,How to Train Your Dragon (Franchise),XXXX,10 Pdb Votes
777,Flightmare,How to Train Your Dragon (Franchise),INTJ,9 Pdb Votes
778,Snaptrapper,How to Train Your Dragon (Franchise),INTJ,3 Pdb Votes
779,Mystery Class,How to Train Your Dragon (Franchise),INTJ,4 Pdb Votes
780,Scauldron,How to Train Your Dragon (Franchise),XXXX,2 Pdb Votes
781,Thunderdrum,How to Train Your Dragon (Franchise),INTJ,8 Pdb Votes
782,Snow Wraith,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
783,Scauldy,How to Train Your Dragon (Franchise),INTJ,2 Pdb Votes
784,Sneaky,How to Train Your Dragon (Franchise),INTJ,6 Pdb Votes
785,Cynthia,Midnight (1982),INTJ,1 Pdb Vote
786,Dan,The Man From Earth,XXXX,2 Pdb Votes
787,Xayide “The Emptiness”,The Neverending Story (1984),INTJ,22 Pdb Votes
788,John Fain,Big Jake (1971),INTJ,2 Pdb Votes
789,Friedrich Nietzsche,When Nietzsche Wept (2007),INTJ,13 Pdb Votes
790,Oleg Komarovsky / Олег Комаровский ,The prank (Розыгрыш),XXXX,5 Pdb Votes
791,Jeon Taesung,Decibel (2022),INTJ,24 Pdb Votes
792,He Shouyue,The Yin-Yang Master: Dream Of Eternity,INTJ,133 Pdb Votes
793,Matthias Erzberger,All Quiet on the Western Front (2022),INTJ,1 Pdb Vote
794,Mira Troy,Enola Holmes (2020),INTJ,2 Pdb Votes
795,Professor Moriarty ,Sherlock Holmes (1939 film series),XXXX,7 Pdb Votes
796,Sherlock Holmes,Sherlock Holmes (1939 film series),INTJ,10 Pdb Votes
797,Weimin,Kung Fu Panda (Franchise),INTJ,7 Pdb Votes
798,Pierre Garraud,Le Prénom (2012),INTJ,0
799,John Watson,Without a clue (1988 film),INTJ,0
800,Sigmund Freud ,The Seven-Per-Cent Solution (1978 film),INTJ,1 Pdb Vote
801,Atka,Brother Bear (2003),XXXX,2 Pdb Votes
802,Komtuan,Ong Bak: The Thai Warrior,INTJ,1 Pdb Vote
803,Izumi,Parasite in Love (2019),INTJ,6 Pdb Votes
804,Draculaura,Monster High : The Movie (2022),INTJ,88 Pdb Votes
805,William Pitt,Amazing Grace (2006),INTJ,6 Pdb Votes
806,Dr. Wolfgang,The Munsters (2022),INTJ,7 Pdb Votes
807,Strauss (Three To Tango),Three To Tango (1999),XXXX,1 Pdb Vote
808,Cardinal (Archex),Star Wars,XXXX,1 Pdb Vote
809,Becca,Hocus Pocus 2 (2022),INTJ,64 Pdb Votes
810,Yosuke Todoroki,High and Low,INTJ,8 Pdb Votes
811,Laura Weaver,Smile,INTJ,19 Pdb Votes
812,Emily Tetherow,Meek's Cutoff,INTJ,3 Pdb Votes
813,Philip,Lou (2022),INTJ,2 Pdb Votes
814,Kuhaku,High and Low,INTJ,11 Pdb Votes
815,G-Fresh,Orgazmo (1997),XXXX,2 Pdb Votes
816,Pía ,Niñas mal (2007),XXXX,1 Pdb Vote
817,Lut,The Holy Mountain (1973),INTJ,4 Pdb Votes
818,Lui,Vortex (2021),INTP,8 Pdb Votes
819,The Priest,Hellraiser (2022),INTJ,14 Pdb Votes
820,Long John Silver,"Treasure Island (USSR, 1988, Kievnauchfilm)",INTJ,5 Pdb Votes
821,Pasi,Heavy Trip (2018),INTJ,19 Pdb Votes
822,Mr. Harrigan,Mr. Harrigan's Phone,INTJ,84 Pdb Votes
823,William Cecil,Anonymous (2011),XXXX,1 Pdb Vote
824,Utsumi,Setoutsumi (2016),INTJ,1 Pdb Vote
825,Colm Doherty,The Banshees of Inisherin (2022),INTJ,244 Pdb Votes
826,Gustav Mahler ,Mahler (1974 film),INTJ,5 Pdb Votes
827,Sidney Wang,Murder by Death (1976),INTJ,6 Pdb Votes
828,Prince Mustafa,Three Thousand Years of Longing (2022),INTJ,4 Pdb Votes
829,Dr. Henry Jekyll,Dr. Jekyll and Mr. Hyde (1931),INTJ,2 Pdb Votes
830,De Bois-Guilbert,Ivanhoe (1952),INTJ,9 Pdb Votes
831,Dini,Mencuri Raden Saleh (2022),INTJ,4 Pdb Votes
832,Colonel Zolo,Romancing the Stone (1984),INTJ,1 Pdb Vote
833,Pablo Escobar,Loving Pablo (2017),INFJ,17 Pdb Votes
834,Plague Doctor,Mad god,INTJ,8 Pdb Votes
835,The Alchemist,The Holy Mountain (1973),INTJ,2 Pdb Votes
836,Sylvie,Barbie Mariposa,INTJ,2 Pdb Votes
837,Fast Biters (LBT3),The Land Before Time (1988),XXXX,6 Pdb Votes
838,Roger the Shrubber,Monty Python and the Holy Grail (1975),INTJ,9 Pdb Votes
839,Eval Schnitzler,Rex Steele: Nazi Smasher!,INTJ,24 Pdb Votes
840,Gandalf,The Lego Movie (Franchise),INTJ,3 Pdb Votes
841,Father Philip Lamont,The Exorcist (1973),INTJ,18 Pdb Votes
842,Roger Gerard,The Incredible Two Headed Transplant (1971),INTJ,2 Pdb Votes
843,Moppet Girl,Wreck-It Ralph (Franchise),XXXX,8 Pdb Votes
844,Dr. Kiyoshi Aki,Infection,INTJ,9 Pdb Votes
845,Ilenka Ganush,Drag Me To Hell (2009),INTJ,2 Pdb Votes
846,Louis Pasteur,The Story of Louis Pasteur (1936),INTJ,1 Pdb Vote
847,Hatfield,Stagecoach (1939),XXXX,1 Pdb Vote
848,Jedburgh,Edge of Darkness,XXXX,2 Pdb Votes
849,Paola Coletti,Smetto quando voglio (I can quit whenever I want),INTJ,45 Pdb Votes
850,Elizabeth “Lib” Wright,The Wonder (2022),INTJ,1 Pdb Vote
851,Sydney Carton,A Tale of Two Cities (1935),ISTJ,2 Pdb Votes
852,Samantha Felton,Johnny Yuma (1966),INTJ,2 Pdb Votes
853,Louis Mazzini,kind hearts and coronets,INTJ,1 Pdb Vote
854,John J. Macreedy,Bad Day at Black Rock (1955),XXXX,2 Pdb Votes
855,Alvin Dewey,In Cold Blood (1967),INTJ,10 Pdb Votes
856,Jack Burden,All the King's Men (1949),ISFJ,1 Pdb Vote
857,Capt. John Wright,Battle of Surabaya (2014),XXXX,3 Pdb Votes
858,Stella,RocknRolla (2008),INTJ,12 Pdb Votes
859,Archy,RocknRolla (2008),INTJ,2 Pdb Votes
860,Miss Fitna,The Donkey King (2018),INTJ,10 Pdb Votes
861,Tom,Hippopotamus,XXXX,1 Pdb Vote
862,Linh,The Princess (2022),INFJ,3 Pdb Votes
863,The Vampire,A Fool There Was (1915),INTJ,7 Pdb Votes
864,Inspector Webster,Vera Drake (2004),INTJ,13 Pdb Votes
865,Yuri Detochkin (Юрий Деточкин),Beware of the Car (Берегись автомобиля) (1966),XXXX,2 Pdb Votes
866,Kanga Roda,Yoda Roda (My Own Creation),INTJ,11 Pdb Votes
867,Belial Bradley,Basket Case (1982),INTJ,1 Pdb Vote
868,Ferdinand Marcos ,Maid in Malacañang,XXXX,2 Pdb Votes
869,Mrs. Stephens,Peeping Tom (1960),INTJ,3 Pdb Votes
870,Helena Ayala,Traffic (2000),INTJ,3 Pdb Votes
871,Kassi,The Clovehitch Killer,INTJ,3 Pdb Votes
872,Don Burnside,The Clovehitch Killer,INTJ,32 Pdb Votes
873,Admiral Hornagold,The Sea Beast,INTJ,111 Pdb Votes
874,Antlers Holst,Nope (2022),INTJ,2 Pdb Votes
875,General Staedert,The Fifth Element (1997),INTJ,2 Pdb Votes
876,Agent Otis,Odd Squad and the Timekeeper,INTJ,1 Pdb Vote
877,Frank Miller,Cannibal! The Musical,XXXX,4 Pdb Votes
878,Budiman Syailendra,Satan's Slaves (Franchise),INTJ,4 Pdb Votes
879,José ,Rapture / Arrebato (1979),INTJ,7 Pdb Votes
880,Zabloing (Floppaverse),Floppaverse,INTJ,1 Pdb Vote
881,Lily Nazarian,Bi Hame Chiz (Without Anything 2021),XXXX,22 Pdb Votes
882,The Fanatical German officer,Come and See (1985),INTJ,5 Pdb Votes
883,Fisheye Tony,Captain Pineapple,INTJ,4 Pdb Votes
884,John,Fritz The Cat,INTJ,2 Pdb Votes
885,Tray,UglyDolls,INTJ,3 Pdb Votes
886,Harry Vardon,The Greatest Game Ever Played (2005),XXXX,4 Pdb Votes
887,Bear Thief,"Dragon Ball: Fight Son Goku, Win Son Goku",INTJ,4 Pdb Votes
888,Yamcha,"Dragon Ball: Fight Son Goku, Win Son Goku",INTJ,14 Pdb Votes
889,Arty Alligator,Willy's Wonderland (2021),INTJ,16 Pdb Votes
890,Dianne,Why Did I Get Married?,INTJ,10 Pdb Votes
891,Biw Nunnaphat,Ed.so family,INTJ,5 Pdb Votes
892,Will Caster (Ai),Transcendence (2014),INTJ,21 Pdb Votes
893,Saul Tenser,Crimes of the Future (2022),INTJ,21 Pdb Votes
894,Mat Kilau,Mat Kilau (2022),INTJ,10 Pdb Votes
895,"Sergei ""Polack"" Kowalski",Il mercenario / The Mercenary (1968),INTJ,2 Pdb Votes
896,Oxford,Spycies,INTJ,46 Pdb Votes
897,Guru,Ek Villain (2014),INTJ,5 Pdb Votes
898,Hyun-Soo,Emergency Declaration (2022),INTJ,11 Pdb Votes
899,Kagutaba,Noroi: The Curse (2005),INTJ,0
900,The Grand Influencer,Auralnauts Star Wars Cannon,INTJ,4 Pdb Votes
901,The Great Owl,The Secret of NIMH (1982),INTJ,9 Pdb Votes
902,Qui-Gon (auralnauts cannon),Auralnauts Star Wars Cannon,INTJ,2 Pdb Votes
903,Regional Manager Darth Maul,Auralnauts Star Wars Cannon,INTJ,3 Pdb Votes
904,Mr Palpatine,Auralnauts Star Wars Cannon,INTJ,3 Pdb Votes
905,Lunkuan,B-Town,INTJ,4 Pdb Votes
906,Nikolay Ivanovich,Beanpole (2019),INTJ,16 Pdb Votes
907,Tommy “White Knife” Stockburn,The Ridiculous 6,INTJ,18 Pdb Votes
908,Jeremy Malcolm,Mr. Malcolm’s List,INTJ,3 Pdb Votes
909,Emir,Yanımda Kal,INTJ,4 Pdb Votes
910,Nevin eversmith,Funhouse,INTJ,7 Pdb Votes
911,Kit,2 Moons (2017),INTJ,7 Pdb Votes
912,Mervyn Cocker-Norris,See How They Run (2022),INTJ,4 Pdb Votes
913,Detective Tania Johnson,Rush Hour (Franchise),INTJ,1 Pdb Vote
914,Thomas Griffin,Rush Hour (Franchise),XXXX,2 Pdb Votes
915,Mahir,Kapıcılar Kralı,INTJ,1 Pdb Vote
916,Jun,Moonlit Winter (2019),INTJ,9 Pdb Votes
917,Mona's Gray Mon,An Invisible Sign (2010),ISTJ,15 Pdb Votes
918,Xytrax,Heavy Trip (2018),INTJ,2 Pdb Votes
919,"Antoni Kosiba/""Znachor""",Znachor (1982),INTJ,10 Pdb Votes
920,King Nod,The Thief and the Cobbler (1993),INTJ,5 Pdb Votes
921,Elliot Edgecombe,Swingverse,INTJ,4 Pdb Votes
922,Anneliese Faery,Swingverse,INTJ,11 Pdb Votes
923,Manjulika,Bhool Bhulaiyaa 2 (2022),INTJ,31 Pdb Votes
924,Mila,Let's Play Some Mafia (2022),INTJ,2 Pdb Votes
925,Death,Harry Potter / Wizarding World Films,INTJ,1 Pdb Vote
926, Pierre Rambal-Cochet,"""The Toy"" (1976)",INTJ,7 Pdb Votes
927,Hazel Vaughn,A Perfect Pairing,INTJ,28 Pdb Votes
928,Marcus,Night Hair Child (1972),INTJ,14 Pdb Votes
929,Will,Fire Island (2022),INTJ,2 Pdb Votes
930,Laurence Laurentz,"Hail, Caesar (2016)",INTJ,2 Pdb Votes
931,Rodion(Rain),Rain,INTJ,1 Pdb Vote
932,Jefe,Kidnapped (Secuestrados),XXXX,6 Pdb Votes
933,Malestrazza,Walled In,INTJ,57 Pdb Votes
934,Lulu,Dog (2022),INTJ,15 Pdb Votes
935,Red Cloak,Eyes Wide Shut (1999),INTJ,9 Pdb Votes
936,Captain Yugi Nagata,Battleship (2012),INTJ,10 Pdb Votes
937,Hyper Metal Sonic,Sonic the Hedgehog (OVA),INTJ,4 Pdb Votes
938,"Rear Admiral Solomon "" Warlock "" Bates",Top Gun Series,INTJ,5 Pdb Votes
939,"Rear Admiral Chester "" Hammer"" Cain",Top Gun Series,XXXX,2 Pdb Votes
940,Gordey (Гордей),The Adventure of Alyonushka And Yerema,INTJ,15 Pdb Votes
941,FBI Agent Anson Clark,Ambulance (2022),INTJ,2 Pdb Votes
942,Tamara Chen,Scott Pilgrim vs. the World (2010),INTJ,18 Pdb Votes
943,Mr. Carson,Downtown Abbey (2019),XXXX,5 Pdb Votes
944,John Chambers,A House on the Bayou (2021),INTJ,13 Pdb Votes
945,TV Musical Queen,Everything Everywhere All At Once,INTJ,8 Pdb Votes
946,Kagura ,Kamisama: Spirits of the Shrine [Genius Inc.],INTJ,2 Pdb Votes
947,Ewen Montagu,Operation Mincemeat,INTJ,1 Pdb Vote
948,Prof. Molly McCarthy,Man of the House,INTJ,1 Pdb Vote
949,Hyun-soo's son,Seven Years of Night,INTJ,11 Pdb Votes
950,Madame,V/H/S,INTJ,24 Pdb Votes
951,Ashildur Hofgythja,The Northman (2022),INTJ,2 Pdb Votes
952,Seeress,The Northman (2022),INTJ,11 Pdb Votes
953,Anthea,Cannibal Girls (1973),INTJ,10 Pdb Votes
954,Captain Stefan Brandt,The Exception,INTJ,5 Pdb Votes
955,Atsushi Yokoyama,Still Walking,INTJ,4 Pdb Votes
956,Dawson,Moonwalkers,INTJ,2 Pdb Votes
957,Splatter,Future-Kill,INTJ,5 Pdb Votes
958,Visitor #2,INLAND EMPIRE (2006),INTJ,2 Pdb Votes
959,saeed,killer spider,INTJ,17 Pdb Votes
960,"John Dudley, Duke of Northumberland",Lady Jane (1986),INTJ,6 Pdb Votes
961,Kopponen,tadeo jones : the lost explorer 2012,INTJ,1 Pdb Vote
962,Soo Jin,Broker,INTJ,9 Pdb Votes
963,Tachibana Issei,Shinhannin Flag (真犯人フラグ) 2021,INTJ,1 Pdb Vote
964,Monsieur D'Arque,Beauty and the Beast (Franchise),INTJ,3 Pdb Votes
965,Fabiana Caicedo,The Hidden Face,INTJ,7 Pdb Votes
966,Motoko Haraguchi,Kurokawa no Techo (Black Leather Notebook),INTJ,84 Pdb Votes
967,Andy,Sorority Row (2009),INTJ,1 Pdb Vote
968,Fjolnir,The Northman (2022),INTJ,10 Pdb Votes
969,Tristain,Pil's Adventures (2021),INTJ,5 Pdb Votes
970,Guru Pandian,K.G.F (Series),INTJ,14 Pdb Votes
971,"Kuruk ""Knight of Ren""",Star Wars,INTJ,6 Pdb Votes
972,Oh,4Kings,INTJ,20 Pdb Votes
973,Takako Chino,Orange (2015),INTJ,3 Pdb Votes
974,Radu,Subspecies (1991),INTJ,8 Pdb Votes
975,Ben Manalowitz,Vengeance,INTJ,14 Pdb Votes
976,Head of Human Resources,A Hero / Ghahreman,INTJ,3 Pdb Votes
977,Katherine Hunnam,The Quiet Family,INTJ,30 Pdb Votes
978,Willoughby Blake,Slaughterhouse Rulez (2018),INTJ,43 Pdb Votes
979,Mitsuo ,Double Mints,INTJ,12 Pdb Votes
980,Hannibal Lecter,Hannibal (2001),INTJ,3 Pdb Votes
981,Clarice Starling,Hannibal (2001),INTJ,14 Pdb Votes
982,Gertrude Stein,Midnight in Paris (2011),INTJ,13 Pdb Votes
983,Zafar,Fukrey,XXXX,3 Pdb Votes
984,Marcus the Ghoul,Ouija: Origin of Evil,INTJ,5 Pdb Votes
985,Pavel Pestel / Павел Пестель,Union Of Salvation / Союз Спасения (2019),INTJ,29 Pdb Votes
986,Carroll Oerstadt,Déjà Vu (2006),XXXX,4 Pdb Votes
987,ATF Special Agent Douglas Carlin,Déjà Vu (2006),INTJ,6 Pdb Votes
988,Rea Andreani,My Nerd Girl (Indonesian Movie Series),XXXX,5 Pdb Votes
989,Ejnar Mikkelsen,Against the Ice,INTJ,8 Pdb Votes
990,Captain Howdy,Strangeland (1998),INTJ,4 Pdb Votes
991,Visitor #1,INLAND EMPIRE (2006),INTJ,5 Pdb Votes
992,Chief Couper,The Purge (Franchise),INTJ,6 Pdb Votes
993,Big Daddy,The Purge (Franchise),INTJ,15 Pdb Votes
994,Meng Tao,Kung Fu Panda (Franchise),INTJ,6 Pdb Votes
995,Mr. Kale,Beyond The Darkness (1979),INTJ,1 Pdb Vote
996,Batman „Bruce Wayne“,The Dark Knight,INTJ,4 Pdb Votes
997,Alan Delour,The Mean Season,INTJ,0
998,Blush LaBlanc,Tales Of The Hunger Games (TOTHG),INTJ,0
999,District 5,Tales Of The Hunger Games (TOTHG),INTJ,0
1000,Jean-Louis,Ma nuit chez Maud,INTJ,6 Pdb Votes
1001,Selina Braxs,Tales Of The Hunger Games (TOTHG),INTJ,1 Pdb Vote
1002,Madison Hawker,Tales Of The Hunger Games (TOTHG),INTJ,1 Pdb Vote
1003,Oregon Luther,Tales Of The Hunger Games (TOTHG),INTJ,1 Pdb Vote
1004,Roz,Still breathing,INTJ,4 Pdb Votes
1005,Eric Harris,Zero Hour (2004),INTJ,7 Pdb Votes
1006,Bunmei Muroto,The Kerberos Saga,INTJ,1 Pdb Vote
1007,Louis Reed,The Adam Project,INTJ,121 Pdb Votes
1008,Ted Kaczynski,Ted K (2022),INTJ,3 Pdb Votes
1009,Travis Block,Blacklight,INTJ,13 Pdb Votes
1010,Sirens,Ice Age (Franchise),INTJ,6 Pdb Votes
1011,Don Diego Vega (Zorro),The Mark of Zorro (1940),INTJ,3 Pdb Votes
1012,J. J. Hunsecker,Sweet Smell of Success (1957),INTJ,17 Pdb Votes
1013,Andrew Ferguson,Patoruzito (Películas),INTJ,6 Pdb Votes
1014,Yuji Tokaji,Crows Zero (2007),INTJ,5 Pdb Votes
1015,Chateau,The Matrix Trilogy Music,INTJ,8 Pdb Votes
1016,Clubbed to Death,The Matrix Trilogy Music,XXXX,15 Pdb Votes
1017,Chi Soo,Long Time No See,INTJ,13 Pdb Votes
1018,Seobok,Seobok,INTJ,8 Pdb Votes
1019,Noah Doucette,STRIVE,INTJ,3 Pdb Votes
1020,Yan-Lo,Wendy Wu: Homecoming Warrior (2006),XXXX,36 Pdb Votes
1021,Jonesy,Alien,INTJ,6 Pdb Votes
1022,Borg Guillarson,Iron Will (1994),INTJ,3 Pdb Votes
1023,Adolf Hitler,Max (2002),INTJ,3 Pdb Votes
1024,Dr. Eric Price,Winchester (2018),XXXX,3 Pdb Votes
1025,Sarah Winchester,Winchester (2018),INTJ,48 Pdb Votes
1026,Paul von Hartmann,Munich - The Edge of War,INTJ,4 Pdb Votes
1027,The Grand Duke of Owls,Rock-A-Doodle,INTJ,38 Pdb Votes
1028,Mrs. Wolfe,American Psycho (2000),INTJ,9 Pdb Votes
1029,Kathie Moffat,Out of the Past (1947),INTJ,12 Pdb Votes
1030,Major Jahed,The Warden (Sorkh-poost),INTJ,9 Pdb Votes
1031,Max Denbigh “C”,James Bond Film Series,INTJ,115 Pdb Votes
1032,Jorge,Encanto (2021),INTJ,61 Pdb Votes
1033,Angela Childs,Kimi (2022),INTJ,1 Pdb Vote
1034,Engin Bilgin,Yalancılar ve Mumları (The Liars & Their Candles),INTJ,1 Pdb Vote
1035,Meliha Celebi,Yalancılar ve Mumları (The Liars & Their Candles),INTJ,4 Pdb Votes
1036,Luang Phi Joey,The Holy Man (Luang Phi Teng),INTJ,3 Pdb Votes
1037,Joanna (Liz’s Friend),"Extremely Wicked, Shockingly Evil and Vile (2019)",INTJ,6 Pdb Votes
1038,Sir Henry Cole,Coda (2020),INTJ,8 Pdb Votes
1039,Konrads,Blizzard of Souls,INTJ,8 Pdb Votes
1040,Malik Kafur,Padmaavat (2018),INTJ,8 Pdb Votes
1041,Raghav Chetan,Padmaavat (2018),INTJ,5 Pdb Votes
1042,The Subway Peddler,The Wiz (1978),INTJ,9 Pdb Votes
1043,Edwin,Predators (2010),INTJ,14 Pdb Votes
1044,Mircalla Karnstein,The Vampire Lovers (1970),INTJ,5 Pdb Votes
1045,Lickboot,Tom and Jerry: The Movie,INTJ,16 Pdb Votes
1046,Wiedźma,Magnaci i Czarodzieje,XXXX,15 Pdb Votes
1047,Dr. Jocelyn Calder,Don’t Look Up (2021),INTJ,8 Pdb Votes
1048,Caribou,The Polar Express (2004),INTJ,2 Pdb Votes
1049,Thaddeus Stevens,Lincoln (2012),INTJ,1 Pdb Vote
1050,Leon Bronstein,The Trotsky (2009),INTJ,148 Pdb Votes
1051,Jan-Erik Widgren,Torment,INTJ,11 Pdb Votes
1052,Loretta Sage,The Lost City (2022),INTJ,13 Pdb Votes
1053,Hamlet,Rosencrantz & Guildenstern are Dead (1990),XXXX,1 Pdb Vote
1054,Guildenstern,Rosencrantz & Guildenstern are Dead (1990),INTJ,16 Pdb Votes
1055,Stephen Sondheim,"Tick, Tick... Boom!",INTJ,2 Pdb Votes
1056,Gabriel Kringle,Noelle,XXXX,21 Pdb Votes
1057,German gang chief,Taxi (1998),XXXX,8 Pdb Votes
1058,John More,The Master (2012),INTJ,26 Pdb Votes
1059,Joon-Ho,Watching,INTJ,1 Pdb Vote
1060,Creatures,Bird Box (2018),INTJ,6 Pdb Votes
1061,Ghost of Christmas Yet to Come,Scrooge (1970),INTJ,31 Pdb Votes
1062,The Dream,The Bad Batch,INTJ,15 Pdb Votes
1063,Peter Sidenius,A Fortunate Man (Lykke Per),INTJ,18 Pdb Votes
1064,Arturo,Madres paralelas (Parallel Mothers),INTJ,2 Pdb Votes
1065,Lapin,Chickenhare and the Hamster of Darkness,INTJ,4 Pdb Votes
1066,Lord Gray,Nanny McPhee and the Big Bang,INTJ,14 Pdb Votes
1067,Maddox Starr,Monster Family 2,INTJ,2 Pdb Votes
1068,Malik El-Djebena,A prophet (2009),INTJ,3 Pdb Votes
1069,Ida Sopanen,Onni von Sopanen (2006),ISFP,5 Pdb Votes
1070,Imhotep,Monster Family,INTJ,6 Pdb Votes
1071,Henry Davis,Raising Helen (2004),INTJ,10 Pdb Votes
1072,Kurt Stage,The 12th Man (2017),INTJ,9 Pdb Votes
1073,Moiraine Sedai,The Wheel Of Time (2021 TV series),INTJ,8 Pdb Votes
1074,The Event Horizon (The Demon possessing the ship),Event Horizon,INTJ,5 Pdb Votes
1075,Dr. Foot,Help! (1965),INTJ,11 Pdb Votes
1076,Luca,7 Prisoners (2021),INTJ,9 Pdb Votes
1077,Senior Inspector Lau Kin-ming,Infernal Affairs (2002),INTJ,8 Pdb Votes
1078,Tabata Kaede,"Blue, Painful, Fragile (2020)",INTJ,2 Pdb Votes
1079,Viscount Halifax,Darkest Hour (2017),XXXX,7 Pdb Votes
1080,Hikari Izumisawa,The Cinderella Addiction (2021),INTJ,1 Pdb Vote
1081,Jeffrey Wigand,The Insider (1999),INTJ,17 Pdb Votes
1082,Abu Hirawa,The Misfits (2021),INTJ,40 Pdb Votes
1083,Annabelle,Good Boys (2019),INTJ,8 Pdb Votes
1084,Monica,Eduardo and Monica (Eduardo e Mônica),INTJ,1 Pdb Vote
1085,Jenn Tompson,Hypnotic,INTJ,3 Pdb Votes
1086,Cha heon-tae,Take Off,INTJ,1 Pdb Vote
1087,Kiersten,Little Monsters (1989),INTJ,60 Pdb Votes
1088,Hwa-dam,Woochi: The Demon Slayer (2009),INTJ,20 Pdb Votes
1089,Daniel Page,Harry Potter Magic Awakened,INTJ,32 Pdb Votes
1090,William Bludworth,Final Destination 5 (2011),INTJ,24 Pdb Votes
1091,Michèle Leblanc,Elle (2016),INTJ,3 Pdb Votes
1092,Ramsley,The Haunted Mansion,INTJ,27 Pdb Votes
1093,Josephine Barry,Anne of Green Gables (1985),INTJ,23 Pdb Votes
1094,Gigi,The French Dispatch (2021),INTJ,35 Pdb Votes
1095,Blonde,Exam (2009),INTJ,5 Pdb Votes
1096,Wise Fish,Barbie: Fairytopia (2005),INTJ,10 Pdb Votes
1097,Liu Jian 'Johnny',Kiss Of The Dragon,INTJ,5 Pdb Votes
1098,Kōichi Nishi,The Bad Sleep Well (1960),INTJ,0
1099,Prince XII,Garfield: A Tail of Two Kitties,INTJ,0
1100,Simon Kelleher,One of us is Lying (Show),INTJ,162 Pdb Votes
1101,Dwarf,Don't Look Now,INTJ,1 Pdb Vote
1102,Pasha Antipov,Doctor Zhivago (1965),INTJ,10 Pdb Votes
1103,Sister Ruth,Black Narcissus (1947),INTJ,7 Pdb Votes
1104,Siwy,Psy,INTJ,2 Pdb Votes
1105,Schwester Lucipha,Der Wixxer,INTJ,1 Pdb Vote
1106,Melissa Bing,Swindle (2013),INTJ,18 Pdb Votes
1107,john,the room,INTJ,1 Pdb Vote
1108,Lieutenant Schrank,West Side Story (2021),INTJ,12 Pdb Votes
1109,Sir Robert de Thibouville,The Last Duel (2021),INTJ,23 Pdb Votes
1110,Crespin,The Last Duel (2021),INTJ,16 Pdb Votes
1111,Alfred Kralik,The Shop Around the Corner (1940),INTJ,48 Pdb Votes
1112,Sam Meehan (Carter),Truth Or Dare (2018),INTJ,1 Pdb Vote
1113,Hester of Ravenswood,The School for Good and Evil,INTJ,8 Pdb Votes
1114,Marie,Atarrabi & Mikelats,INTJ,5 Pdb Votes
1115,"Lyudmila ""Lyuda"" Da",Dear Comrades!,INTJ,237 Pdb Votes
1116,Bernhard,The Turin Horse (2011),INTJ,4 Pdb Votes
1117,Jung Ji-Woo,Love and Leashes,INTJ,25 Pdb Votes
1118,Gandalf,The Hobbit (1977),INTJ,1 Pdb Vote
1119,Sara Johnson,Save the Last Dance,INTJ,18 Pdb Votes
1120,Vincent Malek,The Backpacker,INTJ,20 Pdb Votes
1121,Juliet Lowe,Nocturne,INTJ,1 Pdb Vote
1122,Deepak Sehgal,Pink (2016),INTJ,9 Pdb Votes
1123,Zhou Yu,red cliff (2008),INTJ,1 Pdb Vote
1124,Don John,Much Ado About Nothing (1993),INTJ,90 Pdb Votes
1125,Elijah Muhammad,Malcolm X (1992),INTJ,1 Pdb Vote
1126,Eva,Chatroom,INTJ,44 Pdb Votes
1127,Yûsuke Kafuku,Drive My Car,INTJ,4 Pdb Votes
1128,Rose,Rose Plays Julie (2019),INTJ,3 Pdb Votes
1129,Gabriel,Malignant (2021),INTJ,1 Pdb Vote
1130,Emily,World of Tomorrow (Franchise),INTJ,9 Pdb Votes
1131,Joe McAndrew,In the Name of the Father (1993),INTJ,5 Pdb Votes
1132,Michèle Leblanc,Elle,INTJ,10 Pdb Votes
1133,Brandy,SLC Punk! (1998),INTJ,6 Pdb Votes
1134,Seiya Ichijo,Kaiji2: The Game of Reclaiming Life,INTJ,12 Pdb Votes
1135,Tamsin,My Summer of Love (2004),INTJ,16 Pdb Votes
1136,Frankie,Frankie and Johnny (1991),INTJ,2 Pdb Votes
1137,Fox,The Green Knight,INTJ,2 Pdb Votes
