,char,movie,mbti,votes
758,Boss,The Face of Another (1966),XXXX,1 Pdb Vote
759,Jung Jae Ho,The Point Men (2023),XXXX,2 Pdb Votes
760,Ichijo-san,Sadako DX (2022),ENFJ,1 Pdb Vote
761,Vick,RPG - Fênix Negra,XXXX,6 Pdb Votes
762,The Manager,"Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003) (インターステラ5555, Intāsutera Fō Faibu, ""Four Five"")",ENFJ,12 Pdb Votes
763,Lena Krylova,Carnival Night (1956),ENFJ,6 Pdb Votes
764,The Prime Minister of Malaysia “Hasan”,Zoolander (2001),ENFJ,2 Pdb Votes
765,Wolf,Horror,ENFJ,1 Pdb Vote
766,Marion,Die Feuerzangenbowle (1944),XXXX,117 Pdb Votes
767,Payakan,Avatar (Franchise),ENFJ,5 Pdb Votes
768,Linda Matthews,Violent Night,ENFJ,18 Pdb Votes
769,Harry Huffman,Scrooge: A Christmas Carol (2022),ENFJ,16 Pdb Votes
770,Bob Cratchit,Scrooge: A Christmas Carol (2022),ENFJ,39 Pdb Votes
771,Ghost of Christmas Present,Scrooge: A Christmas Carol (2022),ENFJ,11 Pdb Votes
772,Isabel Fezziwig,Scrooge: A Christmas Carol (2022),ENFJ,6 Pdb Votes
773,Ignacio Sandoval,Santa Vs Reyes (2022),ENFJ,6 Pdb Votes
774,Baltasar,Santa Vs Reyes (2022),ENFJ,2 Pdb Votes
775,Don Gregorio ,La lengua de las mariposas (Butterfly),XXXX,89 Pdb Votes
776,Wood Sprite,Guillermo del Toro’s Pinocchio,ENFJ,3 Pdb Votes
777,Chloe,Bevery Hills Chihuahua 2,ENFJ,3 Pdb Votes
778,Oprah Winfrey,Weird: The Al Yankovic Story (2022),ENFJ,3 Pdb Votes
779,Jon “Bermuda” Schwartz,Weird: The Al Yankovic Story (2022),ENFJ,8 Pdb Votes
780,Emad,The Swimmers (2022),XXXX,3 Pdb Votes
781,Pastor Cyrus Miller,Fear Street (Franchise),XXXX,1 Pdb Vote
782,Adrian,The Tribes Of Palos Verdes (2017),ENFP,1 Pdb Vote
783,William Birkin,Resident Evil: Welcome to Raccoon City,XXXX,8 Pdb Votes
784,Becky Scott,View Askewniverse,ENFJ,3 Pdb Votes
785,Capri,Darby and the Dead,XXXX,4 Pdb Votes
786,Ahn Jung Geun,Hero (2022),ENFJ,8 Pdb Votes
787,Tzadok,The Possession,ENFJ,2 Pdb Votes
788,Delilah,Homeward Bound (1993),ENFJ,4 Pdb Votes
789,Bob Seaver,Homeward Bound (1993),ENFJ,1 Pdb Vote
790,Leonato,Much Ado About Nothing (1993),XXXX,8 Pdb Votes
791,Kathy Brennan,The Kitchen (2019),XXXX,5 Pdb Votes
792,Czar Nicholas II of Russia,Anastasia (1997),ENFJ,13 Pdb Votes
793,Keira,STARFALL (2022),ENFJ,27 Pdb Votes
794,Ted,The Menu,ENFJ,1 Pdb Vote
795,Ray,Lake Mungo,XXXX,1 Pdb Vote
796,Meenas Mother,Sing (Franchise),ENFJ,1 Pdb Vote
797,Lupita Nyong’o’s character (TBA),A Quiet Place: Day One (2024),XXXX,6 Pdb Votes
798,Hobblegrunt,How to Train Your Dragon (Franchise),ENFJ,11 Pdb Votes
799,Valka's Bewilderbeast,How to Train Your Dragon (Franchise),XXXX,0
800,Torch,How to Train Your Dragon (Franchise),ENFJ,3 Pdb Votes
801,"Tony ""Duke"" Evers",Rocky,ENFJ,5 Pdb Votes
802,Buddy Christ,View Askewniverse,ENFJ,7 Pdb Votes
803,Angelina,Christmas With You (2022),ENFJ,3 Pdb Votes
804,Saiwa,My Father's Dragon (2022),ENFJ,10 Pdb Votes
805,Avy Russell,Falling for Christmas (2022),ENFJ,11 Pdb Votes
806,Sonia,The Invisible Guest (Contratiempo; 2016),XXXX,1 Pdb Vote
807,Z'Oiseou,Vide Noir,ENFJ,2 Pdb Votes
808,Brad Baxter,"Lights, Camera, Christmas!",ENFJ,2 Pdb Votes
809,Victor Fair,conjuring: The Beyond,XXXX,1 Pdb Vote
810,Diana Morgan,Sweet Girl (2021),ENFJ,2 Pdb Votes
811,Sarah Chapman,Enola Holmes (2020),ENFJ,89 Pdb Votes
812,Victoria Watkins,A Cure for Wellness,ENFJ,4 Pdb Votes
813,2022: Moses Event,Versões de Dan,ENFJ,26 Pdb Votes
814,2021: A Misunderstood Romantic,Versões de Dan,ENFJ,24 Pdb Votes
815,Estereótipo de Dan,Versões de Dan,ENFJ,14 Pdb Votes
816,Onaconda Farr,Star Wars,ENFJ,6 Pdb Votes
817,Fran,Sissy (2022),XXXX,1 Pdb Vote
818,Doctor Barbie,Barbie (2023),ENFJ,62 Pdb Votes
819,Mrs. Sawyer,Heathers (1989),XXXX,5 Pdb Votes
820,Father Quinn,Prey for the Devil (2022),XXXX,13 Pdb Votes
821,Saoirse O'Connor,Let's Play Some Mafia (2022),ENFJ,4 Pdb Votes
822,Silvia Strassera,"Argentina, 1985",ENFJ,5 Pdb Votes
823,Luis Moreno Ocampo,"Argentina, 1985",ENFJ,8 Pdb Votes
824,Kalle,Royalteen,ENFJ,6 Pdb Votes
825,Doğan ,İkimizin Yerine,XXXX,1 Pdb Vote
826,Yaya,Triangle of Sadness (2022),ENFJ,89 Pdb Votes
827,Francine Lami,Matthias & Maxime (2019),ENFJ,2 Pdb Votes
828,Sayuri Nanjo,Snake Girl and the Silver-Haired Witch,XXXX,1 Pdb Vote
829,Verbéna,"Vili, a veréb (Willy the Sparrow)",XXXX,1 Pdb Vote
830,Sunny,The Perfumier,ENFJ,2 Pdb Votes
831,Nathan Macha,Let's Play Some Mafia (2022),ENTP,4 Pdb Votes
832,Perla,The Little Mermaid (2023 film),ENFJ,2 Pdb Votes
833,God,Bad angel,ENFJ,4 Pdb Votes
834,Gretel,Hoodwinked! (2005),ENFJ,4 Pdb Votes
835,Hansel,Hoodwinked! (2005),ENFJ,9 Pdb Votes
836,William Wilberforce,Amazing Grace (2006),ENFJ,5 Pdb Votes
837,Arulmozhi Varman (Ponniyin Selvan),Ponniyin Selvan (2022-23),ENFJ,17 Pdb Votes
838,Oscar Novak,Three To Tango (1999),ENFJ,3 Pdb Votes
839,Gabriella,The Little Mermaid (1989),ENFJ,8 Pdb Votes
840,Dudley,The Little Mermaid (1989),ENFJ,2 Pdb Votes
841,Dania Rei,Lost,ENFJ,5 Pdb Votes
842,Cheryl Deakins,Tag (2018),XXXX,3 Pdb Votes
843,Mrs. Jenny Vandeleur ,Sherlock Holmes case of the silk stocking (film),XXXX,1 Pdb Vote
844,Gabrielle Valladon,The Private Life Of Sherlock Holmes (1970 film),XXXX,1 Pdb Vote
845,Seiji Kirahara,High and Low,ENFJ,8 Pdb Votes
846,Karin,Speak No Evil (2022),ENFJ,3 Pdb Votes
847,Chip Hardy,Sassy Pants 2012,ENFJ,7 Pdb Votes
848,Lisa,Orgazmo (1997),XXXX,2 Pdb Votes
849,Sarah Fenn,Shooter,XXXX,1 Pdb Vote
850,Orion Maxwell,A Cuban Girl's Guide to Tea and Tomorrow,XXXX,8 Pdb Votes
851,Sarah Gardner,Storks (2016),ENFJ,8 Pdb Votes
852,Ms. Hart,Mr. Harrigan's Phone,ENFJ,28 Pdb Votes
853,Nancy Tremaine,Disenchanted (2022),XXXX,2 Pdb Votes
854,Karl,Freaks: You're One of Us,ENFJ,20 Pdb Votes
855,Samar Anand ,Jab Tak Hai Jaan (2012),ENFJ,4 Pdb Votes
856,Nate Cox,Walk Hard: The Dewey Cox Story (2007),XXXX,2 Pdb Votes
857,Amrita aka Jal Astra,Brahmāstra: Part One – Shiva,ENFJ,1 Pdb Vote
858,Arthur Holmwood,Bram Stoker's Dracula (1992),XXXX,30 Pdb Votes
859,Julie,Love in the Villa (2022),ENFJ,3 Pdb Votes
860,Jenna,The Last Kiss (2006),ENFJ,4 Pdb Votes
861,Ivanhoe,Ivanhoe (1952),XXXX,3 Pdb Votes
862,Cascade,The Great Wolf Pack: A Call to Adventure,ENFJ,3 Pdb Votes
863,"Aloysius ""Wishes"" Otter",The Great Wolf Pack: A Call to Adventure,ENFJ,6 Pdb Votes
864,Jesus,The Bible Collection,ENFJ,5 Pdb Votes
865,David,The Bible Collection,ENFJ,1 Pdb Vote
866,Lionel,Mailboxes (2019),ENFJ,1 Pdb Vote
867,Pak Harfan,Laskar Pelangi (The Rainbow Troops),ESFJ,10 Pdb Votes
868,Bruun,The Hunt (Jagten; 2012),ENFJ,27 Pdb Votes
869,The Djinn,Three Thousand Years of Longing (2022),ENFJ,13 Pdb Votes
870,Madelyn Dinkley,Scooby Abracadabra doo!,ENFJ,15 Pdb Votes
871,Ken,The Incredible Two Headed Transplant (1971),ENFJ,2 Pdb Votes
872,Ben Cappadora/ Sam,The Deep End Of The Ocean,ENFJ,3 Pdb Votes
873,Buffalo Bill Cody,Annie Get Your Gun (1950),ENFJ,1 Pdb Vote
874,Milly Stephenson,The Best Years of Our Lives (1946),XXXX,5 Pdb Votes
875,Veda Pierce,Mildred Pierce (1945),ENFJ,4 Pdb Votes
876,Andrea De Sanctis,Smetto quando voglio (I can quit whenever I want),XXXX,1 Pdb Vote
877,Storsh,Seven Stages to Achieve Eternal Bliss (2018),ENTP,1 Pdb Vote
878,Father,Tomboy (2011),ENFJ,2 Pdb Votes
879,Chico,Abe,ENFJ,5 Pdb Votes
880,Fluke Weerayut,Ed.so family,ENFJ,2 Pdb Votes
881,Lucie Manette,A Tale of Two Cities (1935),ENFJ,10 Pdb Votes
882,Anne Stanton,All the King's Men (1949),ENFJ,48 Pdb Votes
883,Jake,Look Both Ways,ENFJ,3 Pdb Votes
884,Yumna,Battle of Surabaya (2014),ENFJ,1 Pdb Vote
885,Lady Bellaston,Tom Jones (1963),XXXX,3 Pdb Votes
886,Jenny Johnson,My Super Ex Girlfriend (2006),XXXX,13 Pdb Votes
887,Aomm Wanpen,Ed.so family,ENFJ,1 Pdb Vote
888,Sümbül,Gönül,XXXX,5 Pdb Votes
889,Accordion Dude,Encanto (2021),ENFJ,6 Pdb Votes
890,Ann Gentry,The Baby (1973),ENFJ,14 Pdb Votes
891,José,Encanto (2021),ENFJ,11 Pdb Votes
892,Mia Medina,The Taking of Deborah Logan (2014),XXXX,6 Pdb Votes
893,"Chaitanya Krishna Makineni ""Bobby""",Dear Comrade,XXXX,4 Pdb Votes
894,Dennis Rafkin,Thirteen Ghosts (2001),XXXX,5 Pdb Votes
895,Isabel,D1ARIE,ENFJ,3 Pdb Votes
896,King Philipe II of Spain,Bill(2015),ENFJ,4 Pdb Votes
897,Anna,A Million Ways To Die in The West,XXXX,4 Pdb Votes
898,Jane,Brother of the Year,XXXX,4 Pdb Votes
899,Hendra,Satan's Slaves (Franchise),ENFJ,0
900,Oh Soo Jeong (Juror#7),Juror 8,ENFJ,1 Pdb Vote
901,Mary Jo Wright (Miss Texas),Miss Congeniality franchise,ENFJ,6 Pdb Votes
902,Jo Henninger,The Forgiven,ENFJ,9 Pdb Votes
903,Henrietta Musgrove,Persuasion (2022),ENFJ,2 Pdb Votes
904,Leo Grande ,"Good luck to you, Leo Grande",ENFJ,22 Pdb Votes
905,Pink Lightsaber,Star Wars: Lightsabers,ENFJ,11 Pdb Votes
906,Angel Gold Sun,Snowball Butterfly,ENFJ,3 Pdb Votes
907,Snowball Butterfly Round,Snowball Butterfly,ENTP,6 Pdb Votes
908,Security Guard,Fred: The Movie,ENFJ,4 Pdb Votes
909,Orestis,Landscape in the mist (1988),ENFJ,5 Pdb Votes
910,Captain Pineapple,Captain Pineapple,ENFJ,6 Pdb Votes
911,Duke,Fritz The Cat,ENFJ,26 Pdb Votes
912,Shu,"Dragon Ball: Fight Son Goku, Win Son Goku",ENFJ,4 Pdb Votes
913,Tom,Amsterdam (2022),ENFJ,30 Pdb Votes
914,Paul,Amsterdam (2022),XXXX,1 Pdb Vote
915,Thorn,King Knight,XXXX,1 Pdb Vote
916,Simuel,Soul Food,ENFJ,3 Pdb Votes
917,Boyd,Trumpet of The Swan (2001),ENFJ,1 Pdb Vote
918,King Ghezo,The Woman King (2022),ENFJ,22 Pdb Votes
919,Sera,Leaving Las Vegas (1995),ENFJ,6 Pdb Votes
920,Doc,Spycies,ENFJ,6 Pdb Votes
921,Biker,Despicable Me (Franchise),ENFJ,51 Pdb Votes
922,Svengeance,Despicable Me (Franchise),ESFJ,3 Pdb Votes
923,Master Chow,Despicable Me (Franchise),ENFJ,43 Pdb Votes
924,Otto,Despicable Me (Franchise),ENFJ,177 Pdb Votes
925,Jonathan Brisby,The Secret of NIMH (1982),ENFJ,3 Pdb Votes
926,Regional Manager Vader (Auralnauts cannon),Auralnauts Star Wars Cannon,ENFJ,4 Pdb Votes
927,Laser Commander,Auralnauts Star Wars Cannon,ENFJ,2 Pdb Votes
928,Duke Dirtfarmer,Auralnauts Star Wars Cannon,ENFJ,2 Pdb Votes
929,Padme (auralnauts cannon),Auralnauts Star Wars Cannon,ENFJ,2 Pdb Votes
930,Dirk Laser Master,Auralnauts Star Wars Cannon,ENFJ,4 Pdb Votes
931,Stepan,Beanpole (2019),ENFJ,10 Pdb Votes
932,Dr. Sheila Gamble,The Other Guys,ENFJ,4 Pdb Votes
933,Angkasa,Nanti Kita Cerita tentang Hari Ini,ENFJ,2 Pdb Votes
934,Zeynep,Yanımda Kal,ENFJ,4 Pdb Votes
935,Steff Drayton,The Mist (2007),XXXX,4 Pdb Votes
936,Sofia Herrera,Father of the Bride (2022),XXXX,1 Pdb Vote
937,Sayaka,37 Seconds (2020),XXXX,2 Pdb Votes
938,Paul McCartney,Two of Us,ENFJ,2 Pdb Votes
939,Jahash,Dofus the Movie: Julith,ENFJ,44 Pdb Votes
940,Rowan Aldren,Not Okay (2022),ENFJ,9 Pdb Votes
941,Leo Macías,The Flower of My Secret,XXXX,2 Pdb Votes
942,Steven Reign,Rush Hour (Franchise),ENFJ,4 Pdb Votes
943,A,Every Day (2018),ENFJ,6 Pdb Votes
944,Shug Avery,The Color Purple (2023),ENFJ,9 Pdb Votes
945,Undead Inhabitants,Corpse Bride (2005),ENFJ,2 Pdb Votes
946,Mona's Gray Dad,An Invisible Sign (2010),ENFJ,4 Pdb Votes
947,Mr. Baily,Good Burger (1997),XXXX,3 Pdb Votes
948,The Queen,The Land of Good Children (2013),ENFJ,8 Pdb Votes
949,Terry ,Why Did I Get Married?,ENFJ,8 Pdb Votes
950,Richard White,Superman Returns (2006),ENFJ,8 Pdb Votes
951,Stacey,Odd Girl Out (2005),ENFJ,1 Pdb Vote
952,Valerie,Three Months,ENFJ,1 Pdb Vote
953,Fleetwood Zach,Love & Gelato (2022),ENFJ,2 Pdb Votes
954,Miia,Heavy Trip (2018),ENFJ,3 Pdb Votes
955,Pamela Courson,The Doors (1991),ENFJ,8 Pdb Votes
956,Peter Spencer,The Grudge(2020),ENFJ,6 Pdb Votes
957,Molly Weasley II,Swingverse,ENFJ,2 Pdb Votes
958,Siân James,Pride,ENFJ,4 Pdb Votes
959,Mike,World's Greatest Dad (2009),ENFJ,4 Pdb Votes
960,Tommy Tyler,Edge of the City (1957),ENFJ,12 Pdb Votes
961,Husband,Fulled,ENFJ,6 Pdb Votes
962,Regina Cadena,Sonata (2013),ENFJ,3 Pdb Votes
963,Ana Caraway,Hollywood Stargirl,XXXX,1 Pdb Vote
964,Angeliki,The Man with the Answers,ENFJ,9 Pdb Votes
965,Ayesha Mehra,Dil Dhadakne Do,ENFJ,15 Pdb Votes
966,Oh Dong Gyoon,The Roundup (2022),XXXX,1 Pdb Vote
967,Josh,EMO The Musical (2016),ENFJ,19 Pdb Votes
968,Thomas Barclay,P2 (2007),ENFJ,13 Pdb Votes
969,Kyung Hee,The Witch: Part 2. The Other One,ENFJ,2 Pdb Votes
970,Patrick,Martha Marcy May Marlene,INFJ,2 Pdb Votes
971,Ally Loman,Bruce Almighty (2003),ENFJ,2 Pdb Votes
972,Tony Bennett,Bruce Almighty (2003),ENFJ,57 Pdb Votes
973,Neiderflyer,Angry Birds: Summer Madness (2022),ENFJ,22 Pdb Votes
974,Zipper,Chip 'n Dale Rescue Rangers (2022),ENFJ,2 Pdb Votes
975,Paul Marshall,Pawn Sacrifice,ENFJ,25 Pdb Votes
976,Lola Alvarez,A Perfect Pairing,ENFJ,29 Pdb Votes
977,Riley's Mom's Sadness,Inside Out (Franchise),ENFJ,8 Pdb Votes
978,Travis Sanders,The Game Plan (2007),ENFJ,10 Pdb Votes
979,Monique Vasquez,The Game Plan (2007),ENFJ,3 Pdb Votes
980,The Candy Man,Willy Wonka and the Chocolate Factory (1971),ENFJ,2 Pdb Votes
981,Anne,Man of the House,ENFJ,8 Pdb Votes
982,Pob,Dew (2019),ENFJ,1 Pdb Vote
983,Kahina,Papicha,ENFJ,35 Pdb Votes
984,Bri Balbo (Bri Luvs),Senior Year,ENFJ,4 Pdb Votes
985,Randa's client,Much Loved (2015),ENFJ,19 Pdb Votes
986,June,Love of the Siam (2007),ENFJ,6 Pdb Votes
987,Benji,The East (2013),ENFJ,3 Pdb Votes
988,Kabir Nayak,Dhamaal (2007),XXXX,4 Pdb Votes
989,Leona,Cannibal Girls (1973),ENFJ,4 Pdb Votes
990,Judy Lyons,The Clique,ENFJ,3 Pdb Votes
991,Chris Abeley,The Clique,XXXX,1 Pdb Vote
992,Laurie,Coherence,ENFJ,1 Pdb Vote
993,Kingsley Stewart,INLAND EMPIRE (2006),ENFJ,13 Pdb Votes
994,Gavin Keller,Fireproof (2008),ENFJ,18 Pdb Votes
995,Evgeny Nikolaevich Nekrasov,Chikatilo,ENFJ,16 Pdb Votes
996,David,The Invitation (2015),ENFJ,2 Pdb Votes
997,Chris Nielsen,What Dreams May Come,ENFJ,3 Pdb Votes
998,Eddie Pain,Future-Kill,ENFJ,0
999,Jessica ,Deadly Detention,ENFJ,0
1000,Kristóf,BÚÉK! (2018),ENFJ,8 Pdb Votes
1001,Jean,Les crevettes pailletées,ENFJ,5 Pdb Votes
1002,Derek,Agent Cody Banks,ENFJ,2 Pdb Votes
1003,Natalie Connors,Agent Cody Banks,ENFJ,6 Pdb Votes
1004,Sang Hyeon,Broker,ENFJ,2 Pdb Votes
1005,Tom Platt,The Last Days of Disco (1998),ENFJ,35 Pdb Votes
1006,Nacho,365 Days (2020),ENFJ,2 Pdb Votes
1007,Lavagirl,The Adventure of Sharkboy and Lavagirl,ENFJ,4 Pdb Votes
1008,Doctor Jim Pomatter,Waitress,ENFJ,3 Pdb Votes
1009,Mary,Marfa Girl,ENFJ,4 Pdb Votes
1010,Cassidy,Sorority Row (2009),ENFJ,7 Pdb Votes
1011,"Laura the ""try hard"" mom",48 Christmas Wishes,ENFJ,8 Pdb Votes
1012,Roger,It Takes Two,ENFJ,1 Pdb Vote
1013,Lisa Spinelli,The Kindergarten Teacher,ENFJ,1 Pdb Vote
1014,Suwa Hiroto,Orange (2015),ENFJ,11 Pdb Votes
1015,Nellie Brie,An American Tail (1986),XXXX,8 Pdb Votes
1016,Farkhondeh,A Hero / Ghahreman,ENFJ,5 Pdb Votes
1017,Broken Arm Guy,Encanto (2021),ENFJ,13 Pdb Votes
1018,Town Kid #4,Encanto (2021),XXXX,6 Pdb Votes
1019,Psilene,"Ó Paí, Ó (Look at this)",ENFJ,6 Pdb Votes
1020,Miss Caroline,Little Monsters (2019),ENFJ,4 Pdb Votes
1021,Woody,How to Eat Fried Worms (2006),ENFJ,1 Pdb Vote
1022,Bluebelle,Bambi (1942),ENFJ,34 Pdb Votes
1023,Lea Jones,Let's Play Some Mafia (2022),ENFP,5 Pdb Votes
1024,Vivienne Beaumier,White Bird: A Wonder Story (Movie),XXXX,3 Pdb Votes
1025,Tate Walker,Where the Crawdads Sing (Movie),ENFJ,12 Pdb Votes
1026,Corta-El-Rollo-Man,Jagger Royale,ENFJ,16 Pdb Votes
1027,Sean Knox,The Bubble (2022),XXXX,1 Pdb Vote
1028,Carol Cobb,The Bubble (2022),ENFJ,7 Pdb Votes
1029,Don Wallace,Slaughterhouse Rulez (2018),ENFJ,22 Pdb Votes
1030,Khatana,Rockstar (2011),ENFJ,7 Pdb Votes
1031,Barbie,Barbie: Video Game Hero,ENFJ,4 Pdb Votes
1032,Da,4Kings,ENFJ,2 Pdb Votes
1033,Susan Hatch,Homefront (2013),ENFJ,7 Pdb Votes
1034,Mikhail Miloradovich / Михаил Милорадович,Union Of Salvation / Союз Спасения (2019),ENFJ,9 Pdb Votes
1035,Bear Claw,Jeremiah Johnson,ENFJ,1 Pdb Vote
1036,Vera Baker,Rat Race (2001),ENFJ,5 Pdb Votes
1037,Tracy Faucet,Rat Race (2001),ENFJ,42 Pdb Votes
1038,Shagun Sathe,Simmba (2018),XXXX,6 Pdb Votes
1039,Charles Van Doren,Quiz Show (1994),ENFJ,8 Pdb Votes
1040,Greg,Bodies Bodies Bodies,ENFJ,2 Pdb Votes
1041,Calvin Khumalo,Silverton Siege,ENFJ,9 Pdb Votes
1042,Jessica Hayes,Bird Box (2018),ENFJ,2 Pdb Votes
1043,Huenchur,Nahuel y el libro mágico,ENFJ,7 Pdb Votes
1044,Eli Porter,Children of the Corn (1984),ENFJ,4 Pdb Votes
1045,Denise,Being Flynn (2012),ENFJ,3 Pdb Votes
1046,The Great Leslie,The Great Race (1965),ENFJ,20 Pdb Votes
1047,Brian McCaffrey,Backdraft (1991),ENFJ,6 Pdb Votes
1048,Benjamin Kapanay,Blood Diamond (2006),ENFJ,1 Pdb Vote
1049,Sister Helley,Wendell and Wild,ENFJ,6 Pdb Votes
1050,Iris,Beyond The Darkness (1979),ENFJ,6 Pdb Votes
1051,Thomas Wayne,The Dark Knight,ENFJ,6 Pdb Votes
1052,Rose Lindsey,Don't Tell Mom The Babysitter's Dead (1991),ENFJ,1 Pdb Vote
1053,Beast,The Hills Have Eyes (1977),ENFJ,1 Pdb Vote
1054,Lou,Cats & Dogs,ENFJ,1 Pdb Vote
1055,Ginny,I Want You Back (2022),ENFJ,1 Pdb Vote
1056,Ginny,Moonshot (2022),ENFJ,1 Pdb Vote
1057,Senator Rutledge,Shoot 'Em Up (2007),ENFJ,1 Pdb Vote
1058,District 4,Tales Of The Hunger Games (TOTHG),XXXX,1 Pdb Vote
1059,Maud,Ma nuit chez Maud,ENFJ,1 Pdb Vote
1060,Kyan Johnes,Tales Of The Hunger Games (TOTHG),ENFJ,1 Pdb Vote
1061,Devon Jimeneze,Tales Of The Hunger Games (TOTHG),ENFJ,1 Pdb Vote
1062,Pannitella Skillane,Tales Of The Hunger Games (TOTHG),ENFJ,1 Pdb Vote
1063,Finnick Odair Jr,Tales Of The Hunger Games (TOTHG),ENFJ,5 Pdb Votes
1064,Solina Larson,Tales Of The Hunger Games (TOTHG),ENFJ,9 Pdb Votes
1065,Nette Charles,Tales Of The Hunger Games (TOTHG),ENFJ,20 Pdb Votes
1066,Leda,Bara no Sōretsu / Funeral Parade of Roses (1969),ENFJ,4 Pdb Votes
1067,Madge Nelson,Despicable Me (Franchise),ENFJ,121 Pdb Votes
1068,Ash,No Exit,XXXX,7 Pdb Votes
1069,Alicia West,Black and Blue,ENFJ,2 Pdb Votes
1070,Robaire,Turning Red (2022),ENFJ,29 Pdb Votes
1071,Zeena Krumbein,Nightmare Alley (2021),XXXX,2 Pdb Votes
1072,Angelo il matto,L'apetta Giulia e la Signora Vita (2003),ENFJ,2 Pdb Votes
1073,Barbie,Barbie: Spy Squad,ENFJ,5 Pdb Votes
1074,Carolinus,The Flight Of Dragons (1982),ENFJ,25 Pdb Votes
1075,Mats,Force Majeure (2014),ENFJ,13 Pdb Votes
1076,Mira Jones,Blacklight,ENFJ,4 Pdb Votes
1077,Melody,The Texas Chainsaw Massacre (Franchise),ENFJ,13 Pdb Votes
1078,Kitty,Where is Anne Frank,ENFJ,14 Pdb Votes
1079,Father Edward Flanagan,Boys Town,ENFJ,28 Pdb Votes
1080,Tokio Tatsukawa,Crows Zero (2007),ENFJ,22 Pdb Votes
1081,Stephanie Speck,Short Circuit (1986),ENFJ,3 Pdb Votes
1082,Skylar,The In Between (2022),ENFJ,8 Pdb Votes
1083,Kat Valdez,Marry Me (2022),ENFJ,8 Pdb Votes
1084,Mamie,Il bisbetico domato (The Taming of the Scoundrel),XXXX,2 Pdb Votes
1085,Joshua Newman,STRIVE,ENFJ,8 Pdb Votes
1086,"Zachary Wolf ""Wolfy",STRIVE,ENFJ,6 Pdb Votes
1087,Netra jaisingh,Thappad (2020),ENFJ,19 Pdb Votes
1088,Santa,Rudolph the Red-Nosed Reindeer (1998),ENFJ,5 Pdb Votes
1089,Zoey,Rudolph the Red-Nosed Reindeer (1998),ENFJ,4 Pdb Votes
1090,Vida,To Wong Foo Thanks For Everything,ENFJ,9 Pdb Votes
1091,Grandma Wu,Wendy Wu: Homecoming Warrior (2006),XXXX,8 Pdb Votes
1092,Tsumugi,Girls' Encounter,ENFJ,8 Pdb Votes
1093,Krishna (Yadav),OMG - Oh My God!,ENFJ,2 Pdb Votes
1094,James Lansome,First Daughter (2004),XXXX,10 Pdb Votes
1095,Jack Stoneman,Iron Will (1994),ENFJ,11 Pdb Votes
1096,Ann Patterson,Dream House,ENFJ,2 Pdb Votes
1097,Carole,Heavy Traffic (1973),ENFJ,0
1098,Shunsuke Kobayashi,Ju-On(Franchise),XXXX,0
1099,Jerry,Youth in Revolt,ENFJ,0
1100,Judah,Joseph: King of Dreams,ENFJ,3 Pdb Votes
1101,Keith Hall,Swinging Safari,ENFJ,1 Pdb Vote
1102,Quinton Hasland,The Fallout,ENFJ,22 Pdb Votes
1103,Michael Lang,Taking Woodstock,ENFJ,3 Pdb Votes
1104,Wilma,Taking Woodstock,ENFJ,2 Pdb Votes
1105,Blaiz(weed smoking girlfriend #1),3 weed smoking girlfriends,ENFJ,2 Pdb Votes
1106,A.L.,Meatballs (1979),ENFJ,10 Pdb Votes
1107,Shola,The King's Man,ENFJ,4 Pdb Votes
1108,Eric McGowen,The Karate Kid (Franchise),ENFJ,1 Pdb Vote
1109,Mary Griffith,Prayers for Bobby,ENFJ,1 Pdb Vote
1110,Dudley Beecham,Christmas in Connecticut (1945),ENFJ,12 Pdb Votes
1111,Susan Karimi,The Warden (Sorkh-poost),ENFJ,13 Pdb Votes
1112,Lance,Licorice Pizza,ENFJ,2 Pdb Votes
1113,Dr. Phillip Crumble,"Girl, Interrupted (1999)",ENFJ,2 Pdb Votes
1114,Kathleen,Brazen (2022),XXXX,6 Pdb Votes
1115,Grace Miller,Brazen (2022),ENFJ,12 Pdb Votes
1116,Rama,Photocopier,ENFJ,4 Pdb Votes
1117,Molly Kloepfer,"Extremely Wicked, Shockingly Evil and Vile (2019)",ENFJ,18 Pdb Votes
1118,Rick Macci,King Richard (2021),ENFJ,1 Pdb Vote
1119,Paul,Coda (2020),XXXX,8 Pdb Votes
1120,Edgars Vanags,Blizzard of Souls,ENFJ,8 Pdb Votes
1121,Bonnie,Animals United (2010),ENFJ,22 Pdb Votes
1122,Rani Padmaavati,Padmaavat (2018),ENFJ,26 Pdb Votes
1123,Hugh Legat,Munich - The Edge of War,ENFJ,34 Pdb Votes
1124,Alfonso,Sing (Franchise),ENFJ,2 Pdb Votes
1125,Ernst Lossa,Fog in August (2016),ENFJ,8 Pdb Votes
1126,The mirror,Oculus (2013),ENFJ,2 Pdb Votes
1127,Brick,Seal Team (2021),ENFJ,2 Pdb Votes
1128,Riani,5 cm,ENFJ,1 Pdb Vote
1129,Sheriff Rascal Lebeaux,Pass the Ammo (1988),ENFJ,1 Pdb Vote
1130,Darla Porter,Pass the Ammo (1988),ENFJ,6 Pdb Votes
1131,Ikal,Laskar Pelangi (The Rainbow Troops),ENFJ,2 Pdb Votes
1132,Jennifer Strange,The Last Dragonslayer (2016),ENFJ,7 Pdb Votes
1133,Pa,Belfast,ENFJ,11 Pdb Votes
