,char,movie,mbti,votes
760,Leo Szilard,Oppenheimer (2023),XXXX,5 Pdb Votes
761,Hiroshi Midorikawa,Shin Kamen Rider,INFJ,4 Pdb Votes
762,Ichiro Midorikawa,Shin Kamen Rider,INFJ,10 Pdb Votes
763,Lloyd Hart,The Roaring Twenties (1939),XXXX,3 Pdb Votes
764,Father Lankester Merrin (Dominion/The beginning),The Exorcist (1973),INFJ,13 Pdb Votes
765,The Crow,The Crow (1994),INFJ,25 Pdb Votes
766,Senate aide,Oppenheimer (2023),INFJ,2 Pdb Votes
767,Anna,Bird Box Barcelona (2023),ENFJ,18 Pdb Votes
768,Sebastián,Bird Box Barcelona (2023),INFJ,1 Pdb Vote
769,Dele,Plane,XXXX,3 Pdb Votes
770,Debraj Sahai,Black (2005),INFJ,2 Pdb Votes
771,Chia,1700s ft,INFJ,9 Pdb Votes
772,Young Afton,1700s ft,INFJ,45 Pdb Votes
773,Niels Bohr,Oppenheimer (2023),INFJ,6 Pdb Votes
774,Seth Neddermeyer,Oppenheimer (2023),INFJ,6 Pdb Votes
775,John Pendleton ,Pollyanna (1920),XXXX,7 Pdb Votes
776,Katherine Ballard,Sound of Freedom (2023),INFJ,5 Pdb Votes
777,Green flor,Javier: el Despertar de Poruni,INFJ,1 Pdb Vote
778,Betty McLeish,The Good Liar,INFJ,1 Pdb Vote
779,Lilly Berry,The Hotel New Hampshire (1984),XXXX,10 Pdb Votes
780,Olive Chancellor,The Bostonians,XXXX,1 Pdb Vote
781,The Ape,The Ape (2005),XXXX,2 Pdb Votes
782,Natacha von Braun,Alphaville,INFJ,3 Pdb Votes
783,Doctor Frank,Twisted (2004),XXXX,1 Pdb Vote
784,Colin,Kung Fu Panda (Franchise),INFJ,1 Pdb Vote
785, Miss Jane Marple,The Mirror Crack'd (1980),INFJ,31 Pdb Votes
786,Paula Jordan,Dinner at Eight (1933),XXXX,1 Pdb Vote
787,Laura,What Love Is (2007),XXXX,11 Pdb Votes
788,Wayne,What Love Is (2007),XXXX,5 Pdb Votes
789, Arline Wade,Back in Circulation (1937),XXXX,24 Pdb Votes
790,Fred Amiel,The Bad and the Beautiful (1952),XXXX,42 Pdb Votes
791,Mary Jane Watson-Parker (Earth-616B),Spider-Man: Across the Spider-Verse (2023),INFJ,1 Pdb Vote
792,Charlotte A. Cavatica,Charlotte's Webb (1973),XXXX,1 Pdb Vote
793,Nadia,Ice Age (Franchise),INFJ,1 Pdb Vote
794,Barry Schultz,Heart of America (2002),INFJ,0
795,Lake Ripple,Elemental,INFJ,0
796,Gayatri Singh,Spider-Man: Across the Spider-Verse (2023),INFJ,0
797,Yule,Mune: Guardian of the Moon,XXXX,0
798,Bethany,Seance,XXXX,0
799,Senior comrade,Dear Comrade,XXXX,0
800,Karine,Alien,XXXX,1 Pdb Vote
801,Alex,All Dogs Go to Heaven (1989),INFJ,3 Pdb Votes
802,Mustafa,Sevmek Zamanı (Time to Love),INFJ,4 Pdb Votes
803,Zeppo ,Monkey Business (1931),XXXX,7 Pdb Votes
804,Red Hare,Ride On (2023),XXXX,20 Pdb Votes
805,Julie,The Silent Partner (1978),INFJ,4 Pdb Votes
806,Daniele Dominici ,Le Professeur (La prima notte di quiete),INFJ,2 Pdb Votes
807,Eve,Son of Fury: The Story of Benjamin Blake (1942),XXXX,1 Pdb Vote
808, Ingrid Randall,That Darn Cat! (1965),INFJ,5 Pdb Votes
809,Syn Cat (Darn Cat) ,That Darn Cat! (1965),XXXX,3 Pdb Votes
810,James Morse,Pretty Woman (1990),INFJ,7 Pdb Votes
811,Princess Hermine,The Exception,INFJ,10 Pdb Votes
812,Saltzburg Keitel,Asteroid City,INFJ,4 Pdb Votes
813,Jane Wharton ,Kiss the Blood Off My Hands (1948),INFJ,8 Pdb Votes
814,Lisa Berndle,Letter from an Unknown Woman (1948),INFJ,3 Pdb Votes
815,Jeff Hartnett,Johnny Eager (1941),INFJ,2 Pdb Votes
816,Narvel Roth,Master Gardener (2022),INFJ,8 Pdb Votes
817,Debbie Sullivan,About Last Night (1986),INTJ,2 Pdb Votes
818, Stephanie 'Steve' Gaylord,My Dear Secretary (1948),INFJ,3 Pdb Votes
819,Theo,Your Place or Mine (2023),INFJ,9 Pdb Votes
820,Leonard Meyers,Bottoms,INFJ,7 Pdb Votes
821,Helen Wick,John Wick,INFJ,6 Pdb Votes
822,Mark Lamphere,Secret Beyond the Door (1947),INFJ,7 Pdb Votes
823,Celia Lamphere,Secret Beyond the Door (1947),INFJ,1 Pdb Vote
824,Gov. Fred Picker,Primary Colors (1998),INFJ,1 Pdb Vote
825,Esmé,Simulant (2023),XXXX,1 Pdb Vote
826,Anne Morton,Strangers on a Train (1951),XXXX,5 Pdb Votes
827,DR. Mariam ,Mafia 2002,XXXX,1 Pdb Vote
828,Bob Saginowski,The Drop,INFJ,7 Pdb Votes
829,Yoo Sang Ah,Omniscient Reader's Viewpoint,XXXX,7 Pdb Votes
830,Delmy Walker,Bed Rest (2022),INFJ,3 Pdb Votes
831,Wisnu,Satan's Slaves (Franchise),ENFJ,8 Pdb Votes
832,Alejandro Blank,Clear,INFJ,4 Pdb Votes
833,Haley,"Big Mommas: Like Father, Like Son",XXXX,2 Pdb Votes
834,Elminster Aumar,Dungeons & Dragons: Honor Among Thieves (2023),XXXX,3 Pdb Votes
835,Zia Darvis,Dungeons & Dragons: Honor Among Thieves (2023),INFJ,3 Pdb Votes
836,Michel de Nostredame,Murders in Sch,INFJ,27 Pdb Votes
837,"Samuel ""Rocky"" Douglas",3 Ninjas (1992),INFJ,3 Pdb Votes
838,Rhea,Talk to Me,INFJ,2 Pdb Votes
839,Eleanor,To Catch a Killer,XXXX,6 Pdb Votes
840,Vangeliya Pandeva Gushterova,Murders in Sch,INFJ,4 Pdb Votes
841,Anton Burrell,57 Seconds,INFJ,13 Pdb Votes
842,Sachio Ueda,High & Low The Worst X (Cross),INFJ,1 Pdb Vote
843,Dr. Livesey,Treasure Island (1982),INFJ,6 Pdb Votes
844,Riley Jones,Detention (2011),INFJ,1 Pdb Vote
845,Alisha,How to Blow Up a Pipeline,XXXX,5 Pdb Votes
846,Amber Lange,Teenage Dirtbag (2009),INFJ,17 Pdb Votes
847,Maya,buddha: the great departure,XXXX,15 Pdb Votes
848,Toto,The Adventures of Lolo the Penguin (1986),XXXX,1 Pdb Vote
849,Ahmed,Guy Ritchie's The Covenant (2023),INFJ,2 Pdb Votes
850,Apelinq,Transformers: Rise of the Beasts,INFJ,2 Pdb Votes
851,Megan Davis,The Bitter Tea of General Yen (1933),INFJ,1 Pdb Vote
852,Jay Gatsby,The Great Gatsby (1974),INFJ,8 Pdb Votes
853,Jay Gatsby ,The Great Gatsby (1949),INFJ,36 Pdb Votes
854,The Farmer,Days of Heaven,XXXX,1 Pdb Vote
855,Cheetor,Transformers: Rise of the Beasts,XXXX,2 Pdb Votes
856,Airazor,Transformers: Rise of the Beasts,INFJ,5 Pdb Votes
857,The Selector,The Smudger Movie (2021),INFJ,1 Pdb Vote
858, Lt. Olivia D'Arcy,So Proudly We Hail! (1943),INFJ,1 Pdb Vote
859,Projectionist / Sherlock Jr.,Sherlock Jr. (1924),INFJ,1 Pdb Vote
860,Fr. Francis Chisholm,The Keys of the Kingdom (1944),ENTP,12 Pdb Votes
861,Sandra Kolter ,Ziegfeld Girl (1941),XXXX,15 Pdb Votes
862,Lucia,The night porter (1974 film),XXXX,7 Pdb Votes
863,"Wilfred ""Ordinary"" Smith",Stage Fright (1950),XXXX,1 Pdb Vote
864,Form III: Soresu,Star Wars: Lightsabers,INFJ,2 Pdb Votes
865,Mary Rafferty ,The Valley of Decision (1945),XXXX,2 Pdb Votes
866,Frannie Avery,In the Cut (2003),INFJ,1 Pdb Vote
867,Jean-Baptiste Bernadotte,Désirée (1954),XXXX,1 Pdb Vote
868,Cooper,Trendy & The Multiverse,INFJ,4 Pdb Votes
869,Terry McKay,An Affair to Remember (1957),INFJ,3 Pdb Votes
870,Calpurnia,Julius Caesar (1953),ISFP,3 Pdb Votes
871,Marian Starret,Shane (1953),ISFJ,5 Pdb Votes
872,Ghost of King Hamlet,Hamlet (1990),XXXX,5 Pdb Votes
873,Tall Troll,Tinker Bell (2008),XXXX,2 Pdb Votes
874,Akemi Rogers,Tetris (2023),INFJ,10 Pdb Votes
875,Peter Blood,Captain Blood (1935),INFJ,12 Pdb Votes
876,Arthur Russell,Alice Adams (1935),XXXX,3 Pdb Votes
877,Queen Maria Dominika,The Swan (1956),XXXX,5 Pdb Votes
878,Dr. Nicholas Agi ,The Swan (1956),XXXX,11 Pdb Votes
879,Elliott Templeton,The Razor's Edge (1944),INFJ,4 Pdb Votes
880,Dr. Anthony Edwardes / John Ballantyne,Spellbound (1945),INFJ,3 Pdb Votes
881,Dr. Constance Petersen,Spellbound (1945),INFJ,1 Pdb Vote
882,Professor Michael Lightcap,The Talk of the Town (1942),INFJ,3 Pdb Votes
883,Eugene Morgan ,The Magnificent Ambersons (1942),INFJ,19 Pdb Votes
884,Lina McLaidlaw Aysgarth,Suspicion (1941),INFJ,5 Pdb Votes
885,Virág Árpád,A tanú (1979),XXXX,3 Pdb Votes
886,Monika M.,Nekromantik 2 (1991),XXXX,1 Pdb Vote
887,Anna Karenina ,Anna Karenina (1935),ENFJ,1 Pdb Vote
888,Dr. Cranley,The Invisible Man (1933),XXXX,13 Pdb Votes
889,Mata Hari ,Mata Hari (1931),XXXX,3 Pdb Votes
890,Pip ,Great Expectations (1946),INFP,21 Pdb Votes
891,Mary Kane,Citizen Kane (1941),INFJ,0
892,Will Harper,The Boogeyman,INFJ,0
893,Niko Kalamaroğlu,Şevkat Yerimdar,INFJ,0
894,Tiger Lily,Peter Pan & Wendy,INFJ,0
895,Raysa,Ex-Addicts Club,XXXX,0
896,Deok-soo's mother,Ode to My Father (2014),XXXX,0
897,Lee So Min,Dream,INFJ,0
898,Bob Wolverton,Freeway (1996),INFJ,0
899,Aaron Shepard,Bros (2022 film),INFJ,0
900,Qeysar's uncle,Qeysar (1969),INFJ,1 Pdb Vote
901,Dennis,Dancing at the Blue Iguana (2000),XXXX,1 Pdb Vote
902,Mom,Ghosted (2023),INFJ,5 Pdb Votes
903,Santa Bárbara ,O Dragão da Maldade Contra o Santo Guerreiro,INFJ,5 Pdb Votes
904,Sebastião,Deus e o Diabo na Terra do Sol (1964),XXXX,10 Pdb Votes
905,Richie,El sastre de la mafia (The Outfit),INFJ,1 Pdb Vote
906,Mable Shaun,El sastre de la mafia (The Outfit),XXXX,1 Pdb Vote
907,Insp. Manetti,The Stendhal Syndrome(1996),INFJ,10 Pdb Votes
908,Clara,Fish Don't Blink (2002),INFJ,6 Pdb Votes
909,defne,kal (gidenler),XXXX,1 Pdb Vote
910,Patrick Brontë,To Walk Invisible: The Brontë Sisters,INFJ,3 Pdb Votes
911,Danny O'Shea,Little Giants (1994),INFJ,2 Pdb Votes
912,Simone Choule,The Tenant (1976),INFJ,2 Pdb Votes
913,Old Creator,Four Souls of Coyote (Kojot négy lelke),INFJ,1 Pdb Vote
914,Nina Collins,Cake (2014),XXXX,2 Pdb Votes
915,Muluk,Alangkah Lucunya (Negeri Ini) (2010),INFJ,9 Pdb Votes
916,"Master ""Sensei"" Splinter",TMNT (2007),INFJ,2 Pdb Votes
917,Janet Mathews,8MM (1999),INFJ,2 Pdb Votes
918,Sean Kingsley,The Texas Chainsaw Massacre (Franchise),XXXX,2 Pdb Votes
919,Carol Welling,Akron (2015),XXXX,1 Pdb Vote
920,Kasumi,DOA: Dead or Alive (2006),XXXX,1 Pdb Vote
921,Gail Houston,T2 Trainspotting,INFJ,1 Pdb Vote
922,serkan,canim ailem,XXXX,1 Pdb Vote
923,Saki Mizuguchi,Nobody knows,INFJ,8 Pdb Votes
924,Shimazu,John Wick,INFJ,59 Pdb Votes
925,Dino,L'Ultima Notte di Amore,INFJ,7 Pdb Votes
926,"Ralph ""Ralphie"" Parker",A Christmas Story 2 (2012 film),INFJ,3 Pdb Votes
927,The Psychic,The Magician's Elephant,INFJ,5 Pdb Votes
928,Dorna,Bokharest بخارست,XXXX,1 Pdb Vote
929,Monk,Mongol: The Rise to Power of Genghis Khan,INFJ,3 Pdb Votes
930,Dr. Joseph Danvers,The Stepfather (1987),XXXX,1 Pdb Vote
931,Nahid,Motarjem (مترجم),INFJ,12 Pdb Votes
932,Hitler,Fritz The Cat,INFJ,9 Pdb Votes
933,Sherlock Holmes,Sherlock Holmes Returns (1993 film),XXXX,1 Pdb Vote
934,"Erika Mizuki ""Rebelle""",Rebelle,INFJ,6 Pdb Votes
935,Vitalis,"Remi, Nobody's Boy",INFJ,2 Pdb Votes
936,Craig,The Gay Deceivers,INFP,1 Pdb Vote
937,Witherspoon,Beauty and the Beast (Franchise),INFJ,1 Pdb Vote
938,Tres,Beauty and the Beast (Franchise),XXXX,1 Pdb Vote
939,Punch Bowl,Beauty and the Beast (Franchise),INFJ,2 Pdb Votes
940,Valerie Veran,Little Nicky (2000),XXXX,1 Pdb Vote
941,Kevin Presley,We Have a Ghost,XXXX,1 Pdb Vote
942,Ona,Women Talking (2022),INFJ,26 Pdb Votes
943,Sang Min,A Man and a Woman (2016),INFJ,9 Pdb Votes
944,Kevin Presley,We Have a Ghost (2023),INFJ,58 Pdb Votes
945,Martha,Rags,INFJ,2 Pdb Votes
946,Vera Claythorne,And then there were none (1945 film),INTJ,6 Pdb Votes
947,Col Kennedy,The House Next Door (2006),ISFJ,6 Pdb Votes
948,Man Of The End,Under The Silver Lake,INFJ,5 Pdb Votes
949,“Mayor” Damien,Markiplier Cinematic Multiverse,INFJ,4 Pdb Votes
950,Seung Woo,unlocked,INFJ,8 Pdb Votes
951,Aunt Zoe,Barbie: Spy Squad,INFJ,3 Pdb Votes
952,Marlene Roberts,Barbie & Her Sisters in a Pony Tale (2013),XXXX,5 Pdb Votes
953,The Narrator,"T'as de beaux escaliers, tu sais... (1986) (You've Got Beautiful Stairs, You Know...)",INFJ,1 Pdb Vote
954,Stewart,We Are Not Alone (2022),XXXX,1 Pdb Vote
955,Gabriel Montoya,Bill(2015),XXXX,1 Pdb Vote
956,Christine,In the Company of Men (1997),XXXX,3 Pdb Votes
957,Kong Hai（空海）,Legend Of The Demon Cat（妖猫传）,INFJ,14 Pdb Votes
958,John Delaney,Let's Play Some Mafia (2022),INFJ,1 Pdb Vote
959,Heidi,Pitch Perfect (Series),XXXX,28 Pdb Votes
960,Thomas,The Only Living Boy in New York,INFJ,1 Pdb Vote
961,Mulligan,Deep Rising (1998),ENTP,14 Pdb Votes
962,Loh Ki-Wan,My Name is Loh Kiwan (2024),INFJ,11 Pdb Votes
963,Bob,Possession (1981),XXXX,5 Pdb Votes
964,Lauren Powell,"For A Good Time, Call... (2012)",INFP,6 Pdb Votes
965,Petra,"After the Dark ""The Philosophers"" (2013)",XXXX,25 Pdb Votes
966,Quaz,Ant-Man and the Wasp: Quantumania,INFJ,7 Pdb Votes
967,Fiona Dobson,Bitter Moon (Lunes de fiel) (1992),INFJ,1 Pdb Vote
968,Carlo Tommasi,La meglio gioventù (the best of youth),XXXX,3 Pdb Votes
969,Grisha,Cheburashka (2023),INFJ,1 Pdb Vote
970,Jake Yorkin,One Hour Photo (2002),XXXX,1 Pdb Vote
971,Dr. Muller,The Mummy (1932),XXXX,17 Pdb Votes
972,Al Stephenson,The Best Years of Our Lives (1946),INTJ,2 Pdb Votes
973,Zhou Zhezhi,The Wandering Earth 2,INFJ,2 Pdb Votes
974,Dylan,Fateful Findings,INFJ,1 Pdb Vote
975,Randall,Unhuman (2022),INFJ,1 Pdb Vote
976,Markus,Persepolis (2007),ISFP,2 Pdb Votes
977,Robert Conroy,Sgt. Stubby: An American Hero,XXXX,3 Pdb Votes
978,Emerald Seer,Krull,INFJ,1 Pdb Vote
979,Rell,Krull,XXXX,11 Pdb Votes
980,Tiny Tim,A Christmas Carol (2019),XXXX,19 Pdb Votes
981,Yang Jian (杨戬),New Gods: Yang Jian,INFJ,22 Pdb Votes
982,Grace,Beau is Afraid,XXXX,6 Pdb Votes
983,Miri Woodlow,Sick (2022),INFJ,4 Pdb Votes
984,Mrs. Wang,Home Sweet Home (2021),INFJ,18 Pdb Votes
985,Queen MUTO/Barb,MonsterVerse,XXXX,2 Pdb Votes
986,Jodi Kantor,She Said (2022),INFJ,1 Pdb Vote
987,petrus,the big 4,INFJ,13 Pdb Votes
988,Dr. Edmund Chilton,Pollyanna (1960),XXXX,1 Pdb Vote
989,Dana Turner,Camp Rock (2008),INFJ,3 Pdb Votes
990,Yaldaa,Bi gonah (2022),XXXX,2 Pdb Votes
991,Kesrati,Bi gonah (2022),XXXX,2 Pdb Votes
992,Henry,The Bombardment (2021),INFJ,6 Pdb Votes
993,Olivia Kullersen,How to Train Your Dragon (Franchise),INFJ,1 Pdb Vote
994,Roxanne Kowalski,Roxanne,XXXX,4 Pdb Votes
995,Carolina,I migliori giorni (2023),XXXX,1 Pdb Vote
996,Blossom,Die Wilden Kerle,INFJ,14 Pdb Votes
997,Ishaan Chaudhary  ,The Sky Is Pink,XXXX,8 Pdb Votes
998,Cody,Scary Movie,INFJ,0
999,Tadamichi Kuribayashi,Letters from Iwo Jima,INFJ,0
1000,Skeletor,Chip 'n Dale Rescue Rangers (2022),XXXX,2 Pdb Votes
1001,Krabat,Krabat and the Legend of the Satanic Mill,INFJ,3 Pdb Votes
1002,Kara Strode,"Halloween 4,5,6 Timeline",INFJ,3 Pdb Votes
1003,Mariano Silverstein,Tiempo de Valientes (2005),XXXX,6 Pdb Votes
1004,Lenka Pivoňková,Občanský průkaz (Identity Card),XXXX,14 Pdb Votes
1005,Marie Cody,Girl in the Basement,INFJ,256 Pdb Votes
1006,Ethical Bug,Shrek (Franchise),INFJ,4 Pdb Votes
1007,Mia Morgan,The Best Man,INFJ,35 Pdb Votes
1008,Leonard,Knock at the Cabin,INFJ,8 Pdb Votes
1009,Daniel,A Good Person (2023),INFJ,2 Pdb Votes
1010,Mary Melrose,Mother's Milk (2011 film),INFJ,5 Pdb Votes
1011,"Lottie, Ghost of Christmas Present.",A Christmas Carol (2019),INFJ,1 Pdb Vote
1012,Andi,The most beautiful day (2015),XXXX,6 Pdb Votes
1013,Dangerous Bean,The Amazing Maurice (2022),INFJ,12 Pdb Votes
1014,Jacob Turner,The Noel Diary (2022),INFJ,10 Pdb Votes
1015,Reed,Piercing (2019),INFJ,6 Pdb Votes
1016,Adelaida Kuzminichna Romashkina,Carnival Night (1956),INFJ,1 Pdb Vote
1017,Helene's Boyfriend,The Land of Steady Habits (2018),INFJ,44 Pdb Votes
1018,Silver Phantom,How to Train Your Dragon (Franchise),INFJ,1 Pdb Vote
1019,Ghost of Christmas Future,Scrooge: A Christmas Carol (2022),XXXX,3 Pdb Votes
1020,Merton Densher,The wings of the dove (1997 film),XXXX,3 Pdb Votes
1021,Lizzie Andrew Borden,Lizzie (2018 film),XXXX,5 Pdb Votes
1022,Father Greg Pilkington,Priest (1994 film),INFJ,6 Pdb Votes
1023,ShekarBanoo,Shabake makhfi zanan (Secret network of women),INFJ,6 Pdb Votes
1024,DelbarJan tajerbashi,Shabake makhfi zanan (Secret network of women),INFJ,177 Pdb Votes
1025,Sophie,The Holiday (2006),INFJ,2 Pdb Votes
1026,Sebastian J. Cricket,Guillermo del Toro’s Pinocchio,INFJ,20 Pdb Votes
1027,Kolya,Afonya,XXXX,12 Pdb Votes
1028,Yusra Mardini,The Swimmers (2022),INFJ,20 Pdb Votes
1029,Masha Starzceva,Vacations of Petrov and Vasechkin (1984),INFJ,12 Pdb Votes
1030,Kenshin Himura “Battousai”,Rurouni Kenshin: The Beginning (2021),INFJ,3 Pdb Votes
1031,Lila,When You Finish Saving the World,INFJ,2 Pdb Votes
1032,Vigo The Carpathian,Ghostbusters (1984),INFJ,8 Pdb Votes
1033,Agatha Christie,See How They Run (2022),INFJ,4 Pdb Votes
1034,Patchka the Cat,Goncharov (1973),INFJ,2 Pdb Votes
1035,Jack Ferriman,Ghost ship,XXXX,1 Pdb Vote
1036,Darby Harper,Darby and the Dead,INFJ,2 Pdb Votes
1037,Rudraprathap,Manu,INFJ,34 Pdb Votes
1038,Nanding,Insiang (1976),XXXX,17 Pdb Votes
1039,Carrie,Spirited (2022),INFJ,3 Pdb Votes
1040,Shirin,Rheingold (2022),INFJ,3 Pdb Votes
1041,Madeleine Elster,Vertigo (1958),INFJ,1 Pdb Vote
1042,Peter ,Slumberland (2022),INFJ,8 Pdb Votes
1043,Sang-woo,One Fine Spring Day,XXXX,39 Pdb Votes
1044,Garry ,Closed Server ( Закрытый Сервер ),INFJ,6 Pdb Votes
1045,Foreverwing,How to Train Your Dragon (Franchise),XXXX,4 Pdb Votes
1046,Night Light,How to Train Your Dragon (Franchise),INFJ,10 Pdb Votes
1047,Light Fury,How to Train Your Dragon (Franchise),INFJ,2 Pdb Votes
1048,John Oldman,The Man From Earth,INFJ,2 Pdb Votes
1049,The Cat,My Father's Dragon (2022),INFJ,3 Pdb Votes
1050,Roberto Tobias,Four Flies on Grey Velvet,INFJ,35 Pdb Votes
1051,Erica Holden,A Maple Valley Christmas,INFJ,1 Pdb Vote
1052,Kerry Devine,"Lights, Camera, Christmas!",INFJ,25 Pdb Votes
1053,Lady Moonbeam,Vide Noir,INFJ,10 Pdb Votes
1054,Murat,Kurak Günler,INFJ,1 Pdb Vote
1055,Dr. Richard Pretorious,conjuring: The Beyond,XXXX,2 Pdb Votes
1056,André Fauvel,Mrs. Harris Goes to Paris (2022),INFJ,11 Pdb Votes
1057,Sauerkraut Dictator,Sausage Party (2016),XXXX,7 Pdb Votes
1058,Cardinal Wyszynski,Blindness (2016 film),XXXX,6 Pdb Votes
1059,Principal,Oni: Thunder God's Tale,INFJ,7 Pdb Votes
1060,"Persona ""Best Friend"" para o Moisés",Versões de Dan,INFJ,15 Pdb Votes
1061,The Wise Man,Labyrinth (1986),INFJ,14 Pdb Votes
1062,Princess Changping,The Yin-Yang Master: Dream Of Eternity,INFJ,2 Pdb Votes
1063,Vitor Poc,Sexta Feira 12 (2022),INFJ,7 Pdb Votes
1064,Sister Ann,Prey for the Devil (2022),INFJ,7 Pdb Votes
1065,The Visitor,Theorem (1968),INFJ,10 Pdb Votes
1066,Judith,"Argentina, 1985",INFJ,11 Pdb Votes
1067,Javier Strassera,"Argentina, 1985",INFJ,7 Pdb Votes
1068,Fran Lockwood,Cloudy with a Chance of Meatballs (2009),INFJ,6 Pdb Votes
1069,Riff,Trolls (2016),INFJ,7 Pdb Votes
1070,Helga Ulmann,Deep Red,INFJ,4 Pdb Votes
1071,Al-Havee Yaloo,Khun Phan,INFJ,1 Pdb Vote
1072,Constance Harraway,The Life of David Gale (2003),INFJ,9 Pdb Votes
1073,Suzu Asano,Our Little Sister,XXXX,7 Pdb Votes
1074,Sebastian,The Brave Little Toaster (1987),INFJ,29 Pdb Votes
1075,Sister Yamakawa,Snake Girl and the Silver-Haired Witch,XXXX,1 Pdb Vote
1076,Megumi Kurosawa,The Black House (1999),INFJ,27 Pdb Votes
1077,Emma Cullen,The Magnificent Seven (2016),INFJ,2 Pdb Votes
1078,Griffin Reed,About Fate (2022),INFJ,1 Pdb Vote
1079,Marusia,U Pana Boga,XXXX,7 Pdb Votes
1080,Gede,Ticket to Paradise,INFJ,1 Pdb Vote
1081,Fasir,Aladdin (1992),INFJ,52 Pdb Votes
1082,Darwin McCausland,Don't Look Under the Bed (1999),ESTJ,10 Pdb Votes
1083,Karina,The Little Mermaid (2023 film),INFJ,19 Pdb Votes
1084,Pak Pomo,Ngeri-Ngeri Sedap (2022),XXXX,12 Pdb Votes
1085,Sharon Goodnow,Tár,INFJ,20 Pdb Votes
1086,Redleaf/Minister of Autumn,Tinker Bell (2008),INFJ,8 Pdb Votes
1087,Pavel,The Boy in the Striped Pajamas (2008),INFJ,1 Pdb Vote
1088,Ghoulia,Monster High : The Movie (2022),INFJ,24 Pdb Votes
1089,Deuce Gorgon,Monster High : The Movie (2022),INFJ,11 Pdb Votes
1090,Serena Manaker,Hellraiser (2022),INFJ,5 Pdb Votes
1091,Thomas Clarkson,Amazing Grace (2006),XXXX,10 Pdb Votes
1092,Mandakini Devi (Nandhini),Ponniyin Selvan (2022-23),INFJ,28 Pdb Votes
1093,Hu Nai,ED.SO Maverick,INFJ,7 Pdb Votes
1094,Anthony Lawrence,Singora,INFJ,15 Pdb Votes
1095,Betty,Opera(1987),INFJ,2 Pdb Votes
1096,Esther Albright,Orphan (2009-2022),INFJ,0
1097,Szabó Kata,The Informant (A Besúgó),INFJ,0
1098,Betty Ross,Hulk (Ang Lee),INFJ,0
1099,Meatfish,Orgazmo (1997),XXXX,0
1100,Marcel,Planeta Singli,XXXX,10 Pdb Votes
1101,Madame Dorothea,The Mortal Instruments: City of Bones (2013),XXXX,1 Pdb Vote
1102,Casey Beane,Moneyball (2011),INFJ,7 Pdb Votes
1103,Todd Hull,Run Hide Fight,INFP,2 Pdb Votes
1104,Kim In-Sun,Dream (2023),INFJ,28 Pdb Votes
1105,Karel Kopfrkingl,The Cremator (Spalovač mrtvol) 1969,INFJ,21 Pdb Votes
1106,Una Spencer,Una (2016),XXXX,1 Pdb Vote
1107,Sully,Bones & All (2022),XXXX,1 Pdb Vote
1108,Katja,Min Lilla Syster,ESTJ,2 Pdb Votes
1109,Vicar,Men (2022),INFJ,15 Pdb Votes
1110,Lee Hyun-Ji,Double Patty (2021),INFJ,12 Pdb Votes
1111,Manny Torres,Babylon,INFJ,195 Pdb Votes
1112,Anna O'Donnell,The Wonder (2022),INFJ,8 Pdb Votes
1113,Raccacoonie,Everything Everywhere All At Once,INFJ,31 Pdb Votes
1114,Meera Thapar,Jab Tak Hai Jaan (2012),INFJ,16 Pdb Votes
1115,Blaze,Elemental (2023),XXXX,1 Pdb Vote
1116,Siobhán Súilleabháin,The Banshees of Inisherin (2022),INFJ,132 Pdb Votes
1117,Fabiana,Pinocchio (2022),INFJ,11 Pdb Votes
1118,The Blue Fairy,Pinocchio (2022),INFJ,7 Pdb Votes
1119,Jiminy Cricket,Pinocchio (2022),INFJ,22 Pdb Votes
1120,Artist Anish,Brahmāstra: Part One – Shiva,INFJ,5 Pdb Votes
1121,Guru Aravind,Brahmāstra: Part One – Shiva,INFJ,7 Pdb Votes
1122,Liz,I Came By (2022),INFJ,11 Pdb Votes
1123,Old Storyteller,Three Thousand Years of Longing (2022),INFJ,2 Pdb Votes
1124,Lisa Breaux,Madea,INFJ,7 Pdb Votes
1125,Dr. Henry Jekyll,Dr. Jekyll and Mr. Hyde (1920 Paramount),INFJ,4 Pdb Votes
1126,Jeanne d'Arc,Joan of Arc (1948),XXXX,9 Pdb Votes
1127,Abraham Lincoln,Young Mr. Lincoln (1939),XXXX,1 Pdb Vote
1128,Alan Squier,The Petrified Forest (1936),XXXX,1 Pdb Vote
1129,Ezra Lieberman,The Boys from Brazil (1978),XXXX,1 Pdb Vote
1130,Joseph,The Bible Collection,INFJ,6 Pdb Votes
1131,Mischa Lecter,Hannibal Rising (Movie),XXXX,5 Pdb Votes
1132,Lady Murasaki,Hannibal Rising (Movie),INFJ,11 Pdb Votes
1133,Nerva,Caligula (1979),XXXX,2 Pdb Votes
1134,Keith Toshko,Barbarian (2022),INFJ,120 Pdb Votes
1135,Swimming Sharptooth (Plesiosaur),The Land Before Time (1988),XXXX,2 Pdb Votes
1136,Arthur Holloway,Samaritan (2022),XXXX,1 Pdb Vote
1137,Professor Trevor Bruttenholm,Hellboy (2004),INFJ,2 Pdb Votes
1138,Satie,Moulin Rouge (2001),INFJ,2 Pdb Votes
1139,Seth,City of Angels (1998),INFJ,5 Pdb Votes
1140,Peggy Stephenson,The Best Years of Our Lives (1946),XXXX,2 Pdb Votes
