,char,movie,mbti,votes
1941,Sidney,The Strange Thing About The Johnsons (2011),ISFJ,33 Pdb Votes
1942,Sergio Chamy,El agente topo,ISFJ,2 Pdb Votes
1943,Honora Parker,Heavenly Creatures (1994),ISFJ,6 Pdb Votes
1944,Fani Jägerstätter,A Hidden Life,ISFJ,6 Pdb Votes
1945,Saúl,Crazy about her,ISFJ,2 Pdb Votes
1946,Gary Supernova,Escape From Planet Earth,ISFJ,5 Pdb Votes
1947,Elphias Doge,Harry Potter / Wizarding World Films,ISFJ,13 Pdb Votes
1948,Carmen,Ana y Bruno,ISFJ,1 Pdb Vote
1949,Yo-Yo Santos,The Internship (2013),ISFJ,5 Pdb Votes
1950,Eddie,Dating Amber,ISFJ,14 Pdb Votes
1951,Bill Yoast,Remember the Titans,ISFJ,2 Pdb Votes
1952,Anju,Drishyam(Mal),ISFJ,5 Pdb Votes
1953,Rani,Drishyam(Mal),ISFJ,5 Pdb Votes
1954,Nigel Gearsley,Cars (Franchise),ISFJ,14 Pdb Votes
1955,Owen,The Dirties (2013),XXXX,6 Pdb Votes
1956,Natalie Gates,The Unholy (2021),XXXX,4 Pdb Votes
1957,James,Sisters,ISFJ,5 Pdb Votes
1958,Dr. Vesalius,The Abominable Dr. Phibes,ISFJ,3 Pdb Votes
1959,Charlie,A Good Year (2006),ISFJ,1 Pdb Vote
1960,Arabella Figg,Harry Potter / Wizarding World Films,ISFJ,23 Pdb Votes
1961,Cheri Hamilton,Soul Surfer (2011),ISFJ,1 Pdb Vote
1962,aventureira laranja (Manu),Os Aventureiros,ISFJ,2 Pdb Votes
1963,Jon,The Living End (1992),ISFJ,11 Pdb Votes
1964,Jagan,Raya and the Last Dragon (2021),ISFJ,11 Pdb Votes
1965,Max Tooney,La leggenda del pianista sull'oceano,ISFJ,3 Pdb Votes
1966,Cole Vayle,Things Heard & Seen,ISFJ,1 Pdb Vote
1967,Miriam,Exodus: Gods and Kings (2014),ISFJ,1 Pdb Vote
1968,Sadie,Girl vs. Monster(2012),ISFJ,11 Pdb Votes
1969,Martin Benson,Bee Movie (2007),ISFJ,20 Pdb Votes
1970,Sammy Navon,The Red Sea Diving Resort (2019),ISFJ,1 Pdb Vote
1971,Diana Wayland,Knowing (2009),ISFJ,5 Pdb Votes
1972,"Simon ""Sport"" Rocque",Harriet The Spy (1996),ISFJ,9 Pdb Votes
1973,Maria,Hey Jude,ISFJ,1 Pdb Vote
1974,Dr.Sebastian,Hey Jude,ISFJ,1 Pdb Vote
1975,Nila,Enthiran,ISFJ,7 Pdb Votes
1976,Barbara Fitts,American Beauty (1999),ISFJ,45 Pdb Votes
1977,Gilbert Lowell,Revenge of the Nerds,ISFJ,2 Pdb Votes
1978,Kate Ward,Army of the Dead / Army of Thieves (2021),ISFJ,47 Pdb Votes
1979,Claudia Hoffman,Snow White: A Tale Of Terror (1997),ISFJ,5 Pdb Votes
1980,Dedective Phil Ross,Weaponized,ISFJ,2 Pdb Votes
1981,Pierre,Irreversible (2002),ISFJ,19 Pdb Votes
1982,Evan,Knock Knock,ISFJ,18 Pdb Votes
1983,Robert Hofmann,Movie Critics,ISFJ,4 Pdb Votes
1984,Marie Charcelet,Marie Poupee,XXXX,7 Pdb Votes
1985,Julie,Paranormal Activity,ISFJ,7 Pdb Votes
1986,Josh,Ghost World (2001),XXXX,17 Pdb Votes
1987,Pat Nixon,Nixon (1995),ISFJ,2 Pdb Votes
1988,Peevy,The Rocketeer (1991),ISFJ,1 Pdb Vote
1989,Grace,Snakes on a Plane (2006),ISFJ,14 Pdb Votes
1990,John Watson,Young Sherlock Holmes,ISFJ,18 Pdb Votes
1991,Lennart Lindberg,Risto Räppääjä,ISFJ,12 Pdb Votes
1992,Sue Allen,House of Wax (1953),ISFJ,28 Pdb Votes
1993,Jimmy,Scott Pilgrim vs. the World (2010),ISFJ,5 Pdb Votes
1994,Christina Raskin,Project Almanac,ISFJ,2 Pdb Votes
1995,Vaaryar,Devasuram,ISFJ,4 Pdb Votes
1996,Bradley Burrows,Combat Wombat,ISFJ,32 Pdb Votes
1997,Marion Taylor,My Policeman (2022),ISFJ,15 Pdb Votes
1998,Lisa,The Wave (Die Welle; 2008),ISFJ,1 Pdb Vote
1999,Jung Yeon's mom,Castaway on the Moon (2009),ISFJ,0
2000,The Grail Knight,Indiana Jones (Series),ISFJ,15 Pdb Votes
2001,Giselle,Open Season (2006),ISFJ,30 Pdb Votes
2002,Terry,The River Wild (1994),ISFJ,3 Pdb Votes
2003,Roxanne,Red Riding Hood (2011),ISFJ,4 Pdb Votes
2004,Henry Lazar,Red Riding Hood (2011),ISFJ,11 Pdb Votes
2005,Akio Yoshida,Cold Fish(2010),ISFJ,2 Pdb Votes
2006,Nuria,Camino,ISFJ,2 Pdb Votes
2007,Gloria,Camino,ISFJ,2 Pdb Votes
2008,James Ducat,The Vanishing (2018),XXXX,6 Pdb Votes
2009,Rachel White,Something Borrowed,ISFJ,48 Pdb Votes
2010,John Brown,Like Water for Chocolate,ISFJ,5 Pdb Votes
2011,Jurgis,The Midnight Meat Train(2008),ISFJ,2 Pdb Votes
2012,Caroline,The Kid Detective (2020),ISFJ,5 Pdb Votes
2013,Tuffy,Hum Aapke Hain Koun,XXXX,1 Pdb Vote
2014,Guido,Luca (2021),ISFJ,86 Pdb Votes
2015,Delphine Garnier,The Young Girls of Rochefort (1967),ISFJ,15 Pdb Votes
2016,Hitch Trailblazer,My Little Pony: A New Generation (2021),ISFJ,482 Pdb Votes
2017,Vodník,Princezna ze mlejna (1994),ISFJ,2 Pdb Votes
2018,Eliška,Princezna ze mlejna (1994),ISFJ,5 Pdb Votes
2019,Sally,12 Dates of Christmas,ISFJ,3 Pdb Votes
2020,Kim,The Care Bears Movie,ISFJ,1 Pdb Vote
2021,Friend Bear,The Care Bears Movie,ISFJ,1 Pdb Vote
2022,Nimue,Merlin (1998 Miniseries),ISFJ,2 Pdb Votes
2023,Betty,PINK | An LGBTQ Short Film,XXXX,2 Pdb Votes
2024,Ada,monday mourning,ISFJ,2 Pdb Votes
2025,"Abhimanyu ""Abhi"" Singh",Dostana (2008),ISFJ,1 Pdb Vote
2026,Raj Dholakia,I Hate Luv Storys (2010),XXXX,2 Pdb Votes
2027,Ethel Kroc,The Founder (2016),ISFJ,18 Pdb Votes
2028,Soo Yung,Rush Hour (Franchise),XXXX,12 Pdb Votes
2029,Li Jinxuang,New Gods: Nezha Reborn (2021),ISFJ,4 Pdb Votes
2030,Deborahbot 5000,The Mitchells vs. the Machines (2021),ISFJ,64 Pdb Votes
2031,Joni Allgood,The Kids Are All Right (2010),ISFJ,2 Pdb Votes
2032,Anne-Marie McCoy,Candyman (2021),ISFJ,3 Pdb Votes
2033,Yuki's mother,Lady Snowblood (Shurayukihime),ISFJ,2 Pdb Votes
2034,Cleo,Roma,ISFJ,1 Pdb Vote
2035,Tina,Detroit Evolution,ISFJ,3 Pdb Votes
2036,Nines,Detroit Evolution,ISFJ,14 Pdb Votes
2037,Nelson Chaney,Network (1976),ISFJ,2 Pdb Votes
2038,Lord Darlington,The Remains of the Day (1993),ISFJ,2 Pdb Votes
2039,Yuzuru minaoka,Yokai Sharehouse,ISFJ,3 Pdb Votes
2040,Lajwanti Singh,Dilwale Dulhania Le Jayenge,ISFJ,6 Pdb Votes
2041,Sixth Officer James Moody,Titanic (1997),ISFJ,15 Pdb Votes
2042,Anna,To the Bone (2017),ISFJ,10 Pdb Votes
2043,Porky Pig,Space Jam: A New Legacy,ISFJ,49 Pdb Votes
2044,Ralph,Save Ralph,ISFJ,1 Pdb Vote
2045,Hermes,Densha Otoko (2005 Film),INFJ,7 Pdb Votes
2046,Elena,Only You (2018),ISFJ,6 Pdb Votes
2047,Jeanne,Les chansons d'amour (Love Songs),ISFJ,9 Pdb Votes
2048,Michael Glass,Basic Instinct 2 (2006),ISFJ,13 Pdb Votes
2049,Hazari Pal,City of Joy (1992),ISFJ,1 Pdb Vote
2050,"Euphemia ""Effie"" Gray",Effie Gray (2014),ISFJ,4 Pdb Votes
2051,Diallo Makabouri,Willkommen bei den Hartmanns,ISFJ,6 Pdb Votes
2052,Anya Yartseva,T-34,ISFJ,2 Pdb Votes
2053,Richie Goodman,The Benchwarmers,ISFJ,1 Pdb Vote
2054,Taeko Shimahara,Noriko's Dinner Table(2006),ISFJ,81 Pdb Votes
2055,Charles Schine,Derailed (2005),ISFJ,6 Pdb Votes
2056,Queen Arianna,Tangled (2010),ISFJ,15 Pdb Votes
2057,Peter Johnson,Zero to Hero,ISFJ,6 Pdb Votes
2058,Rachel,Private Life,ISFJ,1 Pdb Vote
2059,Tracy,Thunder Force,ISFJ,33 Pdb Votes
2060,Brookhurst,Barbie and the Secret Door,ISFJ,7 Pdb Votes
2061,Barb,The Mistle-Tones,ISFJ,3 Pdb Votes
2062,Liu Kang,Mortal Kombat (2021 film),ISFJ,2 Pdb Votes
2063,Faarooq,The Holidate,ISFJ,25 Pdb Votes
2064,Strut,The Land Before Time (1988),ISFJ,4 Pdb Votes
2065,Bob Palmeri,The Conjuring,ISFJ,3 Pdb Votes
2066,Maeda Kotarou,Kamisama no Iutoori,ISFJ,4 Pdb Votes
2067,Linden,Barbie: Fairytopia (2005),ISFJ,1 Pdb Vote
2068,Chris Riley,Music and Lyrics (2007),XXXX,1 Pdb Vote
2069,Byron Williams,Mars Attacks! (1996),ISFJ,1 Pdb Vote
2070,General Casey,Mars Attacks! (1996),ISFJ,14 Pdb Votes
2071,Bill Willis,A Soldier's Daughter Never Cries (1998),ISFJ,10 Pdb Votes
2072,Terry,The wild river (1994),XXXX,4 Pdb Votes
2073,Mrs. Baker,Garfield: The Movie,ISFJ,19 Pdb Votes
2074,Dr. Liz Wilson,Garfield: The Movie,XXXX,23 Pdb Votes
2075,Jon Arbuckle,Garfield: The Movie,ISFJ,3 Pdb Votes
2076,Bessie,Marvin's Room (1996),ISFJ,2 Pdb Votes
2077,Beth Garvey,The river (1984),ISFJ,4 Pdb Votes
2078,Lewis Garvey,The river (1984),ISFJ,2 Pdb Votes
2079,Mae Garvey,The river (1984),ISFJ,3 Pdb Votes
2080,Harold Aubrey Whitehurst,Chucky,ISFJ,10 Pdb Votes
2081,Catherine Claire,Things Heard & Seen,ISFJ,4 Pdb Votes
2082,Josh Valentine,MonsterVerse,ISFJ,4 Pdb Votes
2083,Tahsin,Paper Lives (2021),XXXX,1 Pdb Vote
2084,Maggie Carter,Whatever It Takes (2000),ISFJ,3 Pdb Votes
2085,Stephanie,Hostel 2 (2007),ISFJ,2 Pdb Votes
2086,Stuart,Hostel 2 (2007),ISFJ,6 Pdb Votes
2087,Josh,Hostel (2005),ISFJ,6 Pdb Votes
2088,"Bob, the Parking Lot Attendant",Bad Trip (2020),ISFJ,13 Pdb Votes
2089,"Bowman, Prison Bus Driver",Bad Trip (2020),ISFJ,4 Pdb Votes
2090,Mary Jane,Freak Show (Movie),XXXX,4 Pdb Votes
2091,Calvin,Waiting... (2005),ISFJ,26 Pdb Votes
2092,Danny Zakarewski,Gemini Man,ISFJ,0
2093,Andy,A Bears Story,ISFJ,0
2094,Robert,A Bears Story,ISFJ,0
2095,Aoi Sonoda,Tapestry (2020),ISFJ,0
2096,Rosa,Bolívar el héroe (2003),ISFJ,0
2097,Bobby Trippe,Deliverance (1972),XXXX,0
2098,Harold,A New Leaf,ISFJ,0
2099,Nicholas,Barbie: Princess Charm School,ISFJ,0
2100,James Harcourt,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISFJ,4 Pdb Votes
2101,Queen Elsemere,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISFJ,9 Pdb Votes
2102,Tali,La Ciénaga (2001),ISFJ,2 Pdb Votes
2103,Linda,Nomadland (2020),ISFJ,10 Pdb Votes
2104,Cemre Yilmaz-Karaçay,Zalim İstanbul (Ruthless City),ISFJ,2 Pdb Votes
2105,Seher Yilmaz,Zalim İstanbul (Ruthless City),ISFJ,2 Pdb Votes
2106,Luca de Ceglie,I soliti idioti (2011),ISFJ,12 Pdb Votes
2107,Hogfather,Hogfather (2006),ISFJ,1 Pdb Vote
2108,Mr. Sideney,Hogfather (2006),ISFJ,1 Pdb Vote
2109,Allison O'Hara,The Nest,ISFJ,11 Pdb Votes
2110,The Luggage,The Color Of Magic (2008 Television Film),ISFJ,1 Pdb Vote
2111,Abbie,Sorry We Missed You,ISFJ,1 Pdb Vote
2112,Reverend Clement Hedges,Wallace and Gromit,ISFJ,4 Pdb Votes
2113,Katherine Carson,Hide and Seek (2005),ISFJ,1 Pdb Vote
2114,Jane,Death Race,ISFJ,3 Pdb Votes
2115,14K,Death Race,ISFJ,5 Pdb Votes
2116,Tommy,World War Z (2013),ISFJ,1 Pdb Vote
2117,Aillén,BIA: Un Mundo Al Revés (2021),ISFJ,12 Pdb Votes
2118,Pooja Choudhary,Hum Aapke Hain Koun,ISFJ,2 Pdb Votes
2119,"SSgt. Danny ""Danny Boy"" Daly",Memphis Belle (1990),ISFJ,1 Pdb Vote
2120,Sawako Kuronuma,Kimi ni Todoke (film),ISFJ,52 Pdb Votes
2121,Left Ear,The Italian Job (2003),XXXX,1 Pdb Vote
2122,Susan Barnes,Fly Away Home (1996),ISFJ,1 Pdb Vote
2123,Madonna,The Big Wedding (2013),ISFJ,27 Pdb Votes
2124,Benjamin,Peter Rabbit (franchise),ISFJ,9 Pdb Votes
2125,Mrs. Christian,8MM (1999),ISFJ,2 Pdb Votes
2126,Mrs Casper,Kes (1969),ISFJ,3 Pdb Votes
2127,Luke,Psycho Goreman,ISFJ,7 Pdb Votes
2128,BRL-A,WALL-E (2008),ISFJ,5 Pdb Votes
2129,VAQ-M,WALL-E (2008),ISFJ,5 Pdb Votes
2130,Mindy Morrison,The Dead Don't Die (2019),ISFJ,11 Pdb Votes
2131,Nancy Kerrigan,"I, Tonya (2017)",ISFJ,17 Pdb Votes
2132,David,Nomadland (2020),ISFJ,3 Pdb Votes
2133,Huťásek,Fimfárum Jana Wericha (2002),ISFJ,3 Pdb Votes
2134,Julie Čuperová,Fimfárum Jana Wericha (2002),ISFJ,2 Pdb Votes
2135,Kovář,Fimfárum Jana Wericha (2002),ISFJ,2 Pdb Votes
2136,Reilly O'Reilly,The Luck Of The Irish (2001),ISFJ,1 Pdb Vote
2137,Harland,Pixie,ISFJ,4 Pdb Votes
2138,Leo Handler,The Yards,ISFJ,1 Pdb Vote
2139,Arthur,Interiors (1978),ISFJ,8 Pdb Votes
2140,Olga,Malmkrog,ISFJ,5 Pdb Votes
2141,Colonel Hart,Ravenous (1999),XXXX,6 Pdb Votes
2142,Russell Ziskey,Stripes (1981),ISFJ,1 Pdb Vote
2143,Doña Elisa,Esperando la carroza,ISFJ,33 Pdb Votes
2144,Makani Young,There's Someone Inside Your House (2021),ISFJ,4 Pdb Votes
2145,Sole,Volver (2006),XXXX,3 Pdb Votes
2146,Victor,Handsome Devil,ISFJ,1 Pdb Vote
2147,Connie,Face (1997),XXXX,144 Pdb Votes
2148,Nina Rosario,In the Heights (2021),ISFJ,14 Pdb Votes
2149,Chloe,Monday (2020),ISFJ,2 Pdb Votes
2150,Ethel Bromley,The Night Clerk,XXXX,21 Pdb Votes
2151,Paul McCartney,Nowhere Boy (2009),ISFJ,1 Pdb Vote
2152,Jane O'May,Lantana (2001),ISFJ,2 Pdb Votes
2153,Teddy's Mother,Rikki-Tikki-Tavi,ISFJ,2 Pdb Votes
2154,Chuchundra,Rikki-Tikki-Tavi,ISFJ,1 Pdb Vote
2155,Michelle,HartenStraat,ISFJ,1 Pdb Vote
2156,Daan,HartenStraat,ISFJ,3 Pdb Votes
2157,Tia,Saved! (2004),ISFJ,17 Pdb Votes
2158,Vasily Alibaba,Gentlemen of Fortune (1971),ISFJ,20 Pdb Votes
2159,Yevgeny Troshkin,Gentlemen of Fortune (1971),ISFJ,5 Pdb Votes
2160,Widget,Astro Boy (2009),ISFJ,7 Pdb Votes
2161,King William,The Swan Princess (1994),ISFJ,20 Pdb Votes
2162,Vance,500 Days of Summer (2009),ISFJ,12 Pdb Votes
2163,Maggie Joyner,Central Intelligence (2016),ISFJ,8 Pdb Votes
2164,Rhonda,Freeway (1996),ISFJ,2 Pdb Votes
2165,Sebastian Thomas,See You Yesterday,ISFJ,10 Pdb Votes
2166,Oskar,Chłopaki nie płaczą,ISFJ,13 Pdb Votes
2167,Mr. Davies,Moxie (2021),ISFJ,15 Pdb Votes
2168,Grace Farrell,Annie (2014),ISFJ,6 Pdb Votes
2169,Mary Anne,The Baby-Sitters Club (1995),ISFJ,2 Pdb Votes
2170,Newman Noggs,Nicholas Nickleby (2002),ISFJ,19 Pdb Votes
2171,Cindy Perron,The Conjuring,ISFJ,2 Pdb Votes
2172,Luis Ortiz,Wrong Turn,ISFJ,93 Pdb Votes
2173,McGregor Houghton,Jungle Cruise (2021),ISFJ,6 Pdb Votes
2174,JARVIS,Tron (Series),ISFJ,11 Pdb Votes
2175,Peggy Hodgson (The Conjuring 2),The Conjuring,ISFJ,9 Pdb Votes
2176,Dweeb,We're Back! A Dinosaur's Story,ISFJ,2 Pdb Votes
2177,Gayatri,Pad Man,ISFJ,3 Pdb Votes
2178,Kitty Bledsoe,Uncle Frank,ISFJ,8 Pdb Votes
2179,Lucas,Even Lambs Have Teeth,ISFJ,1 Pdb Vote
2180,Jill McGowan,Village of the Damned (1995),ISFJ,20 Pdb Votes
2181,"Elizabeth ""Beth"" O'Brien",The Descent,ISFJ,1 Pdb Vote
2182,Anoushka,Ginger and Rosa,ISFJ,10 Pdb Votes
2183,Antonina Buyanova,Moscow Does Not Believe in Tears(1980),ISFJ,12 Pdb Votes
2184,Iesa,Minha Mãe é Uma Peça (My Mom Is a Character),ISFJ,1 Pdb Vote
2185,Tak,2046 (2004),ISFJ,9 Pdb Votes
2186,Ed,Princess Protection Program (2009),ISFJ,2 Pdb Votes
2187,Teja Kremke,The White Crow,ISFJ,2 Pdb Votes
2188,Graf Told,Dr. Mabuse the Gambler,ISFJ,2 Pdb Votes
2189,Judy Miniver,Mrs. Miniver (1942),ISFJ,2 Pdb Votes
2190,Mr. Ballard,Mrs. Miniver (1942),ISFJ,51 Pdb Votes
2191,Noriko Nakagawa,Battle Royale (2000),ISFJ,9 Pdb Votes
2192,Hero,Much Ado About Nothing (1993),ISFJ,8 Pdb Votes
2193,James Harcourt,Another Country (1984),ISFJ,37 Pdb Votes
2194,Barbara,The Cornetto Trilogy,ISFJ,79 Pdb Votes
2195,Sue “Ma” Ann,Ma,ISFJ,3 Pdb Votes
2196,Sara Moore,Mindhunters (2004),ISFJ,3 Pdb Votes
2197,Kay Hamilton,Stage Door (1937),ISFJ,2 Pdb Votes
2198,Charlotte Sparrow,Ernest P. Worrell (Franchise),ISFJ,3 Pdb Votes
2199,Nurse St. Cloud,Ernest P. Worrell (Franchise),ISFJ,0
2200,Serena Knight,Free State of Jones (2016),ISFJ,2 Pdb Votes
2201,Rachel,Free State of Jones (2016),ISFJ,2 Pdb Votes
2202,Aoki,High and Low (1963),ISFJ,2 Pdb Votes
2203,Reiko Gondo,High and Low (1963),ISFJ,5 Pdb Votes
2204,Stanley Thomas,Promising Young Woman (2020),ISFJ,14 Pdb Votes
2205,Gwen Tennyson,Ben 10: Alien Swarm (2009),ISFJ,19 Pdb Votes
2206,Shoveler,Mystery men (1999),ISFJ,20 Pdb Votes
2207,Georgina Condori,Canción sin Nombre,ISFJ,2 Pdb Votes
2208,Catherine Miller,Cruella (2021),ISFJ,127 Pdb Votes
2209,Anita Darling,Cruella (2021),ISFJ,209 Pdb Votes
2210,Joyce Russel,Bloody Birthday (1981),ISFJ,3 Pdb Votes
2211,Peter,rough night,XXXX,5 Pdb Votes
2212,Suzuka Takagi,Sadako vs. Kayako,XXXX,23 Pdb Votes
2213,Coleman,Trading Places,ISFJ,4 Pdb Votes
2214,Sid Sadowskyj,scott and Sid,XXXX,29 Pdb Votes
2215,Florrie,Madagascar (Franchise),ISFJ,2 Pdb Votes
2216,Daniel,Antebellum,ISFJ,6 Pdb Votes
2217,Principal Purdy,Mr. Peabody & Sherman (2014),ISFJ,9 Pdb Votes
2218,Cindy Green,The Odd Life of Timothy Green,ISFJ,1 Pdb Vote
2219,Carson Welch,Aloha (2015),ISFJ,1 Pdb Vote
2220,Rebecca Trager Lott,Moonlight and Valentino (1995),ISFJ,22 Pdb Votes
2221,Daisy,Barnyard (2006),XXXX,3 Pdb Votes
2222,Red Barr,Breakdown (1997),ISFJ,1 Pdb Vote
2223,Eliza D’Amico,The Daytrippers (1997),ISFJ,3 Pdb Votes
2224,Sean Redford,The Haunting Hour: Don't Think About It (2007),ISFJ,1 Pdb Vote
2225,Doc Barrow,We are What We are (2013),ISFJ,7 Pdb Votes
2226,Rose Parker,We are What We are (2013),ISFJ,6 Pdb Votes
2227,Mrs. Check,Jennifer's Body (2009),ISFJ,2 Pdb Votes
2228,Olive,Goodbye Christopher Robin (2017),ISFJ,6 Pdb Votes
2229,Dr. Watson,Mr. Holmes,ISFJ,2 Pdb Votes
2230,Oompy,Little Nemo: Adventures in Slumberland,ISFJ,3 Pdb Votes
2231,Anne Guéguen,Les Héritiers,ISFJ,2 Pdb Votes
2232,Tom Camp,I Still Believe,ISFJ,43 Pdb Votes
2233,June,Don’t Look Up (2021),ISFJ,20 Pdb Votes
2234,Jesaja,Felidae (1994),ISFJ,1 Pdb Vote
2235,Padre Ángel,El día de la bestia,XXXX,2 Pdb Votes
2236,Reiko,The Ramen Girl,ISFJ,6 Pdb Votes
2237,Kate Nickleby,Nicholas Nickleby (2002),XXXX,4 Pdb Votes
2238,Judy Bernly,9 To 5 (1980),INFJ,6 Pdb Votes
2239,Indy Zimmerman,Not Cinderella's Type,ISFJ,1 Pdb Vote
2240,Lucas,Midnight Special,XXXX,6 Pdb Votes
2241,Richard Parker,Weekend at Bernie's,ISFJ,1 Pdb Vote
2242,Arthur Manley,The Lost City of Z,ISFJ,5 Pdb Votes
2243,Adolf Hitler,G.F.Darwin,ISFJ,13 Pdb Votes
2244,Pani Basia,G.F.Darwin,ISFJ,5 Pdb Votes
2245,Sylvia Llewelyn Davies,Finding Neverland (2004),ISFJ,10 Pdb Votes
2246,James,God Help The Girl,ISFJ,5 Pdb Votes
2247,May Brown,The Dig (2021),ISFJ,2 Pdb Votes
2248,Earl Culver,True Stories (1986),ISFJ,1 Pdb Vote
2249,Álvaro,Lovers of the Arctic Circle,ISFJ,1 Pdb Vote
2250,Rev. Gustav Briegleb,Changeling,ISFJ,43 Pdb Votes
2251,Orlando Oxford / Arthur,Kingsman (Franchise),ISFJ,5 Pdb Votes
2252,Michelle Unwin,Kingsman (Franchise),ISFJ,8 Pdb Votes
2253,Sandra The Hostage,Threat Level Midnight (2019),ISFJ,1 Pdb Vote
2254,Musa Mo' Allim,Eye in the Sky,ISFJ,1 Pdb Vote
2255,Carry Gershon,Eye in the Sky,ISFJ,14 Pdb Votes
2256,Helen Kingsleigh,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISFJ,32 Pdb Votes
2257,Jared Eamons,Boy Erased (2018),ISFJ,13 Pdb Votes
2258,Detective Little,The Woman in the Window (2021),ISFJ,32 Pdb Votes
2259,Mrs. Everdeen,The Hunger Games (Franchise),ISFJ,55 Pdb Votes
2260,Nivens McTwisp / White Rabbit,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISFJ,8 Pdb Votes
2261,Vivian Palmer,Palmer (2021),ISFJ,1 Pdb Vote
2262,Chief Brooks,Paul Blart: Mall Cop (2009),ISFJ,4 Pdb Votes
2263,Eze,The Wild (2006),ISFJ,4 Pdb Votes
2264,Maggie Mollison,The Black Balloon (2008),XXXX,92 Pdb Votes
2265,Tong,Raya and the Last Dragon (2021),ISFJ,10 Pdb Votes
2266,Jennifer Allen Williams,Secret Obsession,ISFJ,1 Pdb Vote
2267,Tomáš,Pártyhard (2019),ISFJ,2 Pdb Votes
2268,Teresa,The Secret of NIMH (1982),ISFJ,6 Pdb Votes
2269,Seminar Leader,eXistenZ (1999),ISFJ,6 Pdb Votes
2270,Ted Pikul,eXistenZ (1999),ISFJ,14 Pdb Votes
2271,Gerda,The Golden Glove (2019),ISFJ,14 Pdb Votes
2272,Ben Moore,Chaos Walking (2021),ISFJ,34 Pdb Votes
2273,Jean,Mr. Nobody (2009),ISFJ,17 Pdb Votes
2274,Hope Plotkin,Mean Girls 2 (2011),ISFJ,23 Pdb Votes
2275,Joanne Simpson,Chucky,ISFJ,7 Pdb Votes
2276,Jesse Miller,Chucky,ISFJ,1 Pdb Vote
2277,Donna,Cujo (1981),XXXX,3 Pdb Votes
2278,Teresa,Ilo Ilo,XXXX,2 Pdb Votes
2279,Pritti Pasha,Everybody's Talking About Jamie (2021),ISFJ,10 Pdb Votes
2280,Françoise,"Le Jour Se Lève (Daybreak, 1939)",ISFJ,3 Pdb Votes
2281,Lily,LeapFrog Franchise (2003-2005),ISFJ,6 Pdb Votes
2282,Mister Geppetto,Pinocchio (2021),XXXX,2 Pdb Votes
2283,Ruth Popper,The Last Picture Show (1971),ISFJ,37 Pdb Votes
2284,Fang Hui,Fleet of Time,ISFJ,112 Pdb Votes
2285,Noel,Thirteen (2003),ISFJ,38 Pdb Votes
2286,Wes Hicks,Scream (Franchise),ISFJ,21 Pdb Votes
2287,Ruth Jamison,Fried Green Tomatoes,ISFJ,11 Pdb Votes
2288,Kate Roberts,Scream (Franchise),ISFJ,1 Pdb Vote
2289,Emily,Cherry (2021),ISFJ,2 Pdb Votes
2290,Etienne,La Boum (1 & 2),XXXX,3 Pdb Votes
2291,Miss Prism,The Importance of Being Earnest (2002),ISFJ,5 Pdb Votes
2292,Mae Morton,The Photograph (2020),ISFJ,15 Pdb Votes
2293,Helen Webber,Blast from the Past (1999),ISFJ,5 Pdb Votes
2294,Pavla Malířová,Gympl (2007),ISFJ,9 Pdb Votes
2295,Natalie,Ginger and Rosa,ISFJ,7 Pdb Votes
2296,Rand Elliott,Gone Girl (2014),ISFJ,1 Pdb Vote
2297,Pretzie,Hercules in New York,ISFJ,6 Pdb Votes
2298,Joo-hee,The Classic (2003),ISFJ,0
2299,Michael Fitzhubert,Picnic at Hanging Rock (1975),ISFJ,0
2300,Peter,Another Round (2020),ISFJ,7 Pdb Votes
2301,Harold Young,Charley Varrick,ISFJ,2 Pdb Votes
2302,Sybil Fort,Charley Varrick,ISFJ,2 Pdb Votes
2303,Chiara,Under the Tuscan Sun (2003),XXXX,1 Pdb Vote
2304,Irene Madigan,Last Action Hero,ISFJ,2 Pdb Votes
2305,Ruby,Prozac Nation (2001),ISFJ,15 Pdb Votes
2306,Natalie Hanson,Wind River,ISFJ,5 Pdb Votes
2307,Eva Woodward,Pieces of a Woman (2020),ISFJ,7 Pdb Votes
2308,Igor,Ricos de Amor (2020),ISFJ,5 Pdb Votes
2309,Clotilde,The Grand Budapest Hotel (2014),ISFJ,13 Pdb Votes
2310,Liang Zhongshan,The Butterfly Lovers (2008 film),ISTJ,2 Pdb Votes
2311,Monica Yi,Minari (2020),ISFJ,47 Pdb Votes
2312,Mikey,That Awkward Moment,ISFJ,5 Pdb Votes
2313,Mel,Like a boss,ISFJ,14 Pdb Votes
2314,Laura,Tudo Bem No Natal Que Vem,XXXX,10 Pdb Votes
2315,Bryan MacKenzie,Father of the Bride (1991),ISFJ,6 Pdb Votes
2316,Shake,A Hard Day's Night (1964),ISFJ,10 Pdb Votes
2317,Phoebe Valentine,Once I Was a Beehive,ISFJ,5 Pdb Votes
2318,Richard Berger,Sound of Metal (2019),ISFJ,4 Pdb Votes
2319,Taran Khanna,Yeh Jawaani Hai Deewani,ISFJ,3 Pdb Votes
2320,John Truett,Meet Me in St. Louis (1944),ISFJ,3 Pdb Votes
