char,movie,mbti,votes
Izumi,Parasite in Love (2019),INTJ,6 Pdb Votes
Draculaura,Monster High : The Movie (2022),INTJ,88 Pdb Votes
William Pitt,Amazing Grace (2006),INTJ,6 Pdb Votes
Dr. Wolfgang,The Munsters (2022),INTJ,7 Pdb Votes
Strauss (Three To Tango),Three To Tango (1999),XXXX,1 Pdb Vote
Cardinal (Archex),Star Wars,XXXX,1 Pdb Vote
Becca,Hocus Pocus 2 (2022),INTJ,64 Pdb Votes
Yosuke Todoroki,High and Low,INTJ,8 Pdb Votes
Laura Weaver,Smile,INTJ,19 Pdb Votes
Emily Tetherow,Meek's Cutoff,INTJ,3 Pdb Votes
Philip,Lou (2022),INTJ,2 Pdb Votes
Kuhaku,High and Low,INTJ,11 Pdb Votes
G-Fresh,Orgazmo (1997),XXXX,2 Pdb Votes
Pía ,Niñas mal (2007),XXXX,1 Pdb Vote
Lut,The Holy Mountain (1973),INTJ,4 Pdb Votes
Lui,Vortex (2021),INTP,8 Pdb Votes
The Priest,Hellraiser (2022),INTJ,14 Pdb Votes
Long John Silver,"Treasure Island (USSR, 1988, Kievnauchfilm)",INTJ,5 Pdb Votes
Pasi,Heavy Trip (2018),INTJ,19 Pdb Votes
Mr. Harrigan,Mr. Harrigan's Phone,INTJ,84 Pdb Votes
William Cecil,Anonymous (2011),XXXX,1 Pdb Vote
Utsumi,Setoutsumi (2016),INTJ,1 Pdb Vote
Colm Doherty,The Banshees of Inisherin (2022),INTJ,244 Pdb Votes
Gustav Mahler ,Mahler (1974 film),INTJ,5 Pdb Votes
Sidney Wang,Murder by Death (1976),INTJ,6 Pdb Votes
Prince Mustafa,Three Thousand Years of Longing (2022),INTJ,4 Pdb Votes
Dr. Henry Jekyll,Dr. Jekyll and Mr. Hyde (1931),INTJ,2 Pdb Votes
De Bois-Guilbert,Ivanhoe (1952),INTJ,9 Pdb Votes
Dini,Mencuri Raden Saleh (2022),INTJ,4 Pdb Votes
Colonel Zolo,Romancing the Stone (1984),INTJ,1 Pdb Vote
Pablo Escobar,Loving Pablo (2017),INFJ,17 Pdb Votes
Plague Doctor,Mad god,INTJ,8 Pdb Votes
The Alchemist,The Holy Mountain (1973),INTJ,2 Pdb Votes
Sylvie,Barbie Mariposa,INTJ,2 Pdb Votes
Fast Biters (LBT3),The Land Before Time (1988),XXXX,6 Pdb Votes
Roger the Shrubber,Monty Python and the Holy Grail (1975),INTJ,9 Pdb Votes
Eval Schnitzler,Rex Steele: Nazi Smasher!,INTJ,24 Pdb Votes
Gandalf,The Lego Movie (Franchise),INTJ,3 Pdb Votes
Father Philip Lamont,The Exorcist (1973),INTJ,18 Pdb Votes
Roger Gerard,The Incredible Two Headed Transplant (1971),INTJ,2 Pdb Votes
Moppet Girl,Wreck-It Ralph (Franchise),XXXX,8 Pdb Votes
Dr. Kiyoshi Aki,Infection,INTJ,9 Pdb Votes
Ilenka Ganush,Drag Me To Hell (2009),INTJ,2 Pdb Votes
Louis Pasteur,The Story of Louis Pasteur (1936),INTJ,1 Pdb Vote
Hatfield,Stagecoach (1939),XXXX,1 Pdb Vote
Jedburgh,Edge of Darkness,XXXX,2 Pdb Votes
Paola Coletti,Smetto quando voglio (I can quit whenever I want),INTJ,45 Pdb Votes
Elizabeth “Lib” Wright,The Wonder (2022),INTJ,1 Pdb Vote
Sydney Carton,A Tale of Two Cities (1935),ISTJ,2 Pdb Votes
Samantha Felton,Johnny Yuma (1966),INTJ,2 Pdb Votes
Louis Mazzini,kind hearts and coronets,INTJ,1 Pdb Vote
John J. Macreedy,Bad Day at Black Rock (1955),XXXX,2 Pdb Votes
Alvin Dewey,In Cold Blood (1967),INTJ,10 Pdb Votes
Jack Burden,All the King's Men (1949),ISFJ,1 Pdb Vote
Capt. John Wright,Battle of Surabaya (2014),XXXX,3 Pdb Votes
Stella,RocknRolla (2008),INTJ,12 Pdb Votes
Archy,RocknRolla (2008),INTJ,2 Pdb Votes
Miss Fitna,The Donkey King (2018),INTJ,10 Pdb Votes
Tom,Hippopotamus,XXXX,1 Pdb Vote
Linh,The Princess (2022),INFJ,3 Pdb Votes
The Vampire,A Fool There Was (1915),INTJ,7 Pdb Votes
Inspector Webster,Vera Drake (2004),INTJ,13 Pdb Votes
Yuri Detochkin (Юрий Деточкин),Beware of the Car (Берегись автомобиля) (1966),XXXX,2 Pdb Votes
Kanga Roda,Yoda Roda (My Own Creation),INTJ,11 Pdb Votes
Belial Bradley,Basket Case (1982),INTJ,1 Pdb Vote
Ferdinand Marcos ,Maid in Malacañang,XXXX,2 Pdb Votes
Mrs. Stephens,Peeping Tom (1960),INTJ,3 Pdb Votes
Helena Ayala,Traffic (2000),INTJ,3 Pdb Votes
Kassi,The Clovehitch Killer,INTJ,3 Pdb Votes
Don Burnside,The Clovehitch Killer,INTJ,32 Pdb Votes
Admiral Hornagold,The Sea Beast,INTJ,111 Pdb Votes
Antlers Holst,Nope (2022),INTJ,2 Pdb Votes
General Staedert,The Fifth Element (1997),INTJ,2 Pdb Votes
Agent Otis,Odd Squad and the Timekeeper,INTJ,1 Pdb Vote
Frank Miller,Cannibal! The Musical,XXXX,4 Pdb Votes
Budiman Syailendra,Satan's Slaves (Franchise),INTJ,4 Pdb Votes
José ,Rapture / Arrebato (1979),INTJ,7 Pdb Votes
Zabloing (Floppaverse),Floppaverse,INTJ,1 Pdb Vote
Lily Nazarian,Bi Hame Chiz (Without Anything 2021),XXXX,22 Pdb Votes
The Fanatical German officer,Come and See (1985),INTJ,5 Pdb Votes
Fisheye Tony,Captain Pineapple,INTJ,4 Pdb Votes
John,Fritz The Cat,INTJ,2 Pdb Votes
Tray,UglyDolls,INTJ,3 Pdb Votes
Harry Vardon,The Greatest Game Ever Played (2005),XXXX,4 Pdb Votes
Bear Thief,"Dragon Ball: Fight Son Goku, Win Son Goku",INTJ,4 Pdb Votes
Yamcha,"Dragon Ball: Fight Son Goku, Win Son Goku",INTJ,14 Pdb Votes
Arty Alligator,Willy's Wonderland (2021),INTJ,16 Pdb Votes
Dianne,Why Did I Get Married?,INTJ,10 Pdb Votes
Biw Nunnaphat,Ed.so family,INTJ,5 Pdb Votes
Will Caster (Ai),Transcendence (2014),INTJ,21 Pdb Votes
Saul Tenser,Crimes of the Future (2022),INTJ,21 Pdb Votes
Mat Kilau,Mat Kilau (2022),INTJ,10 Pdb Votes
"Sergei ""Polack"" Kowalski",Il mercenario / The Mercenary (1968),INTJ,2 Pdb Votes
Oxford,Spycies,INTJ,46 Pdb Votes
Guru,Ek Villain (2014),INTJ,5 Pdb Votes
Hyun-Soo,Emergency Declaration (2022),INTJ,11 Pdb Votes
Kagutaba,Noroi: The Curse (2005),INTJ,0
The Grand Influencer,Auralnauts Star Wars Cannon,INTJ,4 Pdb Votes
The Great Owl,The Secret of NIMH (1982),INTJ,9 Pdb Votes
Qui-Gon (auralnauts cannon),Auralnauts Star Wars Cannon,INTJ,2 Pdb Votes
Regional Manager Darth Maul,Auralnauts Star Wars Cannon,INTJ,3 Pdb Votes
Mr Palpatine,Auralnauts Star Wars Cannon,INTJ,3 Pdb Votes
Lunkuan,B-Town,INTJ,4 Pdb Votes
Nikolay Ivanovich,Beanpole (2019),INTJ,16 Pdb Votes
Tommy “White Knife” Stockburn,The Ridiculous 6,INTJ,18 Pdb Votes
Jeremy Malcolm,Mr. Malcolm’s List,INTJ,3 Pdb Votes
Emir,Yanımda Kal,INTJ,4 Pdb Votes
Nevin eversmith,Funhouse,INTJ,7 Pdb Votes
Kit,2 Moons (2017),INTJ,7 Pdb Votes
Mervyn Cocker-Norris,See How They Run (2022),INTJ,4 Pdb Votes
Detective Tania Johnson,Rush Hour (Franchise),INTJ,1 Pdb Vote
Thomas Griffin,Rush Hour (Franchise),XXXX,2 Pdb Votes
Mahir,Kapıcılar Kralı,INTJ,1 Pdb Vote
Jun,Moonlit Winter (2019),INTJ,9 Pdb Votes
Mona's Gray Mon,An Invisible Sign (2010),ISTJ,15 Pdb Votes
Xytrax,Heavy Trip (2018),INTJ,2 Pdb Votes
"Antoni Kosiba/""Znachor""",Znachor (1982),INTJ,10 Pdb Votes
King Nod,The Thief and the Cobbler (1993),INTJ,5 Pdb Votes
Elliot Edgecombe,Swingverse,INTJ,4 Pdb Votes
Anneliese Faery,Swingverse,INTJ,11 Pdb Votes
Manjulika,Bhool Bhulaiyaa 2 (2022),INTJ,31 Pdb Votes
Mila,Let's Play Some Mafia (2022),INTJ,2 Pdb Votes
Death,Harry Potter / Wizarding World Films,INTJ,1 Pdb Vote
 Pierre Rambal-Cochet,"""The Toy"" (1976)",INTJ,7 Pdb Votes
Hazel Vaughn,A Perfect Pairing,INTJ,28 Pdb Votes
Marcus,Night Hair Child (1972),INTJ,14 Pdb Votes
Will,Fire Island (2022),INTJ,2 Pdb Votes
Laurence Laurentz,"Hail, Caesar (2016)",INTJ,2 Pdb Votes
Rodion(Rain),Rain,INTJ,1 Pdb Vote
Jefe,Kidnapped (Secuestrados),XXXX,6 Pdb Votes
Malestrazza,Walled In,INTJ,57 Pdb Votes
Lulu,Dog (2022),INTJ,15 Pdb Votes
Red Cloak,Eyes Wide Shut (1999),INTJ,9 Pdb Votes
Captain Yugi Nagata,Battleship (2012),INTJ,10 Pdb Votes
Hyper Metal Sonic,Sonic the Hedgehog (OVA),INTJ,4 Pdb Votes
"Rear Admiral Solomon "" Warlock "" Bates",Top Gun Series,INTJ,5 Pdb Votes
"Rear Admiral Chester "" Hammer"" Cain",Top Gun Series,XXXX,2 Pdb Votes
Gordey (Гордей),The Adventure of Alyonushka And Yerema,INTJ,15 Pdb Votes
FBI Agent Anson Clark,Ambulance (2022),INTJ,2 Pdb Votes
Tamara Chen,Scott Pilgrim vs. the World (2010),INTJ,18 Pdb Votes
Mr. Carson,Downtown Abbey (2019),XXXX,5 Pdb Votes
John Chambers,A House on the Bayou (2021),INTJ,13 Pdb Votes
TV Musical Queen,Everything Everywhere All At Once,INTJ,8 Pdb Votes
Kagura ,Kamisama: Spirits of the Shrine [Genius Inc.],INTJ,2 Pdb Votes
Ewen Montagu,Operation Mincemeat,INTJ,1 Pdb Vote
Prof. Molly McCarthy,Man of the House,INTJ,1 Pdb Vote
Hyun-soo's son,Seven Years of Night,INTJ,11 Pdb Votes
Madame,V/H/S,INTJ,24 Pdb Votes
Ashildur Hofgythja,The Northman (2022),INTJ,2 Pdb Votes
Seeress,The Northman (2022),INTJ,11 Pdb Votes
Anthea,Cannibal Girls (1973),INTJ,10 Pdb Votes
Captain Stefan Brandt,The Exception,INTJ,5 Pdb Votes
Atsushi Yokoyama,Still Walking,INTJ,4 Pdb Votes
Dawson,Moonwalkers,INTJ,2 Pdb Votes
Splatter,Future-Kill,INTJ,5 Pdb Votes
Visitor #2,INLAND EMPIRE (2006),INTJ,2 Pdb Votes
saeed,killer spider,INTJ,17 Pdb Votes
"John Dudley, Duke of Northumberland",Lady Jane (1986),INTJ,6 Pdb Votes
Kopponen,tadeo jones : the lost explorer 2012,INTJ,1 Pdb Vote
Soo Jin,Broker,INTJ,9 Pdb Votes
Tachibana Issei,Shinhannin Flag (真犯人フラグ) 2021,INTJ,1 Pdb Vote
Monsieur D'Arque,Beauty and the Beast (Franchise),INTJ,3 Pdb Votes
Fabiana Caicedo,The Hidden Face,INTJ,7 Pdb Votes
Motoko Haraguchi,Kurokawa no Techo (Black Leather Notebook),INTJ,84 Pdb Votes
Andy,Sorority Row (2009),INTJ,1 Pdb Vote
Fjolnir,The Northman (2022),INTJ,10 Pdb Votes
Tristain,Pil's Adventures (2021),INTJ,5 Pdb Votes
Guru Pandian,K.G.F (Series),INTJ,14 Pdb Votes
"Kuruk ""Knight of Ren""",Star Wars,INTJ,6 Pdb Votes
Oh,4Kings,INTJ,20 Pdb Votes
Takako Chino,Orange (2015),INTJ,3 Pdb Votes
Radu,Subspecies (1991),INTJ,8 Pdb Votes
Ben Manalowitz,Vengeance,INTJ,14 Pdb Votes
Head of Human Resources,A Hero / Ghahreman,INTJ,3 Pdb Votes
Katherine Hunnam,The Quiet Family,INTJ,30 Pdb Votes
Willoughby Blake,Slaughterhouse Rulez (2018),INTJ,43 Pdb Votes
Mitsuo ,Double Mints,INTJ,12 Pdb Votes
Hannibal Lecter,Hannibal (2001),INTJ,3 Pdb Votes
Clarice Starling,Hannibal (2001),INTJ,14 Pdb Votes
Gertrude Stein,Midnight in Paris (2011),INTJ,13 Pdb Votes
Zafar,Fukrey,XXXX,3 Pdb Votes
Marcus the Ghoul,Ouija: Origin of Evil,INTJ,5 Pdb Votes
Pavel Pestel / Павел Пестель,Union Of Salvation / Союз Спасения (2019),INTJ,29 Pdb Votes
Carroll Oerstadt,Déjà Vu (2006),XXXX,4 Pdb Votes
ATF Special Agent Douglas Carlin,Déjà Vu (2006),INTJ,6 Pdb Votes
Rea Andreani,My Nerd Girl (Indonesian Movie Series),XXXX,5 Pdb Votes
Ejnar Mikkelsen,Against the Ice,INTJ,8 Pdb Votes
Captain Howdy,Strangeland (1998),INTJ,4 Pdb Votes
Visitor #1,INLAND EMPIRE (2006),INTJ,5 Pdb Votes
Chief Couper,The Purge (Franchise),INTJ,6 Pdb Votes
Big Daddy,The Purge (Franchise),INTJ,15 Pdb Votes
Meng Tao,Kung Fu Panda (Franchise),INTJ,6 Pdb Votes
Mr. Kale,Beyond The Darkness (1979),INTJ,1 Pdb Vote
Batman „Bruce Wayne“,The Dark Knight,INTJ,4 Pdb Votes
Alan Delour,The Mean Season,INTJ,0
Blush LaBlanc,Tales Of The Hunger Games (TOTHG),INTJ,0
District 5,Tales Of The Hunger Games (TOTHG),INTJ,0
Jean-Louis,Ma nuit chez Maud,INTJ,6 Pdb Votes
Selina Braxs,Tales Of The Hunger Games (TOTHG),INTJ,1 Pdb Vote
Madison Hawker,Tales Of The Hunger Games (TOTHG),INTJ,1 Pdb Vote
Oregon Luther,Tales Of The Hunger Games (TOTHG),INTJ,1 Pdb Vote
Roz,Still breathing,INTJ,4 Pdb Votes
Eric Harris,Zero Hour (2004),INTJ,7 Pdb Votes
Bunmei Muroto,The Kerberos Saga,INTJ,1 Pdb Vote
Louis Reed,The Adam Project,INTJ,121 Pdb Votes
Ted Kaczynski,Ted K (2022),INTJ,3 Pdb Votes
Travis Block,Blacklight,INTJ,13 Pdb Votes
Sirens,Ice Age (Franchise),INTJ,6 Pdb Votes
Don Diego Vega (Zorro),The Mark of Zorro (1940),INTJ,3 Pdb Votes
J. J. Hunsecker,Sweet Smell of Success (1957),INTJ,17 Pdb Votes
Andrew Ferguson,Patoruzito (Películas),INTJ,6 Pdb Votes
Yuji Tokaji,Crows Zero (2007),INTJ,5 Pdb Votes
Chateau,The Matrix Trilogy Music,INTJ,8 Pdb Votes
Clubbed to Death,The Matrix Trilogy Music,XXXX,15 Pdb Votes
Chi Soo,Long Time No See,INTJ,13 Pdb Votes
Seobok,Seobok,INTJ,8 Pdb Votes
Noah Doucette,STRIVE,INTJ,3 Pdb Votes
Yan-Lo,Wendy Wu: Homecoming Warrior (2006),XXXX,36 Pdb Votes
Jonesy,Alien,INTJ,6 Pdb Votes
Borg Guillarson,Iron Will (1994),INTJ,3 Pdb Votes
Adolf Hitler,Max (2002),INTJ,3 Pdb Votes
Dr. Eric Price,Winchester (2018),XXXX,3 Pdb Votes
Sarah Winchester,Winchester (2018),INTJ,48 Pdb Votes
Paul von Hartmann,Munich - The Edge of War,INTJ,4 Pdb Votes
The Grand Duke of Owls,Rock-A-Doodle,INTJ,38 Pdb Votes
Mrs. Wolfe,American Psycho (2000),INTJ,9 Pdb Votes
Kathie Moffat,Out of the Past (1947),INTJ,12 Pdb Votes
Major Jahed,The Warden (Sorkh-poost),INTJ,9 Pdb Votes
Max Denbigh “C”,James Bond Film Series,INTJ,115 Pdb Votes
Jorge,Encanto (2021),INTJ,61 Pdb Votes
Angela Childs,Kimi (2022),INTJ,1 Pdb Vote
Engin Bilgin,Yalancılar ve Mumları (The Liars & Their Candles),INTJ,1 Pdb Vote
Meliha Celebi,Yalancılar ve Mumları (The Liars & Their Candles),INTJ,4 Pdb Votes
Luang Phi Joey,The Holy Man (Luang Phi Teng),INTJ,3 Pdb Votes
Joanna (Liz’s Friend),"Extremely Wicked, Shockingly Evil and Vile (2019)",INTJ,6 Pdb Votes
Sir Henry Cole,Coda (2020),INTJ,8 Pdb Votes
Konrads,Blizzard of Souls,INTJ,8 Pdb Votes
Malik Kafur,Padmaavat (2018),INTJ,8 Pdb Votes
Raghav Chetan,Padmaavat (2018),INTJ,5 Pdb Votes
The Subway Peddler,The Wiz (1978),INTJ,9 Pdb Votes
Edwin,Predators (2010),INTJ,14 Pdb Votes
Mircalla Karnstein,The Vampire Lovers (1970),INTJ,5 Pdb Votes
Lickboot,Tom and Jerry: The Movie,INTJ,16 Pdb Votes
Wiedźma,Magnaci i Czarodzieje,XXXX,15 Pdb Votes
Dr. Jocelyn Calder,Don’t Look Up (2021),INTJ,8 Pdb Votes
Caribou,The Polar Express (2004),INTJ,2 Pdb Votes
Thaddeus Stevens,Lincoln (2012),INTJ,1 Pdb Vote
Leon Bronstein,The Trotsky (2009),INTJ,148 Pdb Votes
Jan-Erik Widgren,Torment,INTJ,11 Pdb Votes
Loretta Sage,The Lost City (2022),INTJ,13 Pdb Votes
Hamlet,Rosencrantz & Guildenstern are Dead (1990),XXXX,1 Pdb Vote
Guildenstern,Rosencrantz & Guildenstern are Dead (1990),INTJ,16 Pdb Votes
Stephen Sondheim,"Tick, Tick... Boom!",INTJ,2 Pdb Votes
Gabriel Kringle,Noelle,XXXX,21 Pdb Votes
German gang chief,Taxi (1998),XXXX,8 Pdb Votes
John More,The Master (2012),INTJ,26 Pdb Votes
Joon-Ho,Watching,INTJ,1 Pdb Vote
Creatures,Bird Box (2018),INTJ,6 Pdb Votes
Ghost of Christmas Yet to Come,Scrooge (1970),INTJ,31 Pdb Votes
The Dream,The Bad Batch,INTJ,15 Pdb Votes
Peter Sidenius,A Fortunate Man (Lykke Per),INTJ,18 Pdb Votes
Arturo,Madres paralelas (Parallel Mothers),INTJ,2 Pdb Votes
Lapin,Chickenhare and the Hamster of Darkness,INTJ,4 Pdb Votes
Lord Gray,Nanny McPhee and the Big Bang,INTJ,14 Pdb Votes
Maddox Starr,Monster Family 2,INTJ,2 Pdb Votes
Malik El-Djebena,A prophet (2009),INTJ,3 Pdb Votes
Ida Sopanen,Onni von Sopanen (2006),ISFP,5 Pdb Votes
Imhotep,Monster Family,INTJ,6 Pdb Votes
Henry Davis,Raising Helen (2004),INTJ,10 Pdb Votes
Kurt Stage,The 12th Man (2017),INTJ,9 Pdb Votes
Moiraine Sedai,The Wheel Of Time (2021 TV series),INTJ,8 Pdb Votes
The Event Horizon (The Demon possessing the ship),Event Horizon,INTJ,5 Pdb Votes
Dr. Foot,Help! (1965),INTJ,11 Pdb Votes
Luca,7 Prisoners (2021),INTJ,9 Pdb Votes
Senior Inspector Lau Kin-ming,Infernal Affairs (2002),INTJ,8 Pdb Votes
Tabata Kaede,"Blue, Painful, Fragile (2020)",INTJ,2 Pdb Votes
Viscount Halifax,Darkest Hour (2017),XXXX,7 Pdb Votes
Hikari Izumisawa,The Cinderella Addiction (2021),INTJ,1 Pdb Vote
Jeffrey Wigand,The Insider (1999),INTJ,17 Pdb Votes
Abu Hirawa,The Misfits (2021),INTJ,40 Pdb Votes
Annabelle,Good Boys (2019),INTJ,8 Pdb Votes
Monica,Eduardo and Monica (Eduardo e Mônica),INTJ,1 Pdb Vote
Jenn Tompson,Hypnotic,INTJ,3 Pdb Votes
Cha heon-tae,Take Off,INTJ,1 Pdb Vote
Kiersten,Little Monsters (1989),INTJ,60 Pdb Votes
Hwa-dam,Woochi: The Demon Slayer (2009),INTJ,20 Pdb Votes
Daniel Page,Harry Potter Magic Awakened,INTJ,32 Pdb Votes
William Bludworth,Final Destination 5 (2011),INTJ,24 Pdb Votes
Michèle Leblanc,Elle (2016),INTJ,3 Pdb Votes
Ramsley,The Haunted Mansion,INTJ,27 Pdb Votes
Josephine Barry,Anne of Green Gables (1985),INTJ,23 Pdb Votes
Gigi,The French Dispatch (2021),INTJ,35 Pdb Votes
Blonde,Exam (2009),INTJ,5 Pdb Votes
Wise Fish,Barbie: Fairytopia (2005),INTJ,10 Pdb Votes
Liu Jian 'Johnny',Kiss Of The Dragon,INTJ,5 Pdb Votes
Kōichi Nishi,The Bad Sleep Well (1960),INTJ,0
Prince XII,Garfield: A Tail of Two Kitties,INTJ,0
Simon Kelleher,One of us is Lying (Show),INTJ,162 Pdb Votes
Dwarf,Don't Look Now,INTJ,1 Pdb Vote
Pasha Antipov,Doctor Zhivago (1965),INTJ,10 Pdb Votes
Sister Ruth,Black Narcissus (1947),INTJ,7 Pdb Votes
Siwy,Psy,INTJ,2 Pdb Votes
Schwester Lucipha,Der Wixxer,INTJ,1 Pdb Vote
Melissa Bing,Swindle (2013),INTJ,18 Pdb Votes
john,the room,INTJ,1 Pdb Vote
Lieutenant Schrank,West Side Story (2021),INTJ,12 Pdb Votes
Sir Robert de Thibouville,The Last Duel (2021),INTJ,23 Pdb Votes
Crespin,The Last Duel (2021),INTJ,16 Pdb Votes
Alfred Kralik,The Shop Around the Corner (1940),INTJ,48 Pdb Votes
Sam Meehan (Carter),Truth Or Dare (2018),INTJ,1 Pdb Vote
Hester of Ravenswood,The School for Good and Evil,INTJ,8 Pdb Votes
Marie,Atarrabi & Mikelats,INTJ,5 Pdb Votes
"Lyudmila ""Lyuda"" Da",Dear Comrades!,INTJ,237 Pdb Votes
Bernhard,The Turin Horse (2011),INTJ,4 Pdb Votes
Jung Ji-Woo,Love and Leashes,INTJ,25 Pdb Votes
Gandalf,The Hobbit (1977),INTJ,1 Pdb Vote
Sara Johnson,Save the Last Dance,INTJ,18 Pdb Votes
Vincent Malek,The Backpacker,INTJ,20 Pdb Votes
Juliet Lowe,Nocturne,INTJ,1 Pdb Vote
Deepak Sehgal,Pink (2016),INTJ,9 Pdb Votes
Zhou Yu,red cliff (2008),INTJ,1 Pdb Vote
Don John,Much Ado About Nothing (1993),INTJ,90 Pdb Votes
Elijah Muhammad,Malcolm X (1992),INTJ,1 Pdb Vote
Eva,Chatroom,INTJ,44 Pdb Votes
Yûsuke Kafuku,Drive My Car,INTJ,4 Pdb Votes
Rose,Rose Plays Julie (2019),INTJ,3 Pdb Votes
Gabriel,Malignant (2021),INTJ,1 Pdb Vote
Emily,World of Tomorrow (Franchise),INTJ,9 Pdb Votes
Joe McAndrew,In the Name of the Father (1993),INTJ,5 Pdb Votes
Michèle Leblanc,Elle,INTJ,10 Pdb Votes
Brandy,SLC Punk! (1998),INTJ,6 Pdb Votes
Seiya Ichijo,Kaiji2: The Game of Reclaiming Life,INTJ,12 Pdb Votes
Tamsin,My Summer of Love (2004),INTJ,16 Pdb Votes
Frankie,Frankie and Johnny (1991),INTJ,2 Pdb Votes
Fox,The Green Knight,INTJ,2 Pdb Votes
Professor Jeffrey Radisson,God's Not Dead,INTJ,14 Pdb Votes
Mia,Minor Details,INTJ,1 Pdb Vote
Honjou Toshiaki,Crows Zero (2007),INTJ,2 Pdb Votes
Perfect Adam,Splitting Adam,INTJ,1 Pdb Vote
Danny,Splitting Adam,XXXX,10 Pdb Votes
Seo Bok,Seo Bok (2021),INTJ,3 Pdb Votes
Eleazar,Brawl in Cell Block 99,INTJ,4 Pdb Votes
Batwoman,CATWOMAN: HAUNTED (2021),INTJ,5 Pdb Votes
Jaspar Kimbral,Escape Plan 2: Hades,INTJ,10 Pdb Votes
Ernessa Bloch,The Moth Diaries (2011),INTJ,21 Pdb Votes
Albrekh,Star Wars,INTJ,1 Pdb Vote
Alexander,The Sacrifice (1986) (Offret),INTJ,12 Pdb Votes
Ada Wong,Resident Evil: Welcome to Raccoon City,INTJ,7 Pdb Votes
Prosecutor Park Hee-Soo,The Swindlers,INTJ,1 Pdb Vote
Candy Truck Woman,Ghostland (2018),INTJ,3 Pdb Votes
Grace Lewis,SAS: Red Notice (2021),INTJ,22 Pdb Votes
Dr. Junju,Last King of Scotland (2006),INFJ,28 Pdb Votes
Lizzy DeMon',Past & Future (2021),INTJ,8 Pdb Votes
Meister Lämpel / Master Lämpel,Max und Moritz (1956),INTJ,4 Pdb Votes
Blind Pew,Treasure Island (1988),INTJ,36 Pdb Votes
Doris Zander,Ouija: Origin of Evil,INTJ,25 Pdb Votes
Tamao,Sadako vs. Kayako,INTJ,7 Pdb Votes
Miles Tuck,Tuck Everlasting (2002),INTJ,79 Pdb Votes
Gwendoline,Army of the Dead / Army of Thieves (2021),INTJ,12 Pdb Votes
Artyom,Cargo 200,INTJ,19 Pdb Votes
Yuni Kururugi,Close Range Love (2014),INTJ,5 Pdb Votes
Wolf,Fantastic Mr. Fox (2009),INTJ,12 Pdb Votes
Tessa Connover,Unforgettable (2017),INTJ,13 Pdb Votes
Dr. Kaufman,James Bond Film Series,INTJ,4 Pdb Votes
Filavandrel,The Witcher: Nightmare of the Wolf (2021),INTJ,1 Pdb Vote
Gun-Woo,pipeline,INTJ,2 Pdb Votes
Ra,Gods of Egypt (2016),INTJ,1 Pdb Vote
Vinod Shah,Sweet Girl (2021),INTJ,13 Pdb Votes
Amos Santos,Sweet Girl (2021),INTJ,1 Pdb Vote
Lady Hightail,100% Wolf,INTJ,1 Pdb Vote
Hotspur,100% Wolf,INTJ,39 Pdb Votes
Choi Hyun,The Jackal is Coming Code Name: Jackal,INTJ,4 Pdb Votes
Jiang Zhishu,Fall in Love at First Kiss (2019),INTJ,24 Pdb Votes
Brujo Chamán,Una Película de Huevos,INTJ,2 Pdb Votes
Mr. Moore,Avalon High,INTJ,2 Pdb Votes
Julia / Margot,The Voyeurs (2021),INTJ,13 Pdb Votes
Lucy,Couples Retreat,INTJ,115 Pdb Votes
Parabrahma,Mahabharat,INTJ,16 Pdb Votes
Lanie,Fools Rush In (1997),INTJ,10 Pdb Votes
Captain Jacob Hilliard,Return to the Blue Lagoon (1991),INTJ,10 Pdb Votes
Isabella,Dear Dumb Diary,INTJ,22 Pdb Votes
Edmond Dantès,The Count of Monte Cristo (2002),INTJ,4 Pdb Votes
Serp,Una Película de Huevos,INTJ,1 Pdb Vote
Rita,The Darjeeling Limited (2007),XXXX,5 Pdb Votes
Detective Frank Page,Secret Obsession (2019),INTJ,8 Pdb Votes
Russell,Secret Obsession (2019),INTJ,4 Pdb Votes
Goth girl,Good Luck Chuck (2007),XXXX,11 Pdb Votes
Evelina Romano,fiatlux,INTJ,16 Pdb Votes
Malcolm Quince,Murder Mystery (2019),INTJ,1 Pdb Vote
Priest,Priest,INTJ,1 Pdb Vote
Black Hat,Priest,XXXX,22 Pdb Votes
Baba Yaga,Bartok the Magnificent,INTJ,28 Pdb Votes
Elias,Goodnight Mommy (2014),INTJ,0
Helena,The Third Part of the Night (1971),INTJ,0
Marion Harrington,Dead End (2003),INTJ,0
Gum,Sausage Party (2016),INTJ,0
Green Knight,The Green Knight,INTJ,0
Bat Devil,Häxan,INTJ,2 Pdb Votes
Arthur Mendelson,Patch Adams,INTJ,9 Pdb Votes
Tracy Scott,It's a disaster,INTJ,2 Pdb Votes
Pierce Peters,Bad Hair Day,INTJ,1 Pdb Vote
Susan,Domestic Disturbance (2001),INTJ,1 Pdb Vote
Thin Man,Charlie's Angels (2000),INTJ,1 Pdb Vote
Mac,Entrapment (1999),INTJ,8 Pdb Votes
Dylan Rhodes,Now You See Me,INTJ,7 Pdb Votes
David Weinberg,Dark Harbor,INTJ,2 Pdb Votes
Hector,Bee Movie (2007),INTJ,28 Pdb Votes
Wounded Bird,Rango,INTJ,5 Pdb Votes
Yuri Marques,2021,INTJ,1 Pdb Vote
Sam,Dead Poets Society (1989),INTJ,25 Pdb Votes
